"","X","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"463",3,"SIA/KL/MIN/251165/2022","2012/EC1/2022/SEIAA","GRANITE BUILDING STONE QUARRY PROJECT OF Mr.K V RADHAKRISHNAN","VELAYUDHAN RADHAKRISHNAN","For further consideration(SEIAA)","EC",NA
"464",10,"SIA/KL/MIN/62736/2019","1436/EC1/2019/SEIAA","Minor mineral (Building stone) mining (quarry) project owned by Mr. Sachu Rajan Eapen.","SACHU RAJAN EAPEN","Delisted","EC",NA
"465",1,"SIA/KL/MIN/161364/2020","1765/EC6/2020/SEIAA","Anil Kumar. P.T","ANIL KUMAR. P.T","EC Granted","EC",NA
"466",2,"SIA/KL/MIN/161510/2020","1770/EC6/2020/SEIAA","Laterite Building Stone Quarry Owned By Subair.O.K","LATERITE BUILDING STONE QUARRY OWNED BY SUBAIR.O.K","EC Granted","EC",NA
"467",3,"SIA/KL/MIN/284456/2022","2108/EC4/2022/SEIAA","LATERITE BUILDING STONE QUARRY OF MR. CHERUNNI.K","CHERUNNI","EC Granted","EC",NA
"468",6,"SIA/KL/MIN/441164/2023","2467/EC1/2023/SEIAA","BUILDING STONE QUARRY OF MR. MOHAMMED SHEREEF","MOHAMMAD SHEREEF","Accepted By SEAC","EC",NA
"469",7,"SIA/KL/MIN/417135/2023","2233/EC3/2023/SEIAA","Application for Environmental Clearance for the Building Stone Minor Mineral Mining (Quarry) project of M/s RDR Crushers Private Limited located at Chengalam East Village of Kottayam Taluk, Kottayam District, Keralain an area of 2.5907 hectares","RDR CRUSHERS PRIVATE LIMITED","Agenda Uploaded by SEAC","EC",NA
"470",8,"SIA/KL/MIN/457543/2024","","Laterite Building Stone Quarry of Muhammed Ali","MUHAMMED ALI","Under examination of SEIAA","EC",NA
"471",9,"SIA/KL/NCP/33197/2015","","Environmental Clearance for the Proposed Housing Project by M/s Prime Property Developers","PRIME PROPERTY DEVELOPERS","Delisted","EC",NA
"472",10,"SIA/KL/MIN/32212/2015","","building stone quarry project is situated at Survey Nos. 120/1-23, Erumely South Village, Erumely Panchayat, Kanjirappally Taluk, Kottayam District, Kerala for an area of 4.23 hectares of M/s Thomsun Sands and Metals","THOMSUN SANDS AND METALS","Delisted","EC",NA
"473",6,"SIA/KL/MIN/282125/2022","2106/EC6/2022/SEIAA","GRANITE BUILDING STONE QUARRY OF ABDUL RASHEED.K","KUNNATH ABDULRASHEED","Agenda Uploaded by SEAC","EC",NA
"474",7,"SIA/KL/MIN/191781/2021","","Chaliyar River Basin Kadavu 12","CHALIYAR RIVER BASIN","Delisted","EC",NA
"475",1,"SIA/KL/MIN/259967/2022","2025/EC1/2022/SEIAA","GRANITE BUILDING STONE QUARRY PROJECT OF Sri. MURALIKUMAR","KATTILHOOSE APPUKUTTAN MURALIKUMAR","EC Granted","EC",NA
"476",2,"SIA/KL/MIN/279609/2022","2119/EC2/2022/SEIAA","LATERITE BUILDING STONE PROJECT OF Mr. PRATHEEP K.C","KARICHERY PRATHEEP","EC Granted","EC",NA
"477",3,"SIA/KL/MIN/188459/2020","","Chaliyar River Basin Kadavu 04","CHALIYAR RIVER BASIN","Delisted","EC",NA
"478",4,"SIA/KL/MIN/229643/2021","1929/EC4/SEIAA/2021","Laterite Building Stone Quarry of MOHAMED KUNHI","LATERITE BUILDING STONE QUARRY OF MOHAMED KUNJI","EC Granted","EC",NA
"479",5,"SIA/KL/MIN/129447/2019","1538/EC3/2019/SEIAA","Usman Pathalayintavida","USMAN QUARRY","Rejection Letter Granted","EC",NA
"480",6,"SIA/KL/MIN/129508/2019","1528/EC1/2019/SEIAA","Proposed building stone quarry of Mr. Muhammed Hashim","HARITHA CONSULTANTS","EC Granted","EC",NA
"481",7,"SIA/KL/MIN/129012/2019","1302/EC2/2019/SEIAA","Sajeer Babu","SAJEER BABU QUARRY","EC Granted","EC",NA
"482",8,"SIA/KL/IND/129651/2019","","Granite Building Stone Quarry Project of Mr. Musthafa M.K","MUSTHAFA","WithdrawEC","EC",NA
"483",9,"SIA/KL/MIN/129673/2019","1545/EC2/2019/SEIAA","Aishwarya Granites","AISHWARYA GRANITES","EC Granted","EC",NA
"484",2,"SIA/KL/MIN/137997/2020","","""Ordinary earth mining project"" of  Mr. Johnson V.K","ORDINARY EARTH MINING PROJECT OF MR. MR. JOHNSON.V.K","WithdrawEC","EC",NA
"485",3,"SIA/KL/MIN/50013/2019","1318/EC2/2019/SEIAA","Quarry own","MR T HARIDASAN","Rejection Letter Granted","EC",NA
"486",4,"SIA/KL/MIN/142152/2020","1737/EC4/2020/SEIAA","LATERITE BUILDING STONE QUARRY OF Sri SURESH T","LATERITE BUILDING STONE QUARRY OF MR SURESH T","EC Granted","EC",NA
"487",5,"SIA/KL/MIN/263676/2022","1982/EC1/2022/SEIAA","KOODAL GRANITES","KODAL GRANITES","EC Granted","EC",NA
"488",6,"SIA/KL/MIN/132416/2019","1691/EC4/2019/SEIAA","Nafeesa","NAFEESA","EC Granted","EC",NA
"489",7,"SIA/KL/MIN/132702/2019","1726/EC2/2020/SEIAA","Granite Building Stone Quarry of Shri. Byju T V","MR BYJU T V","EC Granted","EC",NA
"490",8,"SIA/KL/MIN/133614/2019","1842/EC6/2020/SEIAA","Mr Babu N P Managing Partner M/s Grand RockProducts","BABU  N P","Awaiting EC","EC",NA
"491",9,"SIA/KL/MIN/229745/2021","2017/EC3/2022/SEIAA","Laterite Building Stone Quarry of Mathew V C","LATERITE BUILDING STONE QUARRY OF MATHEW V C","EC Granted","EC",NA
"492",10,"SIA/KL/MIN/159159/2020","1852/EC2/2020/SEIAA","Laterite building stone quarry","PRABHAT MENON","EC Granted","EC",NA
"493",10,"SIA/KL/MIN/171945/2020","1844/EC1/2020/SEIAA","O S Granites","O.S. GRANITES","EC Granted","EC",NA
"494",1,"SIA/KL/MIN/265967/2022","1317/EC2/2019/SEIAA","A J Babu","JOSEPH BABU","EC Granted","EC",NA
"495",4,"SIA/KL/MIN/193037/2021","","Chaliyar River Basin Kadavu","CHALIYAR RIVER BASIN","Delisted","EC",NA
"496",5,"SIA/KL/IND2/32553/2018","","Demolition","IOCL KHOZHIKODE DEPOT KERALA","Delisted","EC",NA
"497",6,"SIA/KL/MIN/196400/2021","1415/EC2/2019/SEIAA","Granite Building Stone Quarry of M/s Brothers Quarry (Conversion ToR to E.C), Village- Pallickal,Taluk- Varkala ,District- Thiruvananthapuram,Re-Sy. Block No:-25,Re-Sy:-194, 243/1, 198/4, 198/6-1, 242/1, 242/6, 242/8B, 242/7, 243/2","BUILDING STONE QUARRY OF MS BROTHERS QUARRY","EC Granted","EC",NA
"498",9,"SIA/KL/MIN/46000/2019","","Laterite B","LATERITE/BUILDING STONE QUARRY OF MR.MURALEEDHARAN.L","Delisted","EC",NA
"499",10,"SIA/KL/MIN/268605/2022","","Proposed Granite Building Stone Quarry of M/s. Megha Engineering & Infrastructure Ltd","MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED","WithdrawEC","EC",NA
"500",7,"SIA/KL/MIN/146136/2020","1630/EC2/2020/SEIAA","Building Stone Mine ( Quarry, Minor Mineral Mining ) project of Mr. Sukumaran E. at Block No. 3, Re. Survey Nos. 188/1, 188/2 of Padichira Village, Sulthan Bathery Taluk, Wayanad District, Kerala for","MR. SUKUMARAN E.","EC Granted","EC",NA
"501",8,"SIA/KL/MIN/222244/2021","","Laterite Building Stone Quarry of R Kunhikannan","R KUNHIKANNAN","Delisted","EC",NA
"502",1,"SIA/KL/MIS/117155/2019","1438/EC3/2019/SEIAA","Environmen","SREEVALSAM EDUCATIONAL TRUST","Delisted","EC",NA
"503",6,"SIA/KL/MIN/266125/2022","1971/EC1/2022/SEIAA","ORDINARY CLAY MINING PROJECT OF Mr. PRASOBH. K. S","PRASOBH SASI","EC Granted","EC",NA
"504",1,"SIA/KL/MIN/136067/2020","1587/EC1/2020/SEIAA","Granite Building Stone Quarry of M/s. Adani Vizhinjam Port Private Limited","M/S. ADANI VIZHINJAM PORT PRIVATE LIMITED","EC Granted","EC",NA
"505",3,"SIA/KL/MIN/438819/2023","2376/EC1//2023/SEIAA","Laterite Building Stone Quarry of Ashiq K C","ASHIQ CHALI","Site Visit by SEAC(Pending)","EC",NA
"506",4,"SIA/KL/MIN/450897/2023","2437/EC1/2023/SEIAA","Laterite Building Stone Quarry of Shihabudheen","SHIHABUDEEN PALAKKATHODI","For further consideration(SEAC)","EC",NA
"507",5,"SIA/KL/MIN/59431/2016","","Saneesh KodiKandy
(Granite Building Stone Quarry)","GRANITE BUILDING STONE QUARRY OF SANEESH KODIKKANDY","TransferToDEIAA","EC",NA
"508",6,"SIA/KL/MIS/20752/2015","","Proposed Development of Alappuzha Port","DIRECTORATE OF PORTS, GOVERNMENT OF KERALA","Delisted","EC",NA
"509",7,"SIA/KL/MIN/436383/2023","1863/EC3/2020/SEIAA","Laterite Building Stone Quarry","PRINCE M P","Awaiting EC","EC",NA
"510",8,"SIA/KL/MIN/430199/2023","","GRANITE BUILDING STONE QUARRY OF Mr. KRISHNAKUMAR. E","ERIKKALIL KRISHNAKUMAR","Pending at PP due to eds","EC",NA
"511",9,"SIA/KL/MIN/422360/2023","2244/EC4/2023/SEIAA","Laterite Building Stone Quarry of Ayanath Priyesh","PRIYESH AYANATH","EC Granted","EC",NA
"512",10,"SIA/KL/MIN/42746/2019","","M/s. Adani","MS ADANI VIZHINJAM PORT PRIVATE LIMITED","EC Granted - Processed offline","EC",NA
"513",1,"SIA/KL/MIN/181827/2020","","Bharathapuzha River Basin 13","BHARATHAPUZHA RIVER BASIN","Delisted","EC",NA
"514",2,"SIA/KL/MIN/218994/2021","1917/EC6/2021/SEIAA","Building Stone Mine ( Quarry, Minor Mineral Mining ) project of  M/s Mattathil Mines and Developers (P) Ltd. is situated at Re-Survey Nos. 898, 899/1, 899/2, 896/1, 896/2, 897/1 at Kodassery Village, Chalakudy Taluk, Thrissur District, Kerala for are","M/S MATTATHIL MINES & DEVELOPERS PVT. LTD.","Delisted","EC",NA
"515",3,"SIA/KL/MIN/284240/2022","2079/EC4/2022/SEIAA","Safran Abdul Razack","SAFRAN RAZACK","Rejection Letter Granted","EC",NA
"516",6,"SIA/KL/MIN/125587/2019","1492/EC1/2019/SEIAA","Granite Bu","BUILDING STONE QUARRY OF MR K V MOHAMMEDALI","EC Granted","EC",NA
"517",8,"SIA/KL/MIN/42958/2016","1071/EC1/2016/SEIAA","Quarry project of M/s POABS Granites Pvt. Ltd. is situated at Peroorkada Village, Thiruvananthapuram Taluk, Thiruvananthapuram District, Kerala for an area of 14.5687 hectares.","POABS GRANITES PVT LTD","Site Visit by SEAC - EC ISSUED BY 76 SEIAA","EC",NA
"518",9,"SIA/KL/INFRA2/406920/2022","2143/EC1/2022/SEIAA","Environmental Clearance for the Proposed Expansion of Commercial Complex Project to be developed by M/s Rajakumari Shopping Mall LLP","RAJAKUMARI SHOPPING MALL LLP","EC Granted","EC",NA
"519",10,"SIA/KL/MIN/72755/2018","1180/EC/SEIAA/KL/2018","Building Stone Quarry of Mr.Jayaprakash K","BUILDING STONE QUARRY OF SHRI JAYAPRAKASH K","Accepted By SEAC - TOR APPROVED IN 101 SEAC","EC",NA
"520",1,"SIA/KL/MIS/18949/2015","","","KERALA ENVIRO INFRASTRUCTURE LTD","EC Granted - Processed offline","EC",NA
"521",2,"SIA/KL/NCP/58584/2016","1093/EC/SEIAA/2017","Application for prior Environmental Clearance for the proposed building space for Micro, Small & Medium Enterprises (MSME) by INKID at Angamaly, Ernakulam","INKID","Site Visit by SEAC - EC ISSUED BY72 SEIAA","EC",NA
"522",3,"SIA/KL/MIN/52021/2016","1084/EC1/SEIAA/2016","V.K.H Hollow Bricks & Stone Crusher","VKH HOLLOW BRICKS AND STONE CRUSHER","Site Visit by SEAC - EC ISSUED 74","EC",NA
"523",4,"SIA/KL/MIN/61279/2016","1121/EC/SEIAA/KL/2017","JILSON JOSEPH","JILSON JOSEPH QUARRY","Accepted By SEAC - EC ISSUED IN 74 SEIAA MEETING","EC",NA
"524",5,"SIA/KL/MIN/457432/2024","","Granite Building Stone Quarry of M/s. Crushed Metal Products","CRUSHED METAL PRODUCTS","Under examination of SEIAA","EC",NA
"525",6,"SIA/KL/MIN/145849/2020","1612/EC1/2020/SEIAA","Granite Building Stone Quarry of Mr. Sasidharan.G","GRANITE BUILDING STONE QUARRY OF MR. SASIDHARAN.G","EC Granted","EC",NA
"526",7,"SIA/KL/MIN/148624/2020","1701/EC4/2020/SEIAA","Ravi Paleri","REVI PALERI","EC Granted","EC",NA
"527",10,"SIA/KL/MIN/139019/2020","1666/EC1/2020/SEIAA","Ordinary Earth Mining Project Of Mr. Stheesan.V","ORDINARY EARTH MINING PROJECT OF MR. SATHEESAN.V","Delisted","EC",NA
"528",1,"SIA/KL/MIN/244813/2021","1979/EC6/2022/SEIAA","Laterite Building Stone Quarry of RAMAN P","RAMAN PALAMUTTATH","EC Granted","EC",NA
"529",2,"SIA/KL/MIN/267003/2022","1285EC2/2019/SEIAA","Mr.Haris.C","HARIS","EC Granted","EC",NA
"530",3,"SIA/KL/MIN/44488/2019","1474/EC1/2019/SEIAA","Granite Bu","SRI. NINO K THOMAS","Delisted","EC",NA
"531",4,"SIA/KL/MIN/266217/2022","1307/EC2/2019/SEIAA","Granite Building Stone Quarry of Shri. Raju Cyriac","RAJU CYRIAC","EC Granted","EC",NA
"532",5,"SIA/KL/MIN/180272/2020","1841/EC3/2020/SEIAA","ORDINARY EARTH MINING PROJECT OF MR VA RAJAN","ORDINARY EARTH MINNG PROJECT OF MR VA RAJAN","Delisted","EC",NA
"533",6,"SIA/KL/MIN/290613/2022","2128/EC1/2022/SEIAA","Proposed building stone quarry of Ms Johnson Rocks","HARITHA CONSULTANTS","Rejection Letter Granted","EC",NA
"534",7,"SIA/KL/MIN/431081/2023","2365/EC4/2023/SEIAA","Laterite Building Stone Quarry of A Pradeepan","ARAYADATH PRADEEPAN","Agenda Uploaded by SEAC","EC",NA
"535",8,"SIA/KL/MIN/409820/2022","2176/EC2/2022/SEIAA","LATERITE BUILDING STONE QUARRY OF Mr. DINESHAN. K","DINESHAN KIZHAKKUMKARA","EC Granted","EC",NA
"536",9,"SIA/KL/MIN/402910/2022","2124/EC2/2022/SEIAA","Proposed Granite Building Stone Quarry of M/s .Pulpally Stone Crushers","MS PULPALLY STONE CRUSHERS","Agenda Uploaded by SEAC","EC",NA
"537",10,"SIA/KL/MIN/446637/2023","2422/EC4/2023/SEIAA","Laterite Building Stone Quarry of Kadankottu Kanakan","KANAKAN KADANKOTTU","For further consideration(SEAC)","EC",NA
"538",1,"SIA/KL/MIN/452253/2023","2453/EC1/2023/SEIAA","Granite Building Stone Quarry of  Mr. Mohanan.G","MOHANAN GOPINATHAN","For further consideration(SEAC)","EC",NA
"539",2,"SIA/KL/MIN/408697/2022","2183/EC6/2023/SEIAA","LATERITE BUILDING STONE QUARRY OF Mr. ABU THAHIR. P. K","ABUTHAHIR","EC Granted","EC",NA
"540",3,"SIA/KL/MIN/443456/2023","2395/EC1/2023/SEIAA","Laterite Building Stone Quarry of Noorul Hassan","NOORUL HASSAN PARAMBAN","Agenda Uploaded by SEAC","EC",NA
"541",4,"SIA/KL/MIN/92674/2019","1229/EC2/2019/SEIAA","Muhammed M Quarry","MUHAMMED M","EC Granted - Processed offline","EC",NA
"542",5,"SIA/KL/MIN/404615/2022","","Laterite Building Stone Quarry of Mohammed Sulaiman","ALANGADAN MOHAMMED SULAIMAN","Pending at PP due to eds","EC",NA
"543",6,"SIA/KL/NCP/33224/2015","969/SEIAA/EC1/4479/15","Proposed Housing Project at Attipra Village, Trivandrum, Kerala of M/s Heera Construction Co. Pvt. Ltd. in an area of 2.2076 hectares.","HEERA CONSTRUCTION COMPANY PVT LTD","Under examination of SEIAA - Processed offline","EC",NA
"544",7,"SIA/KL/MIN/446035/2023","","Granite Building Stone Quarry of M/S Mubaraq Granites","MUBARAQ GRANITES","Pending at PP due to eds","EC",NA
"545",8,"SIA/KL/MIN/434954/2023","2334/EC6/2023/SEIAA","Laterite Building Stone Quarry of Anil Kumar","ANIL KUMAR THODI","Agenda Uploaded by SEAC","EC",NA
"546",9,"SIA/KL/MIN/94123/2019","1254/EC2/2019/SEIAA","Building stone quarry of Mr M K Shaji","BUILDING STONE QUARRY OF MR M K SHAJI","Delisted","EC",NA
"547",10,"SIA/KL/MIN/92559/2019","1225/EC2/2019/SEIAA","Abdul Rasak Quarry","ABDUL RASAK","EC Granted - Processed offline","EC",NA
"548",2,"SIA/KL/MIN/129749/2019","1553/EC2/2019/SEIAA","Granite Building Stone Quarry of M/s Vallom Infrastructure and Developers Pvt.Ltd","GRANITE BUILDING STONE QUARRY OF M/S VALLOM INFRASTRUCTURE & DEVELOPERS PVT.LTD","EC Granted","EC",NA
"549",3,"SIA/KL/MIN/130005/2019","1568/EC2/2019/SEIAA","Quarry owned by Shafir P","MR.SHAFIR P","EC Granted","EC",NA
"550",4,"SIA/KL/MIN/145987/2020","","Prior Environment Clearance for Building stone Quarry of M/s.Highrange Granite Industries, at Sy No: 431 (Part) & 442 (Part) over an extent 4.5000 Hect in Kokkayar village, Peerumade Taluk and Idukki","HIGHRANGEGRANITE","Delisted","EC",NA
"551",7,"SIA/KL/MIN/147443/2020","1633/EC2/2020/SEIAA","Granite Building Stone Quarry of Mr. Mehamood M.A","GRANITE BUILDING STONE QUARRY OF MR MEHAMOOD.M.A","EC Granted","EC",NA
"552",8,"SIA/KL/MIN/277739/2022","1223/EC2/2019/SEIAA","Granite building stone quarry of Haridas PG","BUILDING STONE QUARRY OF HARIDAS P G","EC Granted","EC",NA
"553",1,"SIA/KL/MIN/173485/2020","1834/EC6/2020/SEIAA","Granite Building Stone Quarry of Mr. Sameer. P","GRANITE BUUILDING STONE QUARRY OF MR.SAMEER.P","EC Granted","EC",NA
"554",2,"SIA/KL/MIN/266053/2022","2004/EC2/2022/SEIAA","Building Stone quarry of Mr. Abbas Haji B.K","BUILDING STONE QUARRY OF MR ABBAS HAJI B K","EC Granted","EC",NA
"555",3,"SIA/KL/MIN/126249/2019","1564/EC4/2019/SEIAA","Vettiloth OE Project","VETTILOTH EARTH MINING","EC Granted","EC",NA
"556",4,"SIA/KL/MIN/146311/2020","1712/EC3/2020/SEIAA","Mr Saji Sebastian","SAJI   SEBASTIAN","Rejection Letter Granted","EC",NA
"557",5,"SIA/KL/MIN/160178/2020","1798/EC6/2020/SEIAA","Granite Building Stone Quarry Owned by Chandrika Granites","GRANITE BUILDING STONE QUARRY OWNED BY CHANDRIKA GRANITES","Delisted","EC",NA
"558",6,"SIA/KL/MIN/46239/2019","1533/EC4/2019/SEIAA","Laterite B","LATERITE BUILDING STONE QUARRY OF NASAR","Delisted","EC",NA
"559",7,"SIA/KL/MIN/42946/2013","1473/EC3/2019/SEIAA","Expansion","MS PAYYOLI GRANITES PVT LTD","EC Granted","EC",NA
"560",8,"SIA/KL/MIN/278377/2022","2058/EC1/2022/SEIAA","GRANITE BUILDING STONE QUARRY OF Ms KAVUMKAL GRANITES","KAVUMKAL GRANITES PRIVATE LIMITED","Site Visit by SEAC(Pending)","EC",NA
"561",9,"SIA/KL/MIN/147339/2020","1669/EC6/2020/SEIAA","The building stone quarry project of M/s Granites India is situated at Survey Nos. 98/2pt, 98/24 pt (Block No. 1) & Survey No. 428/66 pt (Block No. 2) of Edayur Village of Tirur Taluk, Malappuram Dist","M/S GRANITES INDIA","EC Granted","EC",NA
"562",10,"SIA/KL/MIN/183643/2020","","Bharathapuzha River Basin kadavu 23","BHARATHAPUZHA RIVER BASIN","Delisted","EC",NA
"563",1,"SIA/KL/MIS/52532/2019","1555/EC1/2019/SEIAA","Expansion","TECHNOPARK PHASE 3","For further consideration(SEAC)","EC",NA
"564",5,"SIA/KL/MIN/228875/2021","1981/EC6/2022/SEIAA","Laterite Building Stone Quarry of MUHAMMAD NINSHAJ A M","LATERITE BUILDING STONE QUARRY OF MUHAMMAD NINSHAJ A M","EC Granted","EC",NA
"565",6,"SIA/KL/MIN/138725/2020","1653/EC4/2020/SEIAA","Building Stone Quarry of Mr.Ashraf.P","BUILDING STONE QUARRY OF MR.ASHRAF.P","Deferred by SEAC","EC",NA
"566",9,"SIA/KL/MIN/278677/2022","2100/EC1/2022/SEIAA","Building Stone Quarry of Mr Vinod S","VINOD","EC Granted","EC",NA
"567",1,"SIA/KL/INFRA2/416303/2023","2225/EC4/SEIAA/2023","Environmental Clearance for the Proposed Commercial cum Assembly Building Project jointly to be developed by Mrs. Ameena Begam and Mrs. Hajara Ibrahim","HAJARA IBRAHIM","Agenda Uploaded by SEIAA","EC",NA
"568",2,"SIA/KL/MIN/431401/2023","2346/EC2/2023/SEIAA","Laterite building stone quarry of Mr. Noushad. C. P","NOUSHAD CHOORAPPILAN","Agenda Uploaded by SEAC","EC",NA
"569",3,"SIA/KL/MIN/57901/2016","","Deepam Granites","GLOBETEK SURVEY","WithdrawEC","EC",NA
"570",4,"SIA/KL/MIN/415860/2023","2206/EC2/2023/SEIAA","LATERITE BUILDING STONE QUARRY OF Mr. ABDUL RAHMAN. M. A","MULIYAR ABDUL REHMAN","EC Granted","EC",NA
"571",5,"SIA/KL/MIN/428159/2023","2295/EC2/2023/SEIAA","Proposed granite building stone quarry of M/s. SHREE GANESH CRUSHED MATERIALS & BLOCKS PVT. LTD.","SREE GANESH CRUSHED MATERIALS AND BLOCKS PRIVATE LIMITED","Agenda Uploaded by SEAC","EC",NA
"572",6,"SIA/KL/MIN/453708/2023","2488/EC4/2024/SEIAA","Laterite Building Stone Quarry of Viju K","KOOLOTH VIJU","Accepted By SEAC","EC",NA
"573",7,"SIA/KL/MIN/93522/2019","1243/EC2/2019/SEIAA","GRANITE BUILDING STONE QUARRY OF MR CHAKKEERI SHAIKH ABDULLA","BUILDING STONE QUARRY OF MR CHAKKEERI SHAIKH ABDULLA","EC Granted - Processed offline","EC",NA
"574",8,"SIA/KL/NCP/50618/2016","1081/EC1/SEIAA/2016","Environmental Clearance for Proposed Expansion of Existing Campus Project by M/s Electronics Technology Parks – Kerala (TECHNOPARK) (Fully owned by Government of Kerala).","ELECTRONICS TECHNOLOGY PARKS KERALA TECHNOPARK","Delisted","EC",NA
"575",9,"SIA/KL/MIN/444650/2023","2406/EC1/2023/SEIAA","Granite Building Stone Quarry of Mr. Baiju K Thomas , Managing director < Collins Builders and Developers Pvt.Ltd","COLLINS BUILDERS AND DEVELOPERS PRIVATE LIMITED","Site Visit by SEAC(Pending)","EC",NA
"576",10,"SIA/KL/MIN/453343/2023","2465/EC42023/SEIAA","Laterite Building Stone Quarry of Khalid N","NALAKATH KHALID","Accepted By SEAC","EC",NA
"577",1,"SIA/KL/MIN/93730/2019","1248/EC2/2019/SEIAA","QUARRY PROJECT OF MR.BASIL.K.VARGHESE,THODUPUZHA,IDUKKI","PATTAKKAL MINE SURVEYORS","Delisted","EC",NA
"578",2,"SIA/KL/INFRA2/444437/2023","2419/EC1/2023/SEIAA","Proposed Commercial Building in RS No:27/10-109,27/10-110,27/10-111, RS Block No:001, Ward No: 18, at Kuruva Grama Panchayath","SAIDALAVI","Agenda Uploaded by SEAC","EC",NA
"579",3,"SIA/KL/NCP/63456/2017","1149/EC/SEIAA/KL/2017","Environmental Clearance for the Proposed Electronics Manufacturing Cluster at Kakkanad","KERALA INDUSTRIAL INFRASTRUCTURE DEVELOPMENT CORPORATION","Accepted By SEAC - EC ISSUED IN 80 SEIAA","EC",NA
"580",4,"SIA/KL/NCP/31336/2019","","Environmental Clearance for the proposed Commercial cum Residential Project to be developed by M/s Desinganadu Rapid Development & Assistance Cooperative Society Limited","DESINGANADU RAPID DEVELOPMENT & ASSISTANCE COOPERATIVE SOCIETY LIMITED","Delisted","EC",NA
"581",5,"SIA/KL/NCP/65465/2017","1139/EC/SEIAA/KL/2017","Residential cum Commercial Building Project 'Artech Ferns'","MR J FELIX BABU AND MR JOHN A FERNS","Accepted By SEAC - EC ISSUED IN 78 SEIAA","EC",NA
"582",6,"SIA/KL/MIN/59426/2016","","Granite Building Stone Quarry of Saneesh Kodikkandy","GRANITE BUILDING STONE QUARRY OF SANEESH KODIKKANDY","TransferToDEIAA","EC",NA
"583",7,"SIA/KL/MIN/420061/2023","2285/EC4/2023/SEIAA","Sasidharan E.M","SASIDHARAN MADHAVANNAIR","Agenda Uploaded by SEIAA","EC",NA
"584",8,"SIA/KL/MIN/134188/2019","1581/EC2/2019/SEIAA","Granite Building Stone Quarry of NAT Industries","GRANITE BUILDING STONE QUARRY OF M/S NAT INDUSTRIES","EC Granted","EC",NA
"585",1,"SIA/KL/MIN/205474/2021","1444/EC2/2019/SEIAA","Granite Building Stone Quarry of Mr.K.I Joseph (Conversion ToR to EC),  Venganellur Village, Thalappilly Taluk, Thrissur District, Survey No.53, Area-0.9910Ha,","BUILDING STONE QUARRY OF MR K I JOSEPH","EC Granted","EC",NA
"586",2,"SIA/KL/MIN/161725/2020","1717/EC6/2020/SEIAA","Laterite Building Stone Quarry of Aneesh Ambalakkath","LATERITE BUILDING STONE QUARRY OF ANEESH AMBALAKKATH","EC Granted","EC",NA
"587",3,"SIA/KL/MIN/262486/2022","1962/EC1/2022/SEIAA","MANIKANDAN P. V ANAKKARA VILLAGE PATTAMBI TALUK PALAKKAD DISTRICT","MANIKANDAN VELAYUDHAN","EC Granted","EC",NA
"588",7,"SIA/KL/MIN/169050/2020","1785/EC3/2020/SEIAA","ORDINARY EARTH MINING PROJECT OF Mrs ANU J KADAVAN","ORDINARY EARTH MINING PROJECT OF MRS ANU J KADAVAN","EC Granted","EC",NA
"589",10,"SIA/KL/MIN/279012/2022","2086/EC3/2022/SEIAA","ORDINARY EARTH MINING PROJECT OF Ms.SANIJA WILLSON","SANIJA WILLSON","Rejection Letter Granted","EC",NA
"590",1,"SIA/KL/MIN/449770/2023","2434/EC4/2023/SEIAA","Laterite building stone quarry of Mr. Chandradas. T","CHANDRADAS THIYYA","For further consideration(SEAC)","EC",NA
"591",2,"SIA/KL/MIN/456904/2023","2493/EC1/2024/SEIAA","Laterite building stone quarry of Mr. Muhammed Afsal. T","MUHAMMAD AFSAL THANARI","Accepted By SEAC","EC",NA
