"","X","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"445",6,"SIA/JH/MIN/188935/2020","","Brick Soil Mining For M/s R.P.S. Bricks in Mouza Fatehpur, Area 2.40 Acres","CRYSTAL CONSULTANTS","Delisted","EC",NA
"446",7,"SIA/JH/MIN/43345/2019","EC/SEIAA/2018-19/2182/2019","Bhuska Stone Mine","MAA DURGA STONE WORK BHUSKA STONE MINE","EC Granted","EC",NA
"447",8,"SIA/JH/MIN/436863/2023","EC/SEIAA/2023-24/2888/2023","NAWADA & PURNADIH STONE MINE","SANNIDHYA SINGH","EC Granted","EC",NA
"448",9,"SIA/JH/INFRA2/439945/2023","EC/SEIAA/2023-24/2905/2023","Proposed Group Housing Residential Project Green Ville Phase II","SANJEEV BAZAZ","EC Granted","EC",NA
"449",10,"SIA/JH/MIN/33516/2015","EC/SEIAA/2015-16/1757/2015","DORMA STONE MINE
(PROP SHRI DHARMENDRA BHAGAT)","MS CRYSTAL CONSULTANTS","EC Granted","EC",NA
"450",5,"SIA/JH/MIN/407745/2022","EC/SEIAA/2022-23/2553/2022","Sundarpahari Stone Deposit","MD ALI","EC Granted","EC",NA
"451",6,"SIA/JH/MIN/445495/2023","","RANO STONE MINE","OM PRAKASH","Under examination of SEIAA","EC",NA
"452",7,"SIA/JH/NCP/74878/2018","EC/SEIAA/2078-19/2150/2019","Construction of 500 bedded Government Hospital,
Hazaribagh, Jharkhand","JHARKHAND STATE BUILDING CONSTRUCTION CORPORATION LIMITED","Delisted","EC",NA
"453",8,"SIA/JH/MIN/50697/2016","","Sunil Kumar Kejriwal","SUNIL KMAR KEJRIWAL","TransferToDEIAA","EC",NA
"454",9,"SIA/JH/MIN/446600/2023","EC/SEIAA/2023-24/2947/2023","Proposed for mining of Brick Clay in Kulangkeri Brick Earth Deposit over an area of 2.00 Acres (0.8097 ha.), at Khata No. 48; Plot No. 1275 (P) at Village -Kulangkeri, P.S – Sisai (No.- 40), District – Gumla, Jharkhand for M/s Ekta Bricks","RITESH LAL","EC Granted","EC",NA
"455",10,"SIA/JH/MIN/32500/2015","EC/SEIAA/2015-16/1581/2015","SIRMA SAND GHAT","MA TARNI NATURAL RESOURCES PVT LTD","EC Granted","EC",NA
"456",1,"SIA/JH/MIS/30851/2016","EC/SEIAA/2018-19/2166/2019","Proposed Common Biomedical Waste Treatment Facility at Plot no. 955, Khata no. 34, Village Pochra, Taluka Mandu, District Ramgarh, Jharkhand.","NILAWARS WATERGRACE WASTE MANAGEMENT PRIVATE LIMITED","EC Granted","EC",NA
"457",2,"SIA/JH/MIN/433291/2023","EC/SEIAA2023-24/2858/2023","Lakrahi Stone Deposit of Sahid Ali","RANDHIR PATHAK","EC Granted","EC",NA
"458",3,"SIA/JH/MIN/447080/2023","EC/SEIAA/2023-24/2959/2023","Proposed mining of Brick Clay (Earth) in Longa Brick Earth deposit over an area of 1.15 Acres (0.465 Ha.), at Khata No. 25; Plot No. 1280 (P) at Village–Longa, Thana–Bharno, Thana No. – 95, District – Gumla, Jharkhand by M/s Mariya Enterprises","MAHBOOB ANSARI","EC Granted","EC",NA
"459",4,"SIA/JH/MIN/448796/2023","EC/SEIAA/2023-24/3045/2023","Proposed mining of Brick Clay (Earth) from Jhargaon Brick Clay Deposit over an area of 2.69 Acres (1.088 Ha.), at Khata No. 20; Plot No. 137 & 138 at Mouza–Jhargaon, Thana–Gumla, Thana No. – 34, District – Gumla, Jharkhand for M/s Ruby Bricks","MD ALAM","EC Granted","EC",NA
"460",5,"SIA/JH/MIN/422497/2023","EC/SEIAA/2022-23/2780/2023","SAHARPUR STONE MINE","SAHARPUR STONE MINE OF M/S JAI MAA TARA STONE PRODUCT","EC Granted","EC",NA
"461",6,"SIA/JH/MIN/448786/2023","EC/SEIAA/2023-24/3033/2023","Proposed for mining of Brick Clay (Earth) over an area of 1.50 Acres (0.607 Ha.), at Khata No. 43; Plot No. 1088 (P) at Mouza– Kotamati, Thana- Ghaghra, P.O. - Nawdiha,, District – Gumla, Jharkhand for M/s Ajay Bricks","AJAY SAHU","EC Granted","EC",NA
"462",7,"SIA/JH/MIN/433134/2023","EC/SEIAA/2023-24/2871/2023","BHALSUMBHIYA STONE MINE","VIKRAM SINGH","EC Granted","EC",NA
"463",8,"SIA/JH/MIN/62454/2017","EC/SEIAA/2017-18/2043/2017","Sand Mining Project at Moradih, Loyadih & Polkera Balu Ghat on Barakar River of District- Dhanbad  of State- Jharkhand","S G PRO LTD","Rejection Letter Granted","EC",NA
"464",1,"SIA/JH/MIN/221660/2021","EC/SEIAA/2021-22/2389/2021","GOKULPUR STONE MINE OF M/S UNIQUE STONE WORKS","GOKULPUR STONE MINE OF M/S UNIQUE STONE WORKS","EC Granted","EC",NA
"465",4,"SIA/JH/MIN/38282/2019","EC/SEIAA/2018-19/2165/2019","Karmatand Stone Deposit","KARMATAND STONE DEPOSIT","EC Granted","EC",NA
"466",5,"SIA/JH/MIN/38548/2019","EC/SEIAA/2018-19/2140/2018","MANDRAMO STONE MINE","MS BABA STONE","EC Granted","EC",NA
"467",6,"SIA/JH/MIN/237815/2021","EC/SEIAA/2021-22/2486/2021","Barabanki Bricks Clay Mining - M/s Minu Bricks","M/S MINU BRICKS","EC Granted","EC",NA
"468",7,"SIA/JH/MIS/288462/2022","","62, Circular Road Complex","FEACON CONST  IND PRIVATE LIMITED","Pending at PP due to eds","EC",NA
"469",1,"SIA/JH/MIN/429994/2023","EC/SEIAA2023-24/2857/2023","Laharjori Stone Deposit (1.20 ha.)","SHATRUGHAN MANDAL","EC Granted","EC",NA
"470",2,"SIA/JH/MIN/436357/2023","EC/SEIAA/2023-24/2889/2023","HOSIL STONE MINE","MUKESH KUMAR","EC Granted","EC",NA
"471",3,"SIA/JH/MIN/32829/2015","EC/SEIAA/2015-16/1625/2015","OLMUNDA SAND MINE
(PROP. SHAMIM KHAN)","MS CRYSTAL CONSULTANTS","EC Granted","EC",NA
"472",4,"SIA/JH/MIN/402564/2022","EC/SEIAA/2022-23/2653/2022","Proposed excavation of 90000 TPA Stone from Singhpur Stone Deposit over mine lease area of 4.24 Acres(1.715 Ha.) through semi-mechanized opencast mining method located in mouza-Singhpur, Thana-Nagri, District-Ranchi, State-Jharkhand for M/s Maa Mundeshwari Stone Mines (Proprietor- Smt. Neelam Singh)","SURENDRA PRASAD","EC Granted","EC",NA
"473",5,"SIA/JH/MIN/68175/2017","","Kashinathpur Stone Mine (23.66 Acres/ 9.57 Ha)","MS HILLS STONE WORKS","Delisted","EC",NA
"474",6,"SIA/JH/MIN/79087/2018","","PAHARPUR SARKAND RIVER SAND MINES, VILL. PAHARPUR SARKAND, MOUZA - 632 P.S. DEOGHAR, DIST: DEOGHAR, JHARKHAND 
LEASE AREA OF 5.25 HA","JHARKHAND STATE MINERAL DEVELOPMENT CORPORATION","WithdrawEC","EC",NA
"475",7,"SIA/JH/INFRA2/436497/2023","EC/SEIAA/2023-24/2877/2023","Proposed Residential Complex “Lalchand Eco Heights” at Plot No.1047, Khata No.-15, Gram-Katument, Paragana- Champa, District- Hazaribagh, Thana No.- 157, Police Station- Hazaribagh, Jharkhand by M/s Samriddhi Infraworks Pvt. Ltd.","SAMRIDDHI INFRAWORKS PRIVATE LIMITED","EC Granted","EC",NA
"476",8,"SIA/JH/MIN/417666/2023","EC/SEIAA/2023-24/2991/2023","Bhursa & Lakhipur Stone Mine","BINAY MANDAL","EC Granted","EC",NA
"477",10,"SIA/JH/MIN/62008/2017","EC/SEIAA/2017-18/1990/2017","M/S ASHIRVAD STONE WORKS
(Partner: Sri Dina Nath Singh & Others)","MS CRYSTAL CONSULTANTS","EC Granted","EC",NA
"478",2,"SIA/JH/MIN/45121/2019","EC/SEIAA/2018-19/2250/2019","Brick Soil Mining For M/s JKB Bricks (Minor Mineral)","CRYSTAL CONSULTANTS","EC Granted","EC",NA
"479",5,"SIA/JH/MIN/161902/2020","","Paharpur Stone Mine","MANOJ KUMAR MAHATO","WithdrawEC","EC",NA
"480",6,"SIA/JH/MIN/31535/1900","EC/SEIAA/2018-19/2179/2019","Ms Shree Vrindavan Construction","MS CRYSTAL CONSULTANTS","EC Granted","EC",NA
"481",7,"SIA/JH/MIN/267909/2022","","Simrakol Stone Mine","RAJBIR CONSTRUCTION PRIVATE LIMITED","Delisted","EC",NA
"482",2,"SIA/JH/MIN/433020/2023","EC/SEIAA/2023-24/2867/2023","KAPSARA STONE MINE","RAVI KUMAR","EC Granted","EC",NA
"483",3,"SIA/JH/MIN/67646/2017","","Chapandey Stone Mine of  M/s Sanjay Mining & Minerals trading corporation","SANJAY MINING AND MINERAL TRADING CORPORATION","Delisted","EC",NA
"484",4,"SIA/JH/MIS/19664/2017","","Common Bio-Medical Waste Treatment Facility at Sindri Industrial Area, Dhanbad, Jharkhand","MEDICARE ENVIRONMENTAL MANAGEMENT PVT LTD","Delisted","EC",NA
"485",5,"SIA/JH/MIN/447286/2023","EC/SEIAA/2023-24/2980/2023","“Stone Mine” Project at Khata No-344 Plot No. 4560, 4572, 4568, 4569, 4573, 4570, 4571, 4575, 4562, Mouza- Shahrad, Thana- Govindpur, Thana No 210, District- Dhanbad, State- Jharkhand, Project Proponent- Khalid Hussain & Firoj Ansari","MD ANSARI","EC Granted","EC",NA
"486",6,"SIA/JH/MIN/33275/2015","EC/SEIAA/2015-16/1692/2015","HANSA STONE MINE
(PROP DHEERAJ KUMAR)","MS CRYSTAL CONSULTANTS","EC Granted","EC",NA
"487",7,"SIA/JH/MIN/34541/2015","EC/SEIAA/2015-16/1937/2015","CHALPAHAR STONE MINE
(SHRI MAHESH MAHTO)","MS CRYSTAL CONSULTANTS","TransferToDEIAA","EC",NA
"488",8,"SIA/JH/MIN/94269/2019","EC/SEIAA/2018-19/2094/2018","M/s Vinod Kumar Jain (Kajra Stone Mine)","MS CRYSTAL CONSULTANTS","EC Granted","EC",NA
"489",9,"SIA/JH/MIN/406153/2022","EC/SEIAA/2022-23/2673/2022","Proposed excavation of 1200 cum/year Bricks clay from Sugnu Brick Soil Mining over mine lease area of 2.78 acre(1.125 Ha) through manual mining method located in mauza - Sugnu P.O - Sugnu, P.S - Sadar, Dist. - Ranchi, Jharkhand for M/s Dinesh Kumar Bricks Proprietor - Shri Ganga Ram Sahu","GANGA SAHU","EC Granted","EC",NA
"490",1,"SIA/JH/MIN/35231/2019","EC/SEIAA/2018-19/2120/2018","Garhkedali (Nawadih) Sand Ghat","Jharkhand State Mineral Development Corporation Limited","EC Granted","EC",NA
"491",2,"SIA/JH/MIN/200822/2021","","Proposed Khutri Stone Deposit (Minor Mineral), In AT Village- Khutri, Thana No-08,Thana  –Jaridih, District-Bokaro, Jharkhand Over An Area Of 5.0 Acres/2.02 Ha","M/S SAMLESHWARI MINERALS","Delisted","EC",NA
"492",5,"SIA/JH/MIN/42489/2019","EC/SEIAA/2018-19/2183/2019","Jamuadag Brick earth Mining Project","JAMUADAG BRICK EARTH MINING PROJECT","EC Granted","EC",NA
"493",6,"SIA/JH/MIN/43891/2019","EC/SEIAA/2018-19/2195/2019","MUNDALI STONE DEPOSIT","MUNDALI STONE DEPOSIT MS ARYAN STONE WORKS","EC Granted","EC",NA
"494",7,"SIA/JH/MIN/43943/2019","EC/SEIAA/2018-19/2203/2019","M/s Maa Durga Stone Works","MAA DURGA STONE WORKS SOUMITRO GHOSH","EC Granted","EC",NA
"495",8,"SIA/JH/MIN/43971/2019","EC/SEIAA/2018-19/2208/2019","KUSUMGHATI STONE MINE","KUSUMGHATI STONE MINE  FADAR ANSARI","EC Granted","EC",NA
"496",10,"SIA/JH/MIS/230775/2021","","Nand Vatika Greens","NAND VATIKA DEVELOPERS PVT. LTD.","WithdrawEC","EC",NA
"497",1,"SIA/JH/MIN/63399/2017","EC/SEIAA/2016-17/2023/2017","M/s Swastik Traders
Bekchuri Stone Mine","OVERSEAS MIN TECH CONSULTANTS","EC Granted","EC",NA
"498",2,"SIA/JH/NCP/70568/2017","EA/SEIAA/2017-18/2069/2017","construction of Ravindra Bhawan a community Auditorium","JUDCO","Delisted","EC",NA
"499",3,"SIA/JH/MIN/429794/2023","","Bicha Stone Deposit (0.987 ha.)","VIKAS SINHA","WithdrawEC","EC",NA
"500",4,"SIA/JH/MIN/400094/2022","EC/SEIAA/2022-23/2647/2022","Gurgain Stone Mine","SANTOSH GUPTA","EC Granted","EC",NA
"501",5,"SIA/JH/MIN/428313/2023","EC/SEIAA/2022-23/2818/2023","Babhandi Stone Deposit","ASHUTOSH SINGH","EC Granted","EC",NA
"502",6,"SIA/JH/INFRA2/448953/2023","EC/SEIAA/2023-24/3063/2023","Expansion of Proposed Residential & Commercial Building “Siddhartha Maison”","SHRIDHAR REAL ESTATES PRIVATE LIMITED","EC Granted","EC",NA
"503",7,"SIA/JH/IND1/433038/2023","EC/SEIAA2023-24/2706/2023","Environmental Clearance of Proposed production capacity 2,64,000 TPA of MS billets unit by addition of 4x20 T Induction Furnace with CCM (2x2strand) along with exsisting production capacity of ~9,000 TPA (MS Wire Chain, Link Galva Barbed Wire, Nail, Welded Mess), 3,000 TPA (Karibar & Karibar Ring) and Slag crusher 60,500 TPA","ANJANISUTA STEELS PRIVATE LIMITED","EC Granted","EC",NA
"504",8,"SIA/JH/INFRA2/418578/2023","EC/SEIAA/2022-23/2747/2023","Proposed Commercial Project Ranchi Smart City","MALTI RESIDENCY INFRA PROJECTS PRIVATE LIMITED","EC Granted","EC",NA
"505",9,"SIA/JH/MIN/447306/2023","EC/SEIAA/2023-24/2983/2023","Mansinghpur Stone Mine (Area – 2.35 Ha or 5.81 Acre)","JIYAUL SHEKH","EC Granted","EC",NA
"506",10,"SIA/JH/MIN/77130/2018","EC/SEIAA/2018-19/2087/2018","M/s  J.S.M.D.C.Ltd  located  at  Khata No.- 16, Plot  No.- 1(P),  Village – Barano,  Block- Chalkusha, Thana- Chalkusha  (Barkatha),Thana  no. - 21,  District- Hazaribagh, Jharkhand.","MS JSMDC RANCHI","Delisted","EC",NA
"507",3,"SIA/JH/MIS/184650/2020","EC/SEIAA/2021-22/2496/2021","Smart Township Project","CENTRAL COALFIELD LTD.","EC Granted","EC",NA
"508",6,"SIA/JH/MIN/42342/2019","","M/S T.S. Bricks","MS CRYSTAL CONSULTANTS","Delisted","EC",NA
"509",7,"SIA/JH/MIN/188501/2020","EC/SEIAA/2021-22/2344/2021","‘’Sahargram stone Mine’’ by M/S GURU SISAYA STONE WORKS Partner’s Shri Maheshwar Saha and Shri Abul Hossain","M/S GURU SISAYA STONE WORKS","EC Granted","EC",NA
"510",10,"SIA/JH/MIN/41202/2019","EC/SEIAA/2018-19/2186/2019","Insha Stone Works","INSHA STONE WORKS","EC Granted","EC",NA
"511",1,"SIA/JH/MIN/77868/2018","EC/SEIAA/2018-19/2090/2018","Khokha sand mining project","M/S GANGA KAWERI CONSTRUCTION PVT. LTD","EC Granted","EC",NA
"512",2,"SIA/JH/MIN/20123/2017","EC/SEIAA/2017-18/2053/2017","Jhillingburu-11 Iron & Manganese Ore Mining Project of Gua Ore Mines of M/s Steel Authority of India Ltd, District Singhbhum West, Jharkhand- Prescribing of TOR- Regarding","Raw Materials Division (RMD), Steel Authority of India Limited (SAIL)","EC Granted","EC",NA
"513",3,"SIA/JH/INFRA2/422229/2023","EC/SEIAA/2022-23/2624/2023","Proposed Residential Cum Commercial Complex “Faii Residency”","R. K BUILDER AND DEVELOPERS","EC Granted","EC",NA
"514",4,"SIA/JH/MIN/447323/2023","EC/SEIAA/2023-24/2997/2023","M/S Aman Bricks","RAM PRASAD","EC Granted","EC",NA
"515",5,"SIA/JH/MIN/28016/2017","","Bicha limestone mine","KARMA ORAON","Delisted","EC",NA
"516",6,"SIA/JH/MIN/425734/2023","EC/SEIAA/2023-24/2801/2023","Brahmandiha Stone Deposit (1.36 ha.)","SHIV SANGAI","EC Granted","EC",NA
"517",7,"SIA/JH/MIN/447115/2023","EC/SEIAA/2023-24/2981/2023","LATU STONE MINE","NEELAM SINGH","EC Granted","EC",NA
"518",8,"SIA/JH/MIN/440301/2023","EC/SEIAA/2023-24/2908/2023","Bisodih Stone Deposit (Area –2.581 Ha or 6.38 Acre)","RAJAN KUMAR","EC Granted","EC",NA
"519",9,"SIA/JH/MIN/413199/2023","EC/SEIAA/2022-23/2712/2023","DOMCHANCH STONE DEPOSIT","SANJAY MEHTA","EC Granted","EC",NA
"520",10,"SIA/JH/MIN/32841/2015","EC/SEIAA/2015-16/1667/2015","AMBADE STONE MINE
(M/S MAA KALIKA STONE WORKS)","MS CRYSTAL CONSULTANTS","TransferToDEIAA","EC",NA
"521",1,"SIA/JH/MIN/436431/2023","EC/SEIAA/2023-24/2880/2023","Kuchu Stone Deposit (Area - 1.89 Ha.)","SANDEEP JAISWAL","EC Granted","EC",NA
"522",2,"SIA/JH/MIN/444455/2023","SEIAA/2023-24/2937/2023","Khurdih Stone Deposit","SUDHANSHU PRASAD","EC Granted","EC",NA
"523",3,"SIA/JH/MIN/50700/2016","","Ankur Kejriwal","ANKUR KEJRIWAL","TransferToDEIAA","EC",NA
"524",4,"SIA/JH/INFRA2/433168/2023","EC/SEIAA2023-24/2860/2023","Proposed Residential Building “Privilege Home-Phase II”","M/S PRIVILEGE CCL EMPLOYEES GIRH NIRMAN SWAWLAMBI SAHKARI SAMITI LTD.","EC Granted","EC",NA
"525",5,"SIA/JH/MIN/74713/2018","EC/SEIAA/2015-16/1315/2015","BARGUNIA STONE MINE","GEMS PROJECTS","EC Granted","EC",NA
"526",6,"SIA/JH/NCP/94476/2019","EC/SEIAA/2018-19/2097/2018","NUCLEUS CITY","CHALICE REAL ESTATE LLP","EC Granted","EC",NA
"527",7,"SIA/JH/MIN/61304/2016","EC/SEIAA/2016-17/1992/2017","CHAPANDEY STONE MINE PROJECT(6.682 ha)","MS MAA JAGDAMBA STONE WORKS","EC Granted","EC",NA
"528",8,"SIA/JH/MIN/73890/2018","","JINGI & JONJRO SAND MINING PROJECT","CRYSTAL CONSULTANTS","Delisted","EC",NA
"529",9,"SIA/JH/MIN/425158/2023","EC/SEIAA/2023-24/2800/2023","Hathigarh Stone Mine (2.14 ha.)","MOHAMMAD ALAM","EC Granted","EC",NA
"530",10,"SIA/JH/INFRA2/447287/2023","EC/SEIAA/2023-24/2972/2023","Affordable Group Housing Project by M/s Prahlad Builders & Associates Pvt. Ltd.","NARENDER SINGH","EC Granted","EC",NA
"531",2,"SIA/JH/MIN/446603/2023","EC/SEIAA/2023-24/2948/2023","Proposed for mining of Brick Clay (Earth) in Lohanjara Brick Clay Deposit over an area of 4.23 Acres (1.71 ha.), at Khata No. 04; Plot No. 813, 814 at Village -Lohanjara, Circle - Sisai, District – Gumla, Jharkhand for M/s Gold Bricks","LUKMAN ANSARI","EC Granted","EC",NA
"532",3,"SIA/JH/MIN/75164/2018","EC/SEIAA/2018-19/2078/2018","OLMUNDA SAND MINE (KEOND CHAWRA GHAT, 14.50 Ac) IN THE KOEL RIVER BED","MS CRYSTAL CONSULTANTS","EC Granted","EC",NA
"533",4,"SIA/JH/MIN/448752/2023","EC/SEIAA/2023-24/3053/2023","Chaldhoba Stone Deposit","CAPTAIN ANAND","EC Granted","EC",NA
"534",5,"SIA/JH/MIN/428727/2023","EC/SEIAA/2023-24/2832/2023","JANGALPUR STONE DEPOSIT","ABDUL ALAM","Deferred by SEAC","EC",NA
"535",7,"SIA/JH/MIN/257812/2022","EC/SEIAA/2021-22/2556/2021","M/s Shyam Stone Works","VED KHUDANIA","EC Granted","EC",NA
"536",8,"SIA/JH/MIN/446735/2023","EC/SEIAA/2023-24/2830/2023","Shankardih Stone Deposit  (2.384 ha.)","DASHRATH MANDAL","EC Granted","EC",NA
"537",9,"SIA/JH/MIN/448940/2023","EC/SEIAA/2023-24/3055/2023","Tentoposi Stone Deposit","ABHISHEK AGARWAL","Deferred by SEAC","EC",NA
"538",10,"SIA/JH/MIN/444088/2023","EC/SEIAA/2023-24/2966/2023","Kanas Brick Earth Deposit ( 1.950 ha)","GURUDEV MAHATO","EC Granted","EC",NA
"539",6,"SIA/JH/MIN/35240/2019","EC/SEIAA/2018-19/2123/2018","Ghorighat Sand Ghat","Jharkhand State Mineral Development Corporation Limited","EC Granted","EC",NA
"540",7,"SIA/JH/MIN/194203/2021","EC/SEIAA/2021-22/2351/2021","MAHATHPURA STONE MINE","MS CRYSTAL CONSULTANTS","EC Granted","EC",NA
"541",9,"SIA/JH/MIN/254632/2022","EC/SEIAA/2021-22/2531/2021","Sitagarh Stone Mine","ABHENMINING & ENGINEERING","EC Granted","EC",NA
"542",10,"SIA/JH/IND/66658/2021","EC/SEIAA/2021-22/2409/2021","Proposed capacity expansion/augmentation of existing unit to ~980 MT/day (3,23,400 TPA) of steel billets and ~950 MT/day (3,13,500 TPA) of rolled products by M/s Dadijee Steel Manufacturing & Trading Pvt. Ltd","M/S  DADIJEE STEEL MANUFACTURING & TRADING PVT. LTD.","EC Granted","EC",NA
"543",1,"SIA/JH/MIN/428347/2023","EC/SEIAA/2023-24/2817/2023","BABHANDI STONE DEPOSIT (Area 2.51 Ha.)","DIGVIJAY SINGH","EC Granted","EC",NA
"544",2,"SIA/JH/MIN/73153/2018","","Dudhania Sand Minining Project","SHRI AJAY KUMAR RAI","WithdrawEC","EC",NA
"545",3,"SIA/JH/MIN/417892/2023","EC/SEIAA/2022-23/2740/2023","Uria Stone Block","AMRIT MAHATO","EC Granted","EC",NA
"546",4,"SIA/JH/MIN/429527/2023","EC/SEIAA/2023-24/2841/2023","NAWADA STONE DEPOSITE","AMIT GAUTAM","EC Granted","EC",NA
"547",5,"SIA/JH/INFRA2/411441/2022","","NETAJI SUBHAS HOSPITAL  (Unit of Sitwanto Devi Mahila Kalyan Sansthan)","MADAN SINGH","WithdrawEC","EC",NA
"548",6,"SIA/JH/IND1/425399/2023","EC/SEIAA/2023-24/2404/2023","M/s Radha Gopal Ispat LLP","M/S RADHAGOPAL ISPAT LLP","EC Granted","EC",NA
"549",7,"SIA/JH/MIN/447299/2023","EC/SEIAA/2023-24/2984/2023","“Soil/Clay (Earth)” Mining Project in Mouza - Arya, Khata No.- 82 & 101, Plot No.- 699, 705, Thana- Basia Thana No.- 133, District- Gumla, State- Jharkhand, Lease area- 2.95 Acre (1.19 ha), Project Proponent- M/s RBS Bricks (Sri Dhaneshwar Sahu)","RAHUL SAHU","EC Granted","EC",NA
"550",8,"SIA/JH/MIN/62472/2017","","FATEHPUR STONE MINE","MISHRA STONE WORKS","Delisted","EC",NA
"551",9,"SIA/JH/MIN/417644/2023","EC/SEIAA/2022-23/2549/2023","Bishanpur Stone Mine at Mouza: Bishanpur, Thana No.-44, P.S & District- Pakur and Plot no. – 941, 942, 947, 915, 916, 917, 918, 919, 920, 921, 936, 937, 938, 939, 940, & 1044 Part","BISHUNPUR STONE MINE OF M/S OTAN DAS AND COMPANY ( MINING ) PVT. LTD.","EC Granted","EC",NA
"552",10,"SIA/JH/MIN/32688/2015","EC/SEIAA/2015-16/1613/2015","SUNDARE STONE MINE
(M/S NARAYAN STONE WORKS)","MS CRYSTAL CONSULTANTS","EC Granted","EC",NA
"553",1,"SIA/JH/MIN/447215/2023","EC/SEIAA/2023-24/2996/2023","TANGRATOLI STONE BLOCK","FIROJ ALI","EC Granted","EC",NA
"554",2,"SIA/JH/MIN/422176/2023","EC/SEIAA/2022-23/2786/2023","Kowali Brick Clay Deposit (1.39 ha.)","BIDYADHAR SAHU","EC Granted","EC",NA
"555",1,"SIA/JH/MIN/429596/2023","EC/SEIAA/2023-24/2839/2023","Production of 12,010 TPA granite gneiss through semi-mechanised opencast mining method with maximum excavation of 13,210 TPA spread over 1.52 acres (0.615 ha.) in village Armo, P.S. B.T.P.S., district Bokaro, state Jharkhand for M/s Khushboo Stone Mines.","RATAN YADAV","EC Granted","EC",NA
"556",2,"SIA/JH/MIN/432725/2023","EC/SEIAA/2023-24/2848/2023","PRASBANI STONE MINE","LALJI SAHU","EC Granted","EC",NA
"557",3,"SIA/JH/MIN/425337/2023","EC/SEIAA/2023-24/2579/2023","SHIVAM STONE MINE","UMAKANT JAISWAL","EC Granted","EC",NA
"558",4,"SIA/JH/MIN/413617/2023","EC/SEIAA/2022-23/2723/2023","RANO STONE DEPOSIT","MUKESH KUMAR","Accepted By SEAC","EC",NA
"559",5,"SIA/JH/MIN/408988/2022","EC/SEIAA/2022-23/2698/2023","Medki Stone Mine (1.651 ha.)","MANOJ KUMAR","Rejection Letter Granted","EC",NA
"560",6,"SIA/JH/MIN/68060/2017","","Proposed Sand Mining Project on river Sijua Bejra  Balu Ghat Mine","MS SHRI ASHOK KUMAR SINGH","Delisted","EC",NA
"561",7,"SIA/JH/MIN/61903/2017","EC/SEIAA/2016-17/2011/2017","Tirildih – Turi Stone Deposit 
(Minor Mineral)","MS KIRAN CONSTRUCTION AND INFRASTRUCTURE PVT LTD","EC Granted","EC",NA
"562",8,"SIA/JH/MIN/67786/2017","","M/s Kumarda–Cheripahari Quartz/Quartzite","M/S CHANDUKA MINERALS","Delisted","EC",NA
"563",9,"SIA/JH/MIN/32615/2015","EC/SEIAA/2015-16/1596/2015","MURHI STONE MINE
(Prop. Anwar Ansari)","MS CRYSTAL CONSULTANTS","EC Granted","EC",NA
"564",10,"SIA/JH/MIN/61081/2016","EC/SEIAA/2016-17/1996/2017","GANGUPADA BEDO STONE MINE, 5.0 Ac.
(PROPRIETOR: MAINUL ANSARI)","MS CRYSTAL CONSULTANTS","EC Granted","EC",NA
"565",9,"SIA/JH/INFRA2/413914/2023","","Proposed MLA Residential Complex in Core Capital Area at Site-1,HEC Area, Ranchi","Public Works Department","Under examination of SEAC","EC",NA
"566",10,"SIA/JH/INFRA2/436743/2023","EC/SEIAA/2023-24/2896/2023","Proposed Residential Housing Under Pradhan Mantri Awas Yojana at ANNI Site -1 Ranchi Jharkhand by Jharkhand Urban Infrastructure development Co. Ltd.","JHARKHAND URBAN INFRASTRUCTURE DEVELOPMENT COMPANY LIMITED","EC Granted","EC",NA
"567",1,"SIA/JH/MIN/448800/2023","EC/SEIAA/2023-24/3035/2023","Brick Soil Mining For M/s Tanya bricks","RAJESH PRASAD","EC Granted","EC",NA
"568",5,"SIA/JH/MIN/42166/2018","EC/SEIAA/2018-19/2095/2018","Mining of Parasi Gold Deposit and Beneficiation Plant","RUNGTA MINES LTD","EC Granted","EC",NA
"569",3,"SIA/JH/MIN/200605/2021","","Betakocha Brick Clay Mining Khata No. – 92, 90, 10, & 107 Plot No. – 151Part, 152 Part, 153 Part, 154, 155, 156 & 113 Area 2.73 Acres (1.105Ha.)Village - Betakocha, P.S. –M.G.M., P.S. No.- 1142, District -  East- Singhbhum  State – Jharkhand.","JYOTI BRICKS & ENTERPRISES","WithdrawEC","EC",NA
"570",4,"SIA/JH/MIN/224197/2021","EC/SEIAA/2021-22/2481/2021","Pyroxenite Mine of Jhagarsai","CRYSTAL CONSULTANTS","EC Granted","EC",NA
"571",6,"SIA/JH/MIN/270727/2022","EC/SEIAA/2022-23/2587/2022","Rohra Stone Deposit","AMLAN SINHA","EC Granted","EC",NA
"572",7,"SIA/JH/MIN/39835/2019","EC/SEIAA/2018-19/2154/2019","JITPUR STONE MINE","MS RAN ENTERPRISES","EC Granted","EC",NA
"573",8,"SIA/JH/MIS/286585/2022","EC/SEIAA/2022-23/2658/2022","Shree Aditya Heritage","SHREE SIDDHI DEVELOPERS","EC Granted","EC",NA
"574",9,"SIA/JH/MIN/32765/2019","EC/SEIAA/2018-19/2103/2018","Chito stone mining project","MS HARSHRAJ MINING LLP","EC Granted","EC",NA
