,Unnamed: 0,X...,Proposal.No.,File.No.,Project.Name,Company,Proposal.Status,Project.Type,View,Form_Type
15691,15692,7,SIA/RJ/MIN/74609/2020,16531,Quartz & Feldspar Mine Project (Applied for Approval of EIA/EMP and EC),M/S KALPATRU MINERALS,EC Granted,EC,, 
15692,15693,8,SIA/RJ/MIN/74683/2021,16748,"Sand Stone Mining Project, plot no- 10",ABHIMANYU PANWAR,EC Granted,EC,, 
15693,15694,9,SIA/RJ/MIN/74708/2021,16698,"Cluster No-02 “Durjanpura” Limestone (Dimensional), Masonry stone & Murrum mine, Located near village- Durjanpura, Tehsil- Ramganjmandi, Dist- Kota. Total Cluster area-19.876 Hectare Applied M.L No 06/2018 Ref. No-201810000540 Area 3.9958 Hectare in favor of M/S ASI Industries Limited",M/S. ASI INDUSTRIES LIMITED,EC Granted,EC,, 
15694,15695,4,SIA/RJ/MIN/408248/2022,18046,Masonry Stone Mining Project,SHARAD KATARA,EC Granted,EC,, 
15695,15696,5,SIA/RJ/MIN/409713/2022,18064,"""Existing Masonry Stone (Minor Mineral) Mining Project” ML No 41/2000 & Khasra No.- 215 over an area of 1.00 Hectare located Near Village-Lunetha, Tehsil–Jamwa Ramgarh, District – Jaipur (Rajasthan) by Shri Mukesh Karol.",MUKESH KAROL,WithdrawEC,EC,, 
15696,15697,9,SIA/RJ/MIN/226073/2021,15867,Shri Mohammad Faruq Sand China Clay & Red Ochre Mining Project (ML No. 12/2018 & Ref No.-2018100001635),SHRI MOHAMMAD FARUQ,EC Granted,EC,, 
15697,15698,7,SIA/RJ/MIN/452880/2023,,"Masonry Stone Mining lease, M.L No. 49/97, Area 1.00 ha, near village- Naradpura, Tehsil – Amer & District- Jaipur (Rajasthan) of M/s Balaji Stone.",BALAJI STONES,Pending at PP due to eds,EC,, 
15698,15699,1,SIA/RJ/MIN/40527/2016,,QL NO. 06 PALDI MANGALIYA SANDSTONE OF SH. SURENDRA,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline,EC,, 
15699,15700,3,SIA/RJ/MIN/416962/2023,18182,Mohabbat Nagar Masonary Stone Mining Project,GEETA,EC Granted,EC,, 
15700,15701,4,SIA/RJ/MIN/418404/2023,18280,"""Quartz, Feldspar and Granite Mining project"" Plot No. 64/2021",M/S SMO FERRO ALLOYS PVT. LTD.,EC Granted,EC,, 
15701,15702,4,SIA/RJ/MIN/443867/2023,19194,Bodigama Chhota  Quartz Mine (M.L. No. 18/2021),VINOD JOSHI,EC Granted,EC,, 
15702,15703,5,SIA/RJ/MIN/443845/2023,19631,"Marble Mining Project (Q.L. No. 49/2, Area- 0.5806 ha.) at N/v Makrana Kalanada Range, Tehsil- Makrana, Dist.- Nagaur (Rajasthan).",DURGASINGH,EC Granted,EC,, 
15703,15704,6,SIA/RJ/MIN/443877/2023,19340,Proposed Mining Lease ML no.- 55/2022,PREET ASSOCIATE,Agenda Uploaded by SEIAA,EC,, 
15704,15705,1,SIA/RJ/MIN/455920/2023,19714,"E.C for Proposed Masonry Stone & Sandstone Mining Project ,Plot No 134,Area 1.00 Near village:- Kasti, Tehsil- Baori, District – Jodhpur (Raj.) of Shri Goparam Bishnoi S/o Shri Jetharam Bishnoi",GOPARAM BISHNOI,Agenda Uploaded by SEIAA,EC,, 
15705,15706,4,SIA/RJ/MIN/429211/2023,18972,CLUSTER “BAGHERA” GRANITE MINE  ML NO 58/2021 Cluster Area 7.5494 Hect. Favor of M/s B & B Minerals,M/S B & B MINERALS,Under examination of SEIAA after SEAC,EC,, 
15706,15707,5,SIA/RJ/MIN/429191/2023,,"Quartz,Feldspar & Masonary Stone mining Lease (M.L. No. 02/2002, Area-4.70) At Near  Village- Astal,Tehsil-Kotputli, District-Jaipur (Rajasthan)",SADA SINGH KANWAR,Pending at PP due to eds,EC,, 
15707,15708,4,SIA/RJ/MIN/190447/2020,14931,"Mithdi Khurd Masonry Stone Mining Project, Ref No 20201000026170",SHRI SABAL SINGH,EC Granted - Processed offline,EC,, 
15708,15709,8,SIA/RJ/MIN/419367/2023,18335,"Existing Quartz-Feldspar, and Proposed Inclusion of Mineral Masonary Stone Mining project, Area- 4.80 Ha. (Govt. Land), M.L. No.- 143/2008,  Khasra No.-2711, 2760  Near village – Palra, Tehsil:- Ajmer, District:- Ajmer (Raj.) of applicant Shri Craig Gonsalves S/o Late Shri Col. K.V. Gonsalves",CRAIG GONSALVES,EC Granted,EC,, 
15709,15710,9,SIA/RJ/MIN/50431/2016,F/SEIAA/OLRJEC/2016/3821,MASONRY STONE MINING PROJECT M.L. NO.- 85/07,SUDHIR KUMAR,Under examination of SEIAA - Processed offline,EC,, 
15710,15711,1,SIA/RJ/MIN/456118/2023,,"M/s Shree Sanwariya Stone, M.L. No. 68/1995, : Re-appraisal of Environment Clearance granted by DEIAA to SEIAA in compliance of MoEF & CC O.M. dated 28/04/2023 & Hon’ble NGT order dated 07/12/2022 of Sand stone Mining Project",SHREE SANWARIYA STONE,Pending at PP due to eds,EC,, 
15711,15712,2,SIA/RJ/MIN/443881/2023,19218,Proposed Mining Project,JEEL ASSOCIATE,EC Granted,EC,, 
15712,15713,3,SIA/RJ/INFRA2/446189/2023,833,Commercial Project,MS EMERGING ESTATES LLP,EC Granted,EC,, 
15713,15714,5,SIA/RJ/IND1/455702/2023,855,"Proposed Standalone Clinker Grinding Unit with Cement Production Capacity of 300 TPD at Village: Bhagoron Ka Khera, Tehsil: Ghatol, District: Banswara (Rajasthan) by M/s. Avi Cement Limited",AVI CEMENT LIMITED,Agenda Uploaded by SEIAA,EC,, 
15714,15715,1,SIA/RJ/MIN/138803/2020,13600,Granite Mining Project (M.L. No. 45/2019),M/S SHREE VEER TEJA GRANITES,EC Granted - Processed offline,EC,, 
15715,15716,2,SIA/RJ/MIN/202406/2021,15217,Shri Shanti Lal Jain  Sukhpura-F Sand Stone Mining Project  (Q. L. 21),SHRI SHANTI LAL JAIN,EC Granted - Processed offline,EC,, 
15716,15717,3,SIA/RJ/MIN/199016/2021,15076,"Kadila Granite Mining Project, Ref. No.-20201000030071",SHRI AJIT SINGH S/O SHRI GHANSHYAM SINGH,EC Granted - Processed offline,EC,, 
15717,15718,8,SIA/RJ/MIN/416786/2023,18180,Mohabbat Nagar Masonary Stone Mining Project,JAMASHED KHAN,EC Granted,EC,, 
15718,15719,9,SIA/RJ/MIN/417037/2023,18183,"Proposed  Granite  Mining Project Khasra No.:- 1939/137, and 1944/137 , M.LNo. 48/2022,Reference No. 20221000053825 Area:- 1.5121 Hect. (Pvt. Land); Near village :-Tikha , Tehsil:- Kareda , Dist.:- Bhilwara (Raj.) of  M/s Girnar Marble and Granite",GIRNAR MARBLE AND GRANITE,EC Granted,EC,, 
15719,15720,3,SIA/RJ/MIN/42124/2016,,SAWA OLD LIMESTONE Q.L. AREA PLOT NO.-92,RAJENDRA PRASAD,Under examination of SEIAA - Processed offline,EC,, 
15720,15721,5,SIA/RJ/MIN/51068/2016,,SALARMALA Q.L. AREA PLOT NO.-343,BHERU LAL,Under examination of SEIAA - Processed offline,EC,, 
15721,15722,7,SIA/RJ/NCP/54532/2017,577,Development of New Industrial Area,RIICO JODHPUR,EC Granted,EC,, 
15722,15723,5,SIA/RJ/MIN/437435/2023,18922,"Existing Quartz & Feldspar Mining Project [Non -Operational M.L.. No. 1/2008 Area-4.85 Ha, (Pvt.Land ), Near village-Amli, Tehsil-Malpura, District-Tonk (Raj.) of applicant Shri Ganesh Lal Sain S/o Shri Gopal Lal Sain.",GANESH SEN,EC Granted,EC,, 
15723,15724,6,SIA/RJ/MIN/437319/2023,19084,Masonry Stone Mine Project,VINAY SANGWAN,EC Granted,EC,, 
15724,15725,3,SIA/RJ/MIN/75034/2019,17101,GRANITE MINING PROJECT REFERENCE NO- 2019100004533,AADINATH GRANITE,EC Granted,EC,, 
15725,15726,9,SIA/RJ/MIN/455772/2023,19893,"E.C for Proposed Masonry Stone & Sand Stone ,Plot No 127,Area 1.00 ha Near village:- Kasti, Tehsil- Baori, District – Jodhpur (Raj.) of  M/s Dara Engg. & Infrastructures Pvt. Ltd.",DARA ENGINEERING & INFRASTRUCTURES PRIVATE LIMITED,Under examination of SEAC,EC,, 
15726,15727,10,SIA/RJ/MIN/455949/2023,,"Existing Bajyawas   Masonary  Stone (Minor Mineral) Mining Project, M.L. No.- 30/96, Area– 1.00Ha., Near village Bajyawas , Tehsil. Datanram Garh  District . Sikar   ( Rajasthan)). In Favour Of  Smt. Santosh Devi W/O Lukesh Chand Bawariya",SANTOSH CHODHARI,Pending at PP due to eds,EC,, 
15727,15728,5,SIA/RJ/MIN/454779/2023,,"Re-Appraisal of EC Granted from DEIAA Nagaur To SEIAA Rajasthan existing “Lime Stone (Minor Mineral) mining project” [M.L. No. 19/1999] over an Area of 3.6409 Hectare with Existing Production Capacity– 91250 TPA, located at Near Village– Manakpur, Tehsil- Mundawa & District- Nagaur (Rajasthan) by Smt. Karma W/o Late Shri Bhola Ram.",KARMA,Pending at PP due to eds,EC,, 
15728,15729,1,SIA/RJ/MIN/447142/2023,19366,"“Marble Mining Project, ML. No. 130/1999”",SAI MARBLE & COMPANY,Delisted,EC,, 
15729,15730,2,SIA/RJ/MIN/450435/2023,19461,"Shri Manohar Ram [“China Clay & Silica Sand (Minor Mineral) mining project” [Reference No.–20231000073936 and Khasra No:- 3071/1395 over an Area of 1.4700 Hectares located Near Village– Fardod, Tehsil–Jayal, District–Nagaur (Rajasthan) with Proposed Production capacity– 98300 TPA (ROM) {Saleable China Clay-49050 TPA, Saleable of Silica Sand-30660 TPA &, Waste– 18590 TPA}]",MANOHAR RAM,EC Granted,EC,, 
15730,15731,3,SIA/RJ/MIN/450456/2023,19408,"This is Proposed Granite, Quartz & Masonry Stone Mining Project, Area- 1.7630 Ha. (Pvt. land), M.L  No.-16/2022, Ref No. -20221000059000, Khasra No.- 1152,1153,2046,2047,1155,1156,2044 & 2045, Near Village- Akola, Tehsil-  Kanod, Dist.- Udaipur (Raj.) of Applicant Shri Hemant Kumar Trivedi S/o Shri Rameshwar Lal Trivedi",HEMANT TRIVEDI,EC Granted,EC,, 
15731,15732,4,SIA/RJ/MIN/450545/2023,19587,"Smt. Poonam Bawa, Re-appraisal of Ec granted By DEIAA TO SEIAA IN Compliance of MoEF&CC O.M. dated 28/04/2023 & Hon’ble NGT order dated 7.12.2022, M.L.No.20/1992, Sand Stone & Masonary Stone Mining Project ,",POONAM BAWA,Delisted,EC,, 
15732,15733,7,SIA/RJ/MIN/72506/2019,16311,"Mining of China Clay (Minor Mineral), (M.L. No.- 189/2013, Area – 4.0025Ha.) with Proposed Capacity of Mineral i.e. 36196.4 TPA (ROM)  Near Village – Borwa, Tehsil– Jayal, District – Nagaur (Rajasthan) by M/s Bharat Mines & Minerals",JASHODA,EC Granted,EC,, 
15733,15734,8,SIA/RJ/MIN/255484/2022,16752,DHOLA KA KHERA GRANITE MINE (REFERENCE NO. 20211000042906),SHRI MADAN LAL SHARMA & SHRI RAJENDRA SHARMA,EC Granted,EC,, 
15734,15735,9,SIA/RJ/MIN/256106/2022,16212,"Soapstone Mining Project, (Ref. No. 20211000039779)",GIRIRAJ SHARMA,EC Granted,EC,, 
15735,15736,1,SIA/RJ/MIN/450517/2023,19491,"“Marble (Minor Mineral) mining project” for Re-Appraisal of EC Granted from DEIAA Nagaur To SEIAA, [Q.L.No.-4/A] over an Area of 1.0  Hectare with Existing Production Capacity– 16,905  TPA   located at  Near Village– Borawar (Kumari Range), Tehsil– Makrana and District– Nagaur (Rajasthan) by Shri Dagla Ram Choudhary S/o Shri Uda Ram Choudhary.",DAGLA ANWALA,Delisted,EC,, 
15736,15737,2,SIA/RJ/MIN/450956/2023,19524,"Proposal For Reappraisal of  Earlier Granted EC By DEIAA ,Raj. Vide Letter No. F-1/DEIAA/Mines/2016/1773, Dated-16/12/2016 With Production Capacity : - 840 TPA, of Existing Marble Mining Project , M.L. No. 62/1993, Area- 0.4200 Ha. (Govt. Land), Khasra No-205 & 213, , Near Village- Jhanjhar , Tehsil & Dist.- Rajsamand (Raj.) of applicant M/s Arham Stones.",ARHAM STONES,Delisted,EC,, 
15737,15738,3,SIA/RJ/MIN/451014/2023,19488,"China Clay, Ball Clay & Silica Sand (M.L. No. 07/1994) Mining Project",DARIYAV KANWAR,Request for withdraw,EC,, 
15738,15739,4,SIA/RJ/MIN/451571/2023,,Re-appraisal of EC granted by DEIAA to SEIAA in compliance of MoEF & CC O.M. dated 28.04.2023 & Hon’ble NGT order dated 07.12.2022 of Marble Mining Project (M.L.No.04/2010),BHUDHAR MARBLE,Pending at PP due to eds,EC,, 
15739,15740,2,SIA/RJ/MIN/456312/2023,19792,"Re - Appraisal Existing Quatrz & Feldspar Mining Lease (M.L. No. – 99/2002  Area: 4.8560  Ha) Near village- Balapura, Tehsil- Asind & District- Bhilwara (Rajasthan) of Favor of Smt Sweta Mewara",SHWETA MEWARA,Agenda Uploaded by SEIAA,EC,, 
15740,15741,10,SIA/RJ/MIN/266367/2022,16746,"Masonry Stone (Minor Mineral) [M.L. No. 15/2022, Plot No.-65 & Khasra No.- 176] over an area – 1.0 Hectare with proposed Production capacity – 75625 TPA (ROM) {Salable 60500  TPA & Waste – 15125 TPA} along with Proposed Crusher Plant located at Near",DHARAMVIR YADAV,EC Granted,EC,, 
15741,15742,9,SIA/RJ/MIN/457583/2024,,"EC Reappraisal for Existing Bajri Gravel Mining Project (M.L. No. 183/08), Near Village Hadla, Tehsil- Kolayat, District- Biknaer",YUDDHVEER BHATI,Pending at PP due to eds,EC,, 
15742,15743,6,SIA/RJ/MIN/260961/2022,16374,"“Granite Mining Project, Ref No.-20211000046345, ML No.-08/2021""",SHREE RANA BAI GRANITE,EC Granted,EC,, 
15743,15744,1,SIA/RJ/MIN/457048/2023,,"Re-Appraisal of EC Granted from DEIAA Bhilwara  To SEIAA Rajasthan Existing “Quartz & Feldspar  (Minor Mineral) mining project” [M.L.No.- 432/2005] over an Area of 4.0001 Hectare with Existing Production Capacity– 50700.00  TPA, located at Near Village– Thoriya Khera , Tehsil– Raipur  and District– Bhilwara   (Rajasthan) by  M/S Bholenath  Minerals.",MANMOHAN SHAKTAWAT,Pending at PP due to eds,EC,, 
15744,15745,10,SIA/RJ/MIN/430844/2023,18721,"Proposed Masonry Stone Mining Project ; Plot No.- 175, Khasra No.-433 , Area: 1.5412 Hect.(Govt. Land);, Near Village- Jasol,, Tehsil- Panchpdra, District- Barmer, (Raj.) in favor of Sh. Om Prakash S/O Sh. Dhala Ram.",OM PRAKASH,EC Granted,EC,, 
15745,15746,2,SIA/RJ/MIN/42130/2016,,SAWA OLD LIMESTONE KHANDA FARSI Q.L. AREA PLOT NO.-288,BHARAT LOHAR,Under examination of SEIAA - Processed offline,EC,, 
15746,15747,4,SIA/RJ/MIN/132927/2019,13294,rojra granite applied ml area (ref  no 2019100008577),RATAN JASWANT HARDAYAL VIRENDRAPAL SINGH RAJU KANWAR RENU KANWAR,EC Granted - Processed offline,EC,, 
15747,15748,5,SIA/RJ/MIN/34722/2019,11879,Gahlod Bajri Mine Project,"SHRI KANHIYA LAL MAHESHWARI, SHRI GIRAJ PRASAD MUNDADA & SHRI ASHOK KUMAR MUNDADA",Delisted,EC,, 
15748,15749,6,SIA/RJ/MIN/172280/2020,14314,"Setrau Masonry Stone Plot Area, Plot No.36",SMT. JADA KANWAR,EC Granted - Processed offline,EC,, 
15749,15750,7,SIA/RJ/MIN/285201/2022,17466,Granite Mining Project M.L.No.29/2022 (Ref. No. 20221000052044),KARNI GRANITES,EC Granted,EC,, 
15750,15751,8,SIA/RJ/MIN/81164/2021,17893,“Granite and Masonry Stone Mining Project (Ref. No. 20191000012295)” by Sh. Rajesh Kumar Jain S/o Shri Mool Chand Jain,RAJESHKUMARJAIN,EC Granted,EC,, 
15751,15752,2,SIA/RJ/MIN/451439/2023,19590,"M/s Alaska Export, Re-appraisal of Environment Clearance granted by DEIAA to SEIAA in compliance of MoEF & CC O.M. dated 28/04/2023 & Hon’ble NGT order dated 07/12/2022, (ML No.- 252/2006), Quartz & Feldspar Mining Project",ALASKA EXPORTS,Delisted,EC,, 
15752,15753,4,SIA/RJ/MIN/454800/2023,,"“Reappraisal of the EC granted by DEIAA Bhilwara for Quartz, Felspar & Mica Mining Project, M.L. No: 62/2000”",KAMLA DEEDWANIYA,Pending at PP due to eds,EC,, 
15753,15754,5,SIA/RJ/MIN/454820/2023,,"Quartz & Feldspar Mining Project, M.L.No.184/2010 of M/s Kamdhenu Mines & Minerals",KAMDHENU MINES AND MINERALS,Pending at PP due to eds,EC,, 
15754,15755,8,SIA/RJ/MIN/454861/2023,19951,"Re-Appraisal of EC Granted from DEIAA Nagaur To SEIAA Rajasthan, For existing Masonry Stone(minor mineral)mining project [M.L.No.-24/1995,Khasra No-164] over an Area of 0.7136  Hectare with Existing Production Capacity–112845TPA located at  Near Village–Tanwara, Tehsil-Ladnun ,District-Nagaur(Rajasthan)by M/S Mateshwari Stone & Mines.",HANUTA RAM,Under examination of SEIAA after SEAC,EC,, 
15755,15756,9,SIA/RJ/MIN/455941/2023,,"Re-Appraisal of EC Granted from DEIAA Bharatpur To SEIAA Rajasthan Existing “Masonry Stone(Minor Mineral) mining project” [M.L. No.– 107/2005 & Khasra No-243] over an Area of 1.0   Hectare with Existing Production Capacity– 1,00,000 TPA located at  Near Village– Samantpura, Tehsil- Weir (Bhusawar), District- Bharatpur (Rajasthan) by Shri Saurabh Agarwal S/o Shri Shiv Kumar Agarwal.",SAURABH AGARWAL,Pending at PP due to eds,EC,, 
15756,15757,6,SIA/RJ/MIN/426529/2023,18539,"Quartz & Feldspar Mining Project, ML No 98/2021",POONAM MEENA,EC Granted,EC,, 
15757,15758,6,SIA/RJ/MIN/443735/2023,19263,"M/s Nainath Silica Mine “Silica Sand (Minor Mineral) Mining Project, M.L. No-02/1993, Area-8.645 Ha. (Diverted Forest Land), Expansion in production capacity from 30,000 TPA TO 460980 TPA (ROM) {Saleable Mineral-368780 TPA & Waste-92200 TPA), Located at Near Village-Girota, Tehsil-Sakrai, Dist-Dausa (Rajasthan)-Under Violation.",NAINATH SILICA MINE,EC Granted,EC,, 
15758,15759,1,SIA/RJ/MIN/58430/2019,14586,"Nayki Granite mining Project, Located Near village- Nayaki, tehsil- Kekri, District- Ajmer, Rajasthan",SHREE SANJAY MEGHWAL,EC Granted,EC,, 
15759,15760,2,SIA/RJ/MIN/167548/2020,14213,"Masonry Stone Mining Project (ML Area-1.0496 ha and Reference No. 201810000118) with production capacity of 96,525 TPA(ROM) located at Near Village – Benathaumji, Tehsil-Bidasar, Distt-Churu (Rajasthan)  by Shri Shiv Lal Kamar S/o Sh. Bansi lal kamar",SH. SHIV LAL KUMAR,Delisted,EC,, 
15760,15761,10,SIA/RJ/IND3/437517/2023,805,Pharvinex Chempharm Pvt. Ltd.,PHARVINEX CHEMPHARM PRIVATE LIMITED,EC Granted,EC,, 
15761,15762,6,SIA/RJ/MIN/453498/2023,,"M/s New Jai Durga Maa Stone Company, M.L No. - 80/2008, Re-appraisal of Environment Clearance granted by DEIAA to SEIAA in compliance of MoEF & CC O.M. dated 28/04/2023 & Hon’ble NGT order dated 07/12/2022 of Sandstone mining Project",NEW JAI DURGA MAA STONE COMPANY,Pending at PP due to eds,EC,, 
15762,15763,7,SIA/RJ/MIN/433609/2023,18837,"Proposed Dungras Masonary Stone & Gravel mining Project, Area – 1.0016 Ha, Reference No. 20211000033413 (Pvt. Land),Village – Dungrasathuna, Tehsil – Bidasar Distt – Bidasar (Raj.)",MAHENDRA RATHORE,EC Granted,EC,, 
15763,15764,9,SIA/RJ/MIN/39998/2016,,Masonry Stone Mining Project (M. L. No. 77/11),AKASH PUNIYA,TransferToDEIAA,EC,, 
15764,15765,1,SIA/RJ/MIN/39916/2016,,"samantpur cheja patthar mine
108/05",LEKH RAJ,Under examination of SEIAA - Processed offline,EC,, 
15765,15766,2,SIA/RJ/MIN/53103/2016,,Loadsar Stone Ballast Stone Mine ( M L NO. 02/2008 ),BAJRANG STONE SUPPLIERS,Under examination of SEIAA - Processed offline,EC,, 
15766,15767,3,SIA/RJ/MIN/53133/2016,,Sand Stone Mine QL. No. 379 Pabumagara Teh. Jodhpur Distt. Jodhpur,RANIDAN SONI,Under examination of SEIAA - Processed offline,EC,, 
15767,15768,2,SIA/RJ/MIN/56627/2016,,QL NO 1546 BHOMIYA JI KA THAN SAND STONE MINING PROJECT,SHRI JAY KARAN,Under examination of SEIAA - Processed offline,EC,, 
15768,15769,5,SIA/RJ/MIN/44853/2019,12964,"Shri Rajesh Kumar Tapen, S/o Shri Sukhdev Tapen Bijoliya Khurd Sand Stone Mining Project (QL No. 41/2018)",SHRI RAJESH KUMAR TAPEN,EC Granted - Processed offline,EC,, 
15769,15770,6,SIA/RJ/MIN/44913/2019,12794,Noore Ki Bhurj MURRUAM Mine Area.(Ref.No.2019100005039,SHRI PREM PANWAR,EC Granted - Processed offline,EC,, 
15770,15771,7,SIA/RJ/MIN/44930/2019,12775,"Bajri Mining Project, (M.L. No. 07/2019)",HANUMAN PRASAD,EC Granted - Processed offline,EC,, 
15771,15772,8,SIA/RJ/MIN/44959/2019,12819,"Shri Ramesh Banjara, Nayanagar Sand Stone Mining Project Q.L. No. 37/2018",SHRI RAMESH BANJARA,EC Granted - Processed offline,EC,, 
15772,15773,8,SIA/RJ/MIN/57148/2016,,"China Clay Mining Project of Shri Babulal (M.L.No. 45/03, Lease Area – 4.19 Ha.), Located near village - Luniyas, Tehsil - Merta City, District - Nagaur, Rajasthan.",SHRI BABULAL JAT,Under examination of SEIAA - Processed offline,EC,, 
15773,15774,9,SIA/RJ/MIN/53571/2016,,KALOTA CHEJA PATTHAR MINE 37-09,KAMLESH KUMAR SHARMA,Under examination of SEIAA - Processed offline,EC,, 
15774,15775,1,SIA/RJ/MIN/40214/2016,,Ganora Masonry Stone Mine M.L. No. 518/2007,SHRI MAHENDRA SUKA,TransferToDEIAA,EC,, 
15775,15776,2,SIA/RJ/MIN/40231/2016,,QL NO. 144 DANTALA OF SH. KUMBHA RAM SANDSTONE,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline,EC,, 
15776,15777,1,SIA/RJ/MIN/148296/2020,13877,Smt. Kamla Choaudhary Bhakhari Sand Stone Mine Project Plot No. 53/2018,SMT. KAMLA CHAUDHARY,EC Granted - Processed offline,EC,, 
15777,15778,2,SIA/RJ/MIN/148462/2020,13847,"“Expansion in Production due to inclusion of Mineral (i.e. Masonry Stone) Silica Sand, Quartz & Masonry Stone Mineral Mining Project”{From 103090 TPA to 491400 TPA (ROM)} (M.L. No. 9/2001, Area – 4.25",SH BAJRANG KUMAR BANSAL,EC Granted - Processed offline,EC,, 
15778,15779,3,SIA/RJ/MIN/60842/2016,,Dataji Ka Devra Quartz & Feldspar Mine (M.L. No. 31/2010),BOHRA BHERU,Under examination of SEIAA - Processed offline,EC,, 
15779,15780,3,SIA/RJ/MIN/175070/2020,14459,Marble Quarry Lease (Q.L No.50/1) Quarry Area 0.3716 ha.,SHRI RAM KARAN,EC Granted - Processed offline,EC,, 
15780,15781,3,SIA/RJ/MIN/36842/2015,,Phulan Granites Mining Lease Area,CHAMPA LAL,Under examination of SEIAA - Processed offline,EC,, 
15781,15782,4,SIA/RJ/MIN/36876/2015,,Borunda Limestone mining lease area,BHANWARIYA LIME UDHYOG,Under examination of SEIAA - Processed offline,EC,, 
15782,15783,5,SIA/RJ/MIN/36901/2015,,Chila Chaund Sandstone Mine 42/2006,NARESH PURI GOSWAMI,Under examination of SEIAA - Processed offline,EC,, 
15783,15784,6,SIA/RJ/MIN/36904/2015,,Dabla Quartz & feldspar Mine,MS DEV NARAYAN MINERALS,Under examination of SEIAA - Processed offline,EC,, 
15784,15785,7,SIA/RJ/MIN/223543/2021,15812,"Feldspar Mining Lease (M.L. No. 20/2001 area: 4.09 ha), At  Khasra No. 295, Near village- Kaliba Ki Dhani, Tehsil- Kotputli, District- Jaipur(Rajasthan)",JAIPUR LEASE,EC Granted,EC,, 
15785,15786,2,SIA/RJ/MIN/43071/2019,12761,"Granite Area, ML No. 87/2018",SHIV PANWAR,EC Granted - Processed offline,EC,, 
15786,15787,3,SIA/RJ/MIN/43180/2019,12649,"Granite Mining Project, M.L. No. 73/2018",MS CHINTAMANI GRANITE,EC Granted - Processed offline,EC,, 
15787,15788,4,SIA/RJ/MIN/43253/2019,12676,"Quartz & Feldspar Mining Project, M.L. No. 58/2019",SHIV SINGH PANWAR,EC Granted - Processed offline,EC,, 
15788,15789,3,SIA/RJ/MIN/57673/2016,,Masonry Stone Mine (M.L. No .- 482/05),RAO PRAVAT SINGH,Under examination of SEIAA - Processed offline,EC,, 
15789,15790,8,SIA/RJ/MIN/53670/2016,,SOJATKHANDAPATIKATLAQL289,RUPARAM,Under examination of SEIAA - Processed offline,EC,, 
15790,15791,9,SIA/RJ/MIN/53714/2016,,Proposed Sand Stone Quarry Mine QL No. 2450 BKT Tehsil Balesar Distt. Jodhpur,RANARAM,Under examination of SEIAA - Processed offline,EC,, 
15791,15792,5,SIA/RJ/MIN/45774/2019,12961,"M/S H.G. INFRA ENGINEERING LTD. MASONRY STONE MINING PROJECT WITH PROPOSED CRUSHER PLANT, STP LOI NO.- 49, N/V- NAYABAS, TEHSIL- RAMGARH, DISTRICT- ALWAR, RAJ.",H.G. INFRA ENGINEERING LTD.,EC Granted - Processed offline,EC,, 
15792,15793,8,SIA/RJ/MIN/54206/2016,,sandstone mining project Ql. NO. 251,MANJU BANO,Under examination of SEIAA - Processed offline,EC,, 
