,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
419,SIA/OR/MIN/42365/2016,SIA/OR/MIN/42365/2016,SIA/OR/MIN/42365/2016,SIA/OR/MIN/42365/2016,SIA/OR/MIN/42365/2016,SIA/OR/MIN/42365/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,SIA/OR/MIN/279361/2022,SIA/OR/MIN/279361/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,SIA/OR/MIN/59616/2019,SIA/OR/MIN/59616/2019,SIA/OR/MIN/59616/2019,SIA/OR/MIN/59616/2019,SIA/OR/MIN/59616/2019,SIA/OR/MIN/59616/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,SIA/OR/MIN/276303/2022,SIA/OR/MIN/276303/2022,SIA/OR/MIN/276303/2022,SIA/OR/MIN/276303/2022,SIA/OR/MIN/276303/2022,SIA/OR/MIN/276303/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,SIA/OR/MIN/50636/2020,SIA/OR/MIN/50636/2020,SIA/OR/MIN/50636/2020,SIA/OR/MIN/50636/2020,SIA/OR/MIN/50636/2020,SIA/OR/MIN/50636/2020,SIA/OR/MIN/50636/2020,SIA/OR/MIN/50636/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,SIA/OR/MIN/62071/2021,SIA/OR/MIN/62071/2021,SIA/OR/MIN/62071/2021,SIA/OR/MIN/62071/2021,SIA/OR/MIN/62071/2021,SIA/OR/MIN/62071/2021,SIA/OR/MIN/62071/2021,SIA/OR/MIN/62071/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,SIA/OR/MIN/280042/2022,SIA/OR/MIN/280042/2022,SIA/OR/MIN/280042/2022,SIA/OR/MIN/280042/2022,SIA/OR/MIN/280042/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,SIA/OR/MIN/280441/2022,SIA/OR/MIN/280441/2022,SIA/OR/MIN/280441/2022,SIA/OR/MIN/280441/2022,SIA/OR/MIN/280441/2022,SIA/OR/MIN/280441/2022,SIA/OR/MIN/280441/2022,SIA/OR/MIN/280441/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,SIA/OR/MIS/149248/2020,SIA/OR/MIS/149248/2020,SIA/OR/MIS/149248/2020,SIA/OR/MIS/149248/2020,SIA/OR/MIS/149248/2020,SIA/OR/MIS/149248/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,SIA/OR/MIN/240679/2021,SIA/OR/MIN/240679/2021,SIA/OR/MIN/240679/2021,SIA/OR/MIN/240679/2021,SIA/OR/MIN/240679/2021,SIA/OR/MIN/240679/2021,SIA/OR/MIN/240679/2021,SIA/OR/MIN/240679/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,SIA/OR/MIN/259490/2022,SIA/OR/MIN/259490/2022,SIA/OR/MIN/259490/2022,SIA/OR/MIN/259490/2022,SIA/OR/MIN/259490/2022,SIA/OR/MIN/259490/2022,SIA/OR/MIN/259490/2022,SIA/OR/MIN/259490/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,SIA/OR/MIN/60207/2016,SIA/OR/MIN/60207/2016,SIA/OR/MIN/60207/2016,SIA/OR/MIN/60207/2016,SIA/OR/MIN/60207/2016,SIA/OR/MIN/60207/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,SIA/OR/MIN/416477/2023,SIA/OR/MIN/416477/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,SIA/OR/IND2/27898/2018,SIA/OR/IND2/27898/2018,SIA/OR/IND2/27898/2018,SIA/OR/IND2/27898/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,SIA/OR/MIN/54658/2020,SIA/OR/MIN/54658/2020,SIA/OR/MIN/54658/2020,SIA/OR/MIN/54658/2020,SIA/OR/MIN/54658/2020,SIA/OR/MIN/54658/2020,SIA/OR/MIN/54658/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,SIA/OR/MIN/83076/2021,SIA/OR/MIN/83076/2021,SIA/OR/MIN/83076/2021,SIA/OR/MIN/83076/2021,SIA/OR/MIN/83076/2021,SIA/OR/MIN/83076/2021,SIA/OR/MIN/83076/2021,SIA/OR/MIN/83076/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,SIA/OR/MIN/269029/2022,SIA/OR/MIN/269029/2022,SIA/OR/MIN/269029/2022,SIA/OR/MIN/269029/2022,SIA/OR/MIN/269029/2022,SIA/OR/MIN/269029/2022,SIA/OR/MIN/269029/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,SIA/OR/MIN/76074/2020,SIA/OR/MIN/76074/2020,SIA/OR/MIN/76074/2020,SIA/OR/MIN/76074/2020,SIA/OR/MIN/76074/2020,SIA/OR/MIN/76074/2020,SIA/OR/MIN/76074/2020,SIA/OR/MIN/76074/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,SIA/OR/MIN/289802/2022,SIA/OR/MIN/289802/2022,SIA/OR/MIN/289802/2022,SIA/OR/MIN/289802/2022,SIA/OR/MIN/289802/2022,SIA/OR/MIN/289802/2022,SIA/OR/MIN/289802/2022,SIA/OR/MIN/289802/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,SIA/OR/MIN/53215/2020,SIA/OR/MIN/53215/2020,SIA/OR/MIN/53215/2020,SIA/OR/MIN/53215/2020,SIA/OR/MIN/53215/2020,SIA/OR/MIN/53215/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,SIA/OR/MIS/221493/2021,SIA/OR/MIS/221493/2021,SIA/OR/MIS/221493/2021,SIA/OR/MIS/221493/2021,SIA/OR/MIS/221493/2021,SIA/OR/MIS/221493/2021,SIA/OR/MIS/221493/2021,SIA/OR/MIS/221493/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,SIA/OR/MIN/21697/2018,SIA/OR/MIN/21697/2018,SIA/OR/MIN/21697/2018,SIA/OR/MIN/21697/2018,SIA/OR/MIN/21697/2018,SIA/OR/MIN/21697/2018,SIA/OR/MIN/21697/2018,SIA/OR/MIN/21697/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,SIA/OR/MIN/58363/2020,SIA/OR/MIN/58363/2020,SIA/OR/MIN/58363/2020,SIA/OR/MIN/58363/2020,SIA/OR/MIN/58363/2020,SIA/OR/MIN/58363/2020,SIA/OR/MIN/58363/2020,SIA/OR/MIN/58363/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,SIA/OR/MIS/212384/2021,SIA/OR/MIS/212384/2021,SIA/OR/MIS/212384/2021,SIA/OR/MIS/212384/2021,SIA/OR/MIS/212384/2021,SIA/OR/MIS/212384/2021,SIA/OR/MIS/212384/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,SIA/OR/MIN/61298/2021,SIA/OR/MIN/61298/2021,SIA/OR/MIN/61298/2021,SIA/OR/MIN/61298/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,SIA/OR/MIN/263308/2022,SIA/OR/MIN/263308/2022,SIA/OR/MIN/263308/2022,SIA/OR/MIN/263308/2022,SIA/OR/MIN/263308/2022,SIA/OR/MIN/263308/2022,SIA/OR/MIN/263308/2022,SIA/OR/MIN/263308/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,SIA/OR/MIS/37224/2018,SIA/OR/MIS/37224/2018,SIA/OR/MIS/37224/2018,SIA/OR/MIS/37224/2018,SIA/OR/MIS/37224/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,SIA/OR/MIN/230727/2021,SIA/OR/MIN/230727/2021,SIA/OR/MIN/230727/2021,SIA/OR/MIN/230727/2021,SIA/OR/MIN/230727/2021,SIA/OR/MIN/230727/2021,SIA/OR/MIN/230727/2021,SIA/OR/MIN/230727/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,SIA/OR/MIN/258179/2022,SIA/OR/MIN/258179/2022,SIA/OR/MIN/258179/2022,SIA/OR/MIN/258179/2022,SIA/OR/MIN/258179/2022,SIA/OR/MIN/258179/2022,SIA/OR/MIN/258179/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,SIA/OR/MIN/257204/2022,SIA/OR/MIN/257204/2022,SIA/OR/MIN/257204/2022,SIA/OR/MIN/257204/2022,SIA/OR/MIN/257204/2022,SIA/OR/MIN/257204/2022,SIA/OR/MIN/257204/2022,SIA/OR/MIN/257204/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,SIA/OR/MIN/61542/2007,SIA/OR/MIN/61542/2007,SIA/OR/MIN/61542/2007,SIA/OR/MIN/61542/2007,SIA/OR/MIN/61542/2007,SIA/OR/MIN/61542/2007,SIA/OR/MIN/61542/2007,SIA/OR/MIN/61542/2007,SIA/OR/MIN/61542/2007,SIA/OR/MIN/61542/2007,SIA/OR/MIN/61542/2007,SIA/OR/MIN/61542/2007,SIA/OR/MIN/61542/2007,SIA/OR/MIN/61542/2007,SIA/OR/MIN/61542/2007,SIA/OR/MIN/61542/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,SIA/OR/MIS/239247/2021,SIA/OR/MIS/239247/2021,SIA/OR/MIS/239247/2021,SIA/OR/MIS/239247/2021,SIA/OR/MIS/239247/2021,SIA/OR/MIS/239247/2021,SIA/OR/MIS/239247/2021,SIA/OR/MIS/239247/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,SIA/OR/MIN/240549/2021,SIA/OR/MIN/240549/2021,SIA/OR/MIN/240549/2021,SIA/OR/MIN/240549/2021,SIA/OR/MIN/240549/2021,SIA/OR/MIN/240549/2021,SIA/OR/MIN/240549/2021,SIA/OR/MIN/240549/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,SIA/OR/MIN/260806/2022,SIA/OR/MIN/260806/2022,SIA/OR/MIN/260806/2022,SIA/OR/MIN/260806/2022,SIA/OR/MIN/260806/2022,SIA/OR/MIN/260806/2022,SIA/OR/MIN/260806/2022,SIA/OR/MIN/260806/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,SIA/OR/MIN/249695/2022,SIA/OR/MIN/249695/2022,SIA/OR/MIN/249695/2022,SIA/OR/MIN/249695/2022,SIA/OR/MIN/249695/2022,SIA/OR/MIN/249695/2022,SIA/OR/MIN/249695/2022,SIA/OR/MIN/249695/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,SIA/OR/MIN/273977/2022,SIA/OR/MIN/273977/2022,SIA/OR/MIN/273977/2022,SIA/OR/MIN/273977/2022,SIA/OR/MIN/273977/2022,SIA/OR/MIN/273977/2022,SIA/OR/MIN/273977/2022,SIA/OR/MIN/273977/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,SIA/OR/MIS/256350/2022,SIA/OR/MIS/256350/2022,SIA/OR/MIS/256350/2022,SIA/OR/MIS/256350/2022,SIA/OR/MIS/256350/2022,SIA/OR/MIS/256350/2022,SIA/OR/MIS/256350/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,SIA/OR/MIN/245007/2021,SIA/OR/MIN/245007/2021,SIA/OR/MIN/245007/2021,SIA/OR/MIN/245007/2021,SIA/OR/MIN/245007/2021,SIA/OR/MIN/245007/2021,SIA/OR/MIN/245007/2021,SIA/OR/MIN/245007/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,SIA/OR/MIN/247419/2021,SIA/OR/MIN/247419/2021,SIA/OR/MIN/247419/2021,SIA/OR/MIN/247419/2021,SIA/OR/MIN/247419/2021,SIA/OR/MIN/247419/2021,SIA/OR/MIN/247419/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,SIA/OR/MIN/246047/2021,SIA/OR/MIN/246047/2021,SIA/OR/MIN/246047/2021,SIA/OR/MIN/246047/2021,SIA/OR/MIN/246047/2021,SIA/OR/MIN/246047/2021,SIA/OR/MIN/246047/2021,SIA/OR/MIN/246047/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,SIA/OR/MIN/246140/2021,SIA/OR/MIN/246140/2021,SIA/OR/MIN/246140/2021,SIA/OR/MIN/246140/2021,SIA/OR/MIN/246140/2021,SIA/OR/MIN/246140/2021,SIA/OR/MIN/246140/2021,SIA/OR/MIN/246140/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,SIA/OR/MIN/288995/2022,SIA/OR/MIN/288995/2022,SIA/OR/MIN/288995/2022,SIA/OR/MIN/288995/2022,SIA/OR/MIN/288995/2022,SIA/OR/MIN/288995/2022,SIA/OR/MIN/288995/2022,SIA/OR/MIN/288995/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,SIA/OR/MIN/51761/2020,SIA/OR/MIN/51761/2020,SIA/OR/MIN/51761/2020,SIA/OR/MIN/51761/2020,SIA/OR/MIN/51761/2020,SIA/OR/MIN/51761/2020,SIA/OR/MIN/51761/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,SIA/OR/MIN/63737/2021,SIA/OR/MIN/63737/2021,SIA/OR/MIN/63737/2021,SIA/OR/MIN/63737/2021,SIA/OR/MIN/63737/2021,SIA/OR/MIN/63737/2021,SIA/OR/MIN/63737/2021,SIA/OR/MIN/63737/2021,SIA/OR/MIN/63737/2021,SIA/OR/MIN/63737/2021,SIA/OR/MIN/63737/2021,SIA/OR/MIN/63737/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,SIA/OR/MIN/290117/2022,SIA/OR/MIN/290117/2022,SIA/OR/MIN/290117/2022,SIA/OR/MIN/290117/2022,SIA/OR/MIN/290117/2022,SIA/OR/MIN/290117/2022,SIA/OR/MIN/290117/2022,SIA/OR/MIN/290117/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,SIA/OR/MIN/272143/2022,SIA/OR/MIN/272143/2022,SIA/OR/MIN/272143/2022,SIA/OR/MIN/272143/2022,SIA/OR/MIN/272143/2022,SIA/OR/MIN/272143/2022,SIA/OR/MIN/272143/2022,SIA/OR/MIN/272143/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,SIA/OR/MIN/242676/2021,SIA/OR/MIN/242676/2021,SIA/OR/MIN/242676/2021,SIA/OR/MIN/242676/2021,SIA/OR/MIN/242676/2021,SIA/OR/MIN/242676/2021,SIA/OR/MIN/242676/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,SIA/OR/MIN/70067/2020,SIA/OR/MIN/70067/2020,SIA/OR/MIN/70067/2020,SIA/OR/MIN/70067/2020,SIA/OR/MIN/70067/2020,SIA/OR/MIN/70067/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,SIA/OR/MIN/244747/2021,SIA/OR/MIN/244747/2021,SIA/OR/MIN/244747/2021,SIA/OR/MIN/244747/2021,SIA/OR/MIN/244747/2021,SIA/OR/MIN/244747/2021,SIA/OR/MIN/244747/2021,SIA/OR/MIN/244747/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,SIA/OR/MIS/116748/2019,SIA/OR/MIS/116748/2019,SIA/OR/MIS/116748/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,SIA/OR/MIN/71435/2020,SIA/OR/MIN/71435/2020,SIA/OR/MIN/71435/2020,SIA/OR/MIN/71435/2020,SIA/OR/MIN/71435/2020,SIA/OR/MIN/71435/2020,SIA/OR/MIN/71435/2020,SIA/OR/MIN/71435/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,SIA/OR/MIN/286219/2022,SIA/OR/MIN/286219/2022,SIA/OR/MIN/286219/2022,SIA/OR/MIN/286219/2022,SIA/OR/MIN/286219/2022,SIA/OR/MIN/286219/2022,SIA/OR/MIN/286219/2022,SIA/OR/MIN/286219/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,SIA/OR/MIN/286769/2022,SIA/OR/MIN/286769/2022,SIA/OR/MIN/286769/2022,SIA/OR/MIN/286769/2022,SIA/OR/MIN/286769/2022,SIA/OR/MIN/286769/2022,SIA/OR/MIN/286769/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,SIA/OR/MIN/286867/2022,SIA/OR/MIN/286867/2022,SIA/OR/MIN/286867/2022,SIA/OR/MIN/286867/2022,SIA/OR/MIN/286867/2022,SIA/OR/MIN/286867/2022,SIA/OR/MIN/286867/2022,SIA/OR/MIN/286867/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,SIA/OR/MIS/196594/2021,SIA/OR/MIS/196594/2021,SIA/OR/MIS/196594/2021,SIA/OR/MIS/196594/2021,SIA/OR/MIS/196594/2021,SIA/OR/MIS/196594/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,SIA/OR/MIN/239797/2021,SIA/OR/MIN/239797/2021,SIA/OR/MIN/239797/2021,SIA/OR/MIN/239797/2021,SIA/OR/MIN/239797/2021,SIA/OR/MIN/239797/2021,SIA/OR/MIN/239797/2021,SIA/OR/MIN/239797/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,SIA/OR/MIN/255549/2022,SIA/OR/MIN/255549/2022,SIA/OR/MIN/255549/2022,SIA/OR/MIN/255549/2022,SIA/OR/MIN/255549/2022,SIA/OR/MIN/255549/2022,SIA/OR/MIN/255549/2022,SIA/OR/MIN/255549/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,SIA/OR/MIN/255569/2022,SIA/OR/MIN/255569/2022,SIA/OR/MIN/255569/2022,SIA/OR/MIN/255569/2022,SIA/OR/MIN/255569/2022,SIA/OR/MIN/255569/2022,SIA/OR/MIN/255569/2022,SIA/OR/MIN/255569/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,SIA/OR/MIN/269257/2022,SIA/OR/MIN/269257/2022,SIA/OR/MIN/269257/2022,SIA/OR/MIN/269257/2022,SIA/OR/MIN/269257/2022,SIA/OR/MIN/269257/2022,SIA/OR/MIN/269257/2022,SIA/OR/MIN/269257/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,SIA/OR/MIN/252072/2022,SIA/OR/MIN/252072/2022,SIA/OR/MIN/252072/2022,SIA/OR/MIN/252072/2022,SIA/OR/MIN/252072/2022,SIA/OR/MIN/252072/2022,SIA/OR/MIN/252072/2022,SIA/OR/MIN/252072/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,SIA/OR/MIN/244806/2021,SIA/OR/MIN/244806/2021,SIA/OR/MIN/244806/2021,SIA/OR/MIN/244806/2021,SIA/OR/MIN/244806/2021,SIA/OR/MIN/244806/2021,SIA/OR/MIN/244806/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,SIA/OR/MIN/267457/2022,SIA/OR/MIN/267457/2022,SIA/OR/MIN/267457/2022,SIA/OR/MIN/267457/2022,SIA/OR/MIN/267457/2022,SIA/OR/MIN/267457/2022,SIA/OR/MIN/267457/2022,SIA/OR/MIN/267457/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,SIA/OR/MIN/289065/2022,SIA/OR/MIN/289065/2022,SIA/OR/MIN/289065/2022,SIA/OR/MIN/289065/2022,SIA/OR/MIN/289065/2022,SIA/OR/MIN/289065/2022,SIA/OR/MIN/289065/2022,SIA/OR/MIN/289065/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,SIA/OR/MIS/162754/2020,SIA/OR/MIS/162754/2020,SIA/OR/MIS/162754/2020,SIA/OR/MIS/162754/2020,SIA/OR/MIS/162754/2020,SIA/OR/MIS/162754/2020,SIA/OR/MIS/162754/2020,SIA/OR/MIS/162754/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,SIA/OR/MIN/58364/2020,SIA/OR/MIN/58364/2020,SIA/OR/MIN/58364/2020,SIA/OR/MIN/58364/2020,SIA/OR/MIN/58364/2020,SIA/OR/MIN/58364/2020,SIA/OR/MIN/58364/2020,SIA/OR/MIN/58364/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,SIA/OR/MIN/63827/2021,SIA/OR/MIN/63827/2021,SIA/OR/MIN/63827/2021,SIA/OR/MIN/63827/2021,SIA/OR/MIN/63827/2021,SIA/OR/MIN/63827/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,SIA/OR/IND2/61283/2019,SIA/OR/IND2/61283/2019,SIA/OR/IND2/61283/2019,SIA/OR/IND2/61283/2019,SIA/OR/IND2/61283/2019,SIA/OR/IND2/61283/2019,SIA/OR/IND2/61283/2019,SIA/OR/IND2/61283/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,SIA/OR/MIS/217315/2021,SIA/OR/MIS/217315/2021,SIA/OR/MIS/217315/2021,SIA/OR/MIS/217315/2021,SIA/OR/MIS/217315/2021,SIA/OR/MIS/217315/2021,SIA/OR/MIS/217315/2021,SIA/OR/MIS/217315/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,SIA/OR/MIN/241347/2021,SIA/OR/MIN/241347/2021,SIA/OR/MIN/241347/2021,SIA/OR/MIN/241347/2021,SIA/OR/MIN/241347/2021,SIA/OR/MIN/241347/2021,SIA/OR/MIN/241347/2021,SIA/OR/MIN/241347/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,SIA/OR/MIN/241374/2021,SIA/OR/MIN/241374/2021,SIA/OR/MIN/241374/2021,SIA/OR/MIN/241374/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,SIA/OR/MIN/77195/2020,SIA/OR/MIN/77195/2020,SIA/OR/MIN/77195/2020,SIA/OR/MIN/77195/2020,SIA/OR/MIN/77195/2020,SIA/OR/MIN/77195/2020,SIA/OR/MIN/77195/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,SIA/OR/MIN/54152/2020,SIA/OR/MIN/54152/2020,SIA/OR/MIN/54152/2020,SIA/OR/MIN/54152/2020,SIA/OR/MIN/54152/2020,SIA/OR/MIN/54152/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,SIA/OR/MIS/256350/2022,SIA/OR/MIS/256350/2022,SIA/OR/MIS/256350/2022,SIA/OR/MIS/256350/2022,SIA/OR/MIS/256350/2022,SIA/OR/MIS/256350/2022,SIA/OR/MIS/256350/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,SIA/OR/MIS/204251/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,SIA/OR/MIN/245007/2021,SIA/OR/MIN/245007/2021,SIA/OR/MIN/245007/2021,SIA/OR/MIN/245007/2021,SIA/OR/MIN/245007/2021,SIA/OR/MIN/245007/2021,SIA/OR/MIN/245007/2021,SIA/OR/MIN/245007/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,SIA/OR/MIN/247419/2021,SIA/OR/MIN/247419/2021,SIA/OR/MIN/247419/2021,SIA/OR/MIN/247419/2021,SIA/OR/MIN/247419/2021,SIA/OR/MIN/247419/2021,SIA/OR/MIN/247419/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,SIA/OR/MIN/246047/2021,SIA/OR/MIN/246047/2021,SIA/OR/MIN/246047/2021,SIA/OR/MIN/246047/2021,SIA/OR/MIN/246047/2021,SIA/OR/MIN/246047/2021,SIA/OR/MIN/246047/2021,SIA/OR/MIN/246047/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
