"","X","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"1153",2,"SIA/TG/MIS/78817/2022","SIA/TG/MIS/78817/2022","M/s. Bhanodaya Constructions Private Limited","BHANODAYA CONSTRUCTIONS PRIVATE LIMITED","EC Granted","EC",NA
"1154",3,"SIA/TG/MIN/283778/2022","SIA/TG/MIN/283778/2022","Sri Om Anuj Kumar Khandelwal","NARENDRA RAYAPATI","EC Granted","EC",NA
"1155",4,"SIA/TG/MIS/78853/2020","SIA/TG/MIS/78853/2020","Anuktha Ekam by Anuktha Ekam Developers Private Limited","ANUKTHA EKAM DEVELOPERS PRIVATE LIMITED","EC Granted","EC",NA
"1156",5,"SIA/TG/MIS/42837/2019","SIA/TG/MIS/42837/2019","APARNA SPACES LLP","APARNA SPACES LLP","Delisted","EC",NA
"1157",6,"SIA/TG/MIS/45868/2018","SIA/TG/MIS/45868/2018","PHOENIX TECH ZONE PVT. LTD. (earlier Phoenix Embassy Techzone Pvt. Ltd.) (Expansion of IT / ITES Towers)","PHOENIX GROUP","EC Granted","EC",NA
"1158",7,"SIA/TG/MIS/124192/2019","SIA/TG/MIS/124192/2019","MY HOME CONSTRUCTIONS PVT. LTD. (Residential complex)","MY HOME GROUP","EC Granted","EC",NA
"1159",8,"SIA/TG/MIS/124628/2019","SIA/TG/MIS/124628/2019","KURRA SRINIVAS RAO (Office IT / ITES towers)","KURRA SRINIVAS RAO (OFFICE IT / ITES TOWERS)","EC Granted","EC",NA
"1160",9,"SIA/TG/IND2/167420/2020","SIA/TG/IND2/167420/2020","Proposed Establishment of Active Pharmaceutical Ingredients (APIs)  and API Intermediates Manufacturing Unit by M/s. Optimus Life Science Private Limited","OPTIMUS LIFE SCIENCE PRIVATE LIMITED","EC Granted","EC",NA
"1161",1,"SIA/TG/IND2/207078/2021","SIA/TG/IND2/207078/2021","Proposed to establish Bulk Drugs & Drug Intermediates Manufacturing Unit by Nilima Organics Pvt. Ltd., Unit-III","NILIMA ORGANICS PVT. LTD., UNIT-III","EC Granted","EC",NA
"1162",2,"SIA/TG/IND2/206818/2021","SIA/TG/IND2/206818/2021","Proposed Expansion of Active Pharmaceutical Ingredients (APIs) and API Intermediates Manufacturing unit along with R&D facility by M/s. CiVentiChem (India) Private Limited, Unit-II (Formerly Golden Streak Laboratories Limited)","CIVENTICHEM (INDIA) PRIVATE LIMITED","Rejection Letter Granted","EC",NA
"1163",3,"SIA/TG/IND2/206830/2021","SIA/TG/IND2/206830/2021","Proposed Establishment of Active Pharmaceutical Ingredients (APIs) and API Intermediates along with R&D & Validation Products by M/s. SRX Laboratories Private Limited","M/S. SRX LABORATORIES PRIVATE LIMITED","EC Granted","EC",NA
"1164",4,"SIA/TG/IND2/206855/2021","SIA/TG/IND2/206855/2021","Proposed to establish Bulk Drugs & Drug Intermediates Manufacturing Unit by Aptus Therapeutics Pvt. Ltd., Unit-II","APTUS THERAPEUTICS PVT. LTD., UNIT-II","EC Granted","EC",NA
"1165",8,"SIA/TG/MIS/268949/2022","SIA/TG/MIS/268949/2022","DSL INFRASTRUCTURE AND SPACE DEVELOPERS PVT.  LTD.  (Residential cum IT Complex)","DSL INFRASTRUCTURE AND SPACE DEVELOPERS PRIVATE LIMITED","EC Granted","EC",NA
"1166",9,"SIA/TG/MIN/38547/2019","SIA/TG/MIN/38547/2019","M/s. Sri Venkateshwara Stone Crusher","M/S. SRI VENKATESHWARA STONE CRUSHER - 2.00 HA","Delisted","EC",NA
"1167",3,"SIA/TG/MIN/157870/2020","SIA/TG/MIN/157870/2020","M/s. Laxmi Narasimha Stone Crusher","M/S. LAXMI NARASIMHA STONE CRUSHER","EC Granted","EC",NA
"1168",4,"SIA/TG/IND2/154958/2020","SIA/TG/IND2/154958/2020","Rishon Laboratories Pvt. Ltd.","RISHON LABORATORIES PVT. LTD.","EC Granted","EC",NA
"1169",6,"SIA/TG/MIS/62582/2021","SIA/TG/MIS/62582/2021","Alliance Inn India Private Limited","ALLIANCE INN INDIA PRIVATE LIMITED","EC Granted","EC",NA
"1170",7,"SIA/TG/MIS/213798/2021","SIA/TG/MIS/213798/2021","Shobha Solitaire by M/s Idea Estates","IDEA ESTATES","EC Granted","EC",NA
"1171",8,"SIA/TG/MIS/225887/2021","SIA/TG/MIS/225887/2021","Multistoried Apartment Project by M/s HPR Homes LLP","M/S HPR HOMES LLP","EC Granted","EC",NA
"1172",9,"SIA/TG/MIN/226005/2021","SIA/TG/MIN/226005/2021","Colour Granite Mining Project (Minor Mineral) of M/s. Narasimha Granites & Exports","M/S NARASIMHA GRANITES & EXPORTS","Delisted","EC",NA
"1173",10,"SIA/TG/MIS/240198/2021","SIA/TG/MIS/240198/2021","M/s. RVM Healthcare Private Limited","M/S. RVM HEALTHCARE PRIVATE LIMITED","EC Granted","EC",NA
"1174",1,"SIA/TG/MIS/217472/2021","SIA/TG/MIS/217472/2021","Wincon Housing Private Limited","WINCON HOUSING PRIVATE LIMITED","EC Granted","EC",NA
"1175",2,"SIA/TG/MIN/170349/2020","SIA/TG/MIN/170349/2020","M/s. Sree Maruthi Stone Crusher","SREE MARUTHI STONE CRUSHER","EC Granted","EC",NA
"1176",3,"SIA/TG/MIN/175540/2020","SIA/TG/MIN/175540/2020","M/s Jaripeti Vaddera Welfare Association","JARIPETI VADDERA WELFARE  ASSOCIATION","EC Granted","EC",NA
"1177",1,"SIA/TG/MIN/62128/2021","SIA/TG/MIN/62128/2021","M/s. Nirmala Murthy Minerals","NIRMALA MURTHY MINERALS","EC Granted","EC",NA
"1178",8,"SIA/TG/IND3/244775/2021","SIA/TG/IND3/244775/2021","BR Drugs and Intermediates","BR DRUGS AND INTERMEDIATES","EC Granted","EC",NA
"1179",9,"SIA/TG/MIN/283406/2022","SIA/TG/MIN/283406/2022","ms. Venkata Sai Granites 1.0 Ha  Survey No. 74, Mogalaikota H/o. Anathagiri Village, Anathagiri Mandal, Suryapet District, Telangana State","M/S. VENKATA SAI GRANITES","EC Granted","EC",NA
"1180",10,"SIA/TG/MIN/25355/2018","SIA/TG/MIN/25355/2018","Gajjela Nageswar Rao","G. NAGESHWAR RAO","Rejection Letter Granted","EC",NA
"1181",1,"SIA/TG/MIS/231435/2021","SIA/TG/MIS/231435/2021","Middle Town by  Sri. Aenugu Srinu Kiran Reddy & Others","SRI. AENUGU SRINU KIRAN REDDY & OTHERS","EC Granted","EC",NA
"1182",6,"SIA/TG/MIN/131337/2019","SIA/TG/MIN/131337/2019","Sri B. Madhusudhan","SRI B. MADHUSUDHAN","EC Granted","EC",NA
"1183",7,"SIA/TG/MIN/161769/2020","SIA/TG/MIN/161769/2020","M/s. J. K. Granites","M/S. J. K. GRANITES","EC Granted","EC",NA
"1184",8,"SIA/TG/IND2/198405/2021","SIA/TG/IND2/198405/2021","Expansion of Active Pharma Ingredients (Bulk Drugs and Intermediates Manufacturing) Unit (From 14.7 TPM to 32 TPM) at Survey No. 172 (Part) & Plot No. 137, 138, 145 & 146, S.V. Cooperative Industrial Estate, IDA Bollaram, Jinnaram Mandal, Sangareddy","DR.REDDYS LABORATORIES LTD., UNIT  II","Rejection Letter Granted","EC",NA
"1185",1,"SIA/TG/MIS/70377/2021","SIA/TG/MIS/70377/2021","Watermarke Estates Private Limited & Others","WATERMARKE ESTATES PRIVATE LIMITED & OTHERS","EC Granted","EC",NA
"1186",2,"SIA/TG/MIS/77984/2022","SIA/TG/MIS/77984/2022","Proposed Devlopment of Special Food Processing Park at Kannala / Bhudakalan Village, Bellampalli Mandal, Mancherial District, Telangana by TSIIC","TSIIC","EC Granted","EC",NA
"1187",3,"SIA/TG/MIN/150078/2020","SIA/TG/MIN/150078/2020","3.739 Ha. of Specified Sand Bearing Area of (Manjeera River) Siddapur Sand Reach, Siddapur Village, Bodhan Mandal, Nizamabad District of Telangana State.","THE TAHSILDHAR BODHAN MANDAL NIZAMABAD DIST","EC Granted","EC",NA
"1188",4,"SIA/TG/MIS/61711/2021","SIA/TG/MIS/61711/2021","Alekhya Rise by Alekhya Homes Building Systems Private Limited","ALEKHYA HOMES BUILDING SYSTEMS PRIVATE LIMITED","EC Granted","EC",NA
"1189",5,"SIA/TG/MIN/267668/2022","SIA/TG/MIN/267668/2022","PRR Mines and Minerals","PRR MINES AND MINERALS","EC Granted","EC",NA
"1190",6,"SIA/TG/MIS/266602/2022","SIA/TG/MIS/266602/2022","Proposed Warehouse Project, by M/s. Linga Logistia Park","SWATHI LINGA","EC Granted","EC",NA
"1191",7,"SIA/TG/MIN/287208/2022","SIA/TG/MIN/287208/2022","Sri Gade Thomas Reddy","MAHIPAL PAILLA","EC Granted","EC",NA
"1192",9,"SIA/TG/MIN/170548/2020","SIA/TG/MIN/170548/2020","Sri D. Manohar Rao","SRI D. MANOHAR RAO","EC Granted","EC",NA
"1193",10,"SIA/TG/MIN/42585/2019","SIA/TG/MIN/42585/2019","Sri.B.Ravi Mohan","SRI B. RAVI MOHAN","EC Granted","EC",NA
"1194",1,"SIA/TG/IND2/176351/2020","SIA/TG/IND2/176351/2020","Expansion of API (Bulk drug and intermediates manufacturing) unit by M/s. SMS Lifesciences India Limited - Unit V","SMS LIFESCIENCES INDIA LIMITED – UNIT I","Rejection Letter Granted","EC",NA
"1195",2,"SIA/TG/MIS/176425/2020","SIA/TG/MIS/176425/2020","M/s. Parijatha Homes & Developers Pvt. Ltd","PARIJATHA HOMES & DEVELOPERS PVT. LTD.","EC Granted","EC",NA
"1196",3,"SIA/TG/MIS/177037/2020","SIA/TG/MIS/177037/2020","M/s. GV Research Centers Private Limited","M/S. GV RESEARCH CENTRES (P) LIMITED","EC Granted","EC",NA
"1197",4,"SIA/TG/IND2/176728/2020","SIA/TG/IND2/176728/2020","Establishment of Active Pharma Ingredients (Bulk Drug and Intermediates) manufacturing unit by M/s. Vaschem Organics Pvt. Ltd.","M/S. VASCHEM ORGANICS PVT. LTD.","EC Granted","EC",NA
"1198",5,"SIA/TG/MIS/245804/2021","SIA/TG/MIS/245804/2021","Construction of Proposed Layout Plan with Houses “GREENTECH” By M/s. Sri Aditya Squares N","M/S. SRI ADITYA SQUARES N","WithdrawEC","EC",NA
"1199",6,"SIA/TG/MIN/256598/2022","SIA/TG/MIN/256598/2022","Mining of Rough Stone and Road Metal","M/S. VENKATA SAI STONE CRUSHER","Delisted","EC",NA
"1200",9,"SIA/TG/MIS/154552/2020","SIA/TG/MIS/154552/2020","2 BHK Housing @ Jawaharnagar-III","GREATER HYDERABAD MUNICIPAL CORPORATION (GHMC)","EC Granted","EC",NA
"1201",10,"SIA/TG/MIS/154707/2020","SIA/TG/MIS/154707/2020","2 BHK Housing @ Munaganur-II","GREATER HYDERABAD MUNICIPAL CORPORATION (GHMC)","EC Granted","EC",NA
"1202",1,"SIA/TG/IND2/170587/2020","SIA/TG/IND2/170587/2020","Expansion of the API (Bulk Drugs and Intermediates) manufacturing unit (from 12.1 TPD to 20 TPD)  by M/s. Piramal Enterprises Limited","M/S PIRAMAL ENTERPRISES LIMITED","EC Granted","EC",NA
"1203",2,"SIA/TG/MIN/238018/2021","SIA/TG/MIN/238018/2021","Mining of ordinary sand over an Extent of 4.95 ha in Godavari River at Dammakapeta H.O.Ramanujavaram (V), Manuguru Mandal, Bhadradri Kothagudem District, Telangana State","M/S TSMDC LTD","EC Granted","EC",NA
"1204",3,"SIA/TG/MIS/69687/2021","SIA/TG/MIS/69687/2021","Praneeth Pranav Grove Park by  M/s Venkata Praneeth Developers Private Limited","VENKATA PRANEETH DEVELOPERS PVT. LTD.","EC Granted","EC",NA
"1205",4,"SIA/TG/MIS/262718/2022","SIA/TG/MIS/262718/2022","Proposed Residential Building Anmol Avalon Towers Project by A Mirage Constructions","MIRAGE CONSTRUCTIONS","EC Granted","EC",NA
"1206",5,"SIA/TG/MIN/262031/2022","SIA/TG/MIN/262031/2022","Rough Stone and Road Metal","M/S. GAYATHRI ENTERPRISES","Delisted","EC",NA
"1207",6,"SIA/TG/MIN/281670/2022","SIA/TG/MIN/281670/2022","M/s. Ruby Sand & Aggregates (P) Ltd – 3.0 ha","RUBY SAND AND AGGREGATES PRIVATE LIMITED","EC Granted","EC",NA
"1208",7,"SIA/TG/MIN/281736/2022","SIA/TG/MIN/281736/2022","M/s Robo Silicon (P) Ltd","ROBO SILICON PRIVATE LIMITED","EC Granted","EC",NA
"1209",8,"SIA/TG/MIS/110789/2019","SIA/TG/MIS/110789/2019","Qualitas Golden Enclave Pvt Ltd & Others","QUALITAS GOLDEN ENCLAVE PVT LTD & OTHERS","EC Granted","EC",NA
"1210",9,"SIA/TG/MIS/112141/2019","SIA/TG/MIS/112141/2019","Praneeth Pranav Flora","VENKATA PRANEETH DEVELOPERS PVT. LTD.","EC Granted","EC",NA
"1211",10,"SIA/TG/MIS/200047/2021","SIA/TG/MIS/200047/2021","M/s. Satya Sree Developers LLP, Construction of Nivriti Residential Apartments Project","M/S.SATYASREEDEVELOPERS","EC Granted","EC",NA
"1212",1,"SIA/TG/MIS/121085/2019","SIA/TG/MIS/121085/2019","ALLIANCE INN (INDIA) PRIVATE LIMITED","ALLIANCE INN INDIA PRIVATE LIMITED","EC Granted","EC",NA
"1213",2,"SIA/TG/MIN/253658/2022","SIA/TG/MIN/253658/2022","Chinthagudem 4.54Ha. Sand Reach","TMDC","Delisted","EC",NA
"1214",3,"SIA/TG/MIS/278595/2022","SIA/TG/MIS/278595/2022","Lake Woods (A Residential Gated Community Villa Project) by M/s. Saridena Constructions Private Limited","SARIDENA CONSTRUCTIONS PRIVATE LIMITED","EC Granted","EC",NA
"1215",4,"SIA/TG/MIS/103776/2019","SIA/TG/MIS/103776/2019","Infinity Commercial Complex","NAYAN CONSTRUCTION","Delisted","EC",NA
"1216",9,"SIA/TG/MIS/100383/2019","SIA/TG/MIS/100383/2019","Armsburg Rasagna North","THE BUILDING COMPANY","EC Granted","EC",NA
"1217",10,"SIA/TG/MIS/230587/2021","SIA/TG/MIS/230587/2021","Proposed New IT/Commercial Building project by M/s Suvarna Durga Constructions","M/S SUVARNA DURGA CONSTRUCTIONS","EC Granted","EC",NA
"1218",1,"SIA/TG/MIN/51357/2020","SIA/TG/MIN/51357/2020","Bhadrachalam sand reach for Sand mining – 400000 m3/Annum in an area of 40.0 ha using manual opencast method mining in Godavari River at Bhadrachalam Village, Bhadrachalam Mandal, Bhadradri Kothagudem District, Telangana State","M/S. TELANGANA STATE MINERAL DEVELOPMENT CORPORATION LIMITED","EC Granted","EC",NA
"1219",5,"SIA/TG/MIN/241905/2021","SIA/TG/MIN/241905/2021","Sri M.Venkateshwarlu","SRI. M. VENKATESHWARLU","EC Granted","EC",NA
"1220",6,"SIA/TG/MIN/242637/2021","SIA/TG/MIN/242637/2021","4.00 Ha. of Quartz & Feldspar Quarry of Ms Sri Vasista Mines & Minerals,Sy.No.643, Kalwarala Village, Weepangandla Mandal, Wanaparthy District.","MS SRI VASISTA MINES AND MINERALS","EC Granted","EC",NA
"1221",9,"SIA/TG/MIS/99378/2019","SIA/TG/MIS/99378/2019","M/s. Termi","M/S. TERMINUS PROJECTS LLP","EC Granted","EC",NA
"1222",10,"SIA/TG/MIN/33087/2019","","M/s Vikesh","VIKESHMETALINDUSTRIES","WithdrawEC","EC",NA
"1223",3,"SIA/TG/MIS/164758/2020","SIA/TG/MIS/164758/2020","Elite by M/s SNPS Builders and Developers Pvt. Ltd","SNPS BUILDERS AND DEVELOPERS PRIVATE LIMITED","WithdrawEC","EC",NA
"1224",4,"SIA/TG/MIN/153447/2020","SIA/TG/MIN/153447/2020","M/s.Sahyaadri Stone Crusher-Building Stone & Road Metal-4.00 Ha.","M/S.SAHYAADRI STONE CRUSHER-4.00 HA.","WithdrawEC","EC",NA
"1225",5,"SIA/TG/MIS/154243/2020","SIA/TG/MIS/154243/2020","2 BHK Housing @ Mansanapally","GREATER HYDERABAD MUNICIPAL CORPORATION (GHMC)","EC Granted","EC",NA
"1226",6,"SIA/TG/IND2/156094/2020","SIA/TG/IND2/156094/2020","Symed Labs Limited Unit- VI","SYMED LABS LIMITED UNIT-VI","EC Granted","EC",NA
"1227",7,"SIA/TG/IND2/174545/2020","SIA/TG/IND2/174545/2020","M/s. Vijaya Sai Laboratories India Pvt. Ltd.","VIJAYA SAI LABORATORIES INDIA PVT. LTD.","EC Granted","EC",NA
"1228",8,"SIA/TG/MIN/67918/2019","SIA/TG/MIN/67918/2019","M/s. Vijay Babu Metal Industries - semi mechanized opencast method - rough stone and road metal-5.28 ha @58176 m3/year","M/S. VIJAY BABU METAL INDUSTRIES","EC Granted","EC",NA
"1229",1,"SIA/TG/MIS/166032/2020","SIA/TG/MIS/166032/2020","Construction of Commercial cum Multi Storey Residential Building at Sy No 238 , Isnapur Village , Patancheru Mandal , Sangareddy District , Telangana","SANDHEERA INFRATECH PVT LTD","EC Granted","EC",NA
"1230",2,"SIA/TG/IND2/166542/2020","SIA/TG/IND2/166542/2020","Establish of Active Pharma Ingredients (Bulk Drugs and Intermediates) Manufacturing Unit (102.83 TPD)  by M/s. Surabhi Laboratories Pvt. Ltd.,","CHINNAMILE ORGANIC INDUSTRIES PVT. LTD.,","EC Granted","EC",NA
"1231",4,"SIA/TG/MIN/223172/2021","SIA/TG/MIN/223172/2021","Quartz & Feldspar Quarry of  M/s. Trimex Industries Limited., Area 1.671 Ha.","M/S. TRIMEX INDUSTRIES LIMITED","Rejection Letter Granted","EC",NA
"1232",6,"SIA/TG/MIN/149228/2020","SIA/TG/MIN/149228/2020","M/s TSMDC Ltd.,","M/S TSMDC LTD","EC Granted","EC",NA
"1233",7,"SIA/TG/MIS/148769/2020","SIA/TG/MIS/148769/2020","NILGIRI HEIGHTS","SRIRAMOJU SAMBESHWAR RAO","EC Granted","EC",NA
"1234",10,"SIA/TG/MIS/241573/2021","SIA/TG/MIS/241573/2021","Khaja Abu Sikander","KHAJA ABU SIKANDER","EC Granted","EC",NA
"1235",1,"SIA/TG/MIS/114535/2019","SIA/TG/MIS/114535/2019","M/s. Patel Projects Ltd","M/S.PATEL PROJECTS LTD","EC Granted","EC",NA
"1236",2,"SIA/TG/MIN/41858/2019","SIA/TG/MIN/41858/2019","M/s.Kalidindi Granites-Black Granite","KALIDINDI GRANITES","EC Granted","EC",NA
"1237",4,"SIA/TG/MIN/167802/2020","SIA/TG/MIN/167802/2020","Proposed Stone & Metal Quarry of Sri G. Narender Yadav","G. NARENDER YADAV","EC Granted","EC",NA
"1238",5,"SIA/TG/IND/32127/2018","SIA/TG/IND/32127/2018","Devashree","M/S  DEVASHREE  ISPAT (P) LTD","Rejection Letter Granted","EC",NA
"1239",6,"SIA/TG/MIS/150908/2020","SIA/TG/MIS/150908/2020","Proposed Construction of IT Building By  M/s. Vamsiram Estates LLP","M/S. VAMSIRAM ESTATES LLP","EC Granted","EC",NA
"1240",7,"SIA/TG/MIS/152050/2020","SIA/TG/MIS/152050/2020","BHAVYA CONSTRUCTIONS PRIVATE LIMITED","BHAVYA CONSTRUCTIONS PVT. LTD.,","EC Granted","EC",NA
"1241",8,"SIA/TG/MIS/225366/2021","SIA/TG/MIS/225366/2021","Aparna Cyber Star (Site 1-A) by M/s. Aparna Constructions and Estates Private Limited and Others",". APARNA CONSTRUCTION AND ESTATES PRIVATE LIMITED & OTHERS","EC Granted","EC",NA
"1242",1,"SIA/TG/MIN/74079/2018","SIA/TG/MIN/74079/2018","M/s. Parameshwari Minerals,10.000 Ha. of Stone & metal and Fullers Earth  Mine,Sy.No. 174 
Kothapally   Village,
Jinnaram  Mandal,
Medak    District.
Telangana.","MS PARAMESHWARI MINERALS","Delisted","EC",NA
"1243",2,"SIA/TG/MIN/434819/2023","SIA/TG/MIN/434819/2023","M/S. Shries TNA Stones Industries- Rough Stone & Road Metal Mine- 10.12 Ha, Sy. No.747, Lakdaram Village, Patancheru Mandal, Sangareddy District, Telangana State","M/S.SHRIES TNA STONES INDUSTRIES","Deferred by SEIAA","EC",NA
"1244",6,"SIA/TG/MIN/282327/2022","SIA/TG/MIN/282327/2022","Proposed Building Stone & Road Metal Quarry of M/s. Madeena Stone Crushers","M/S. MADEENA STONE CRUSHERS","EC Granted","EC",NA
"1245",7,"SIA/TG/MIN/282404/2022","SIA/TG/MIN/282404/2022","M/s. Gayatri Granites – 1.00 Ha","M/S.  GAYATHRI GRANITES","Rejection Letter Granted","EC",NA
"1246",8,"SIA/TG/MIN/281503/2022","SIA/TG/MIN/281503/2022","M/s Sri Venkateshwara Stone Crusher","SREE  VENKATESHWARA STONE CRUSHER","EC Granted","EC",NA
"1247",9,"SIA/TG/MIN/282324/2022","SIA/TG/MIN/282324/2022","Proposed Black Granite Mine Extent of 1.0 Ha by Devi Granites","SRI DEVI PENMATSA","EC Granted","EC",NA
"1248",10,"SIA/TG/IND3/78202/2022","SIA/TG/IND3/78202/2022","Ms Virchow Petrochemical Private Limited","VIRCHOW PETROCHEMICAL PRIVATE LIMITED","Transfered SEIAA To MOEFCC","EC",NA
"1249",1,"SIA/TG/MIS/148692/2020","SIA/TG/MIS/148692/2020","Environmental Impact Assessment for Proposed Construction of Warehousing and Industrial Park (Godown Shed) by M/s. Rudrapratap Indian Logistics (Hyderabad) Pvt. Ltd.","MS RUDRAPRATAP INDIAN LOGISTICS (HYDERABAD) PVT. LTD.","Delisted","EC",NA
"1250",2,"SIA/TG/IND2/176664/2020","SIA/TG/IND2/176664/2020","Expansion of Active Pharma Ingredients (Bulk drug and intermediates) manufacturing unit by M/s. Erythro Pharma Pvt. Ltd.,","M/S. ERYTHRO PHARMA PVT. LTD UNIT II.","EC Granted","EC",NA
"1251",3,"SIA/TG/IND2/176907/2020","SIA/TG/IND2/176907/2020","Including of Active Pharma Ingredients (Bulk drug and intermediates) manufacturing unit by M/s. Swathi Industries","M/S SWATHI INDUSTRIES","Rejection Letter Granted","EC",NA
"1252",4,"SIA/TG/IND2/176800/2020","SIA/TG/IND2/176800/2020","M/s. LGAS Labs Pvt. Ltd., Unit-II","LGAS LABS PVT. LTD., UNIT-II","EC Granted","EC",NA
"1253",5,"SIA/TG/MIS/69376/2021","SIA/TG/MIS/69376/2021","M/s. Candeur Developers & Builders","M/S. CANDEUR DEVELOPERS & BUILDERS","EC Granted","EC",NA
"1254",6,"SIA/TG/MIS/236473/2021","SIA/TG/MIS/236473/2021","Sri Vigneswara Infra","SRI VIGNESWARA INFRA","EC Granted","EC",NA
"1255",8,"SIA/TG/MIN/271329/2022","SIA/TG/MIN/271329/2022","Mining of ordinary sand over an Extent of 4.98 ha in Godavari River at Ramachandrapuram –I Reach, Ramachandrapuram (V), Venkatapuram Mandal, Mulugu District, Telangana State","M/S TSMDC LTD","EC Granted","EC",NA
"1256",10,"SIA/TG/MIN/46273/2019","SIA/TG/MIN/46273/2019","M/s Amityenterprises","M/S AMITY ENTERPRISES","Rejection Letter Granted","EC",NA
"1257",1,"SIA/TG/MIN/74235/2018","","Sri B. Muthyam Reddy","SRI B. MUTHYAM REDDY","Delisted","EC",NA
"1258",2,"SIA/TG/INFRA2/420874/2023","SIA/TG/INFRA2/420874/2023","Anuhar’s Gautami Heights by M/s Anuhar Homes Private Limited","ANUHAR HOMES PRIVATE LIMITED","EC Granted","EC",NA
"1259",3,"SIA/TG/MIN/419209/2023","","M/s. VAJRAM ENTERPRISES","M/S VAJRAM ENTERPRISES","Under examination of SEIAA","EC",NA
"1260",4,"SIA/TG/NCP/88303/2018","SIA/TG/NCP/88303/2018","Construction of Proposed “Nivriti Residential Complex By M/s. Satya Sree Developers","M/S. SATYA SREE DEVELOPERS","Delisted","EC",NA
"1261",5,"SIA/TG/NCP/67854/2017","SIA/TG/NCP/67854/2017","VICINIA","HALLMARK PROJECTS & OTHERS","EC Granted - Processed offline","EC",NA
"1262",6,"SIA/TG/MIN/74282/2018","","1.25 Ha. of Building Stone & Road Metal  Mine of  M/s Sindoora Stone Crusher,
Sy.No. 914   
Makloor Village, 
Makloor  Mandal,
Nizamabad District, 
Telangana.","MS SINDOORA STONE CRUSHER","Delisted","EC",NA
"1263",7,"SIA/TG/MIN/431220/2023","SIA/TG/MIN/431220/2023","M/s Venkateshwara Shilpakala Industries","HANUMANTHU VADDE","EC Granted","EC",NA
"1264",8,"SIA/TG/NCP/65456/2017","SIA/TG/NCP/65456/2017","Gowra Ventures Private Limited","GOWRA VENTURES PRIVATE LIMITED","EC Granted","EC",NA
"1265",9,"SIA/TG/MIN/75768/2018","","SRI V PRABHAKAR RAO","SRI V  PRABHAKAR RAO","Delisted","EC",NA
"1266",10,"SIA/TG/MIN/92847/2019","","MS S K R Constructions","MS S.K.R CONSTRUCTIONS","Delisted","EC",NA
"1267",1,"SIA/TG/INFRA2/404153/2022","SIA/TG/INFRA2/404153/2022","M/S. ABINANDANA INFRA REALITY LLP Rep by its Managing Partner: Sri. VEERABOMMA VENKATESH AND OTHERS","ABINANDANA INFRA REALITY LLP","Pending at PP due to eds","EC",NA
"1268",2,"SIA/TG/MIN/433920/2023","Forwarded for necessary action","A. Narsimulu","SRI A. NARASIMULU","Deferred by SEIAA","EC",NA
"1269",3,"SIA/TG/INFRA2/406770/2022","SIA/TG/INFRA2/406770/2022","Opus Greens by M/s Manju Mythri Infra","MANJU MYTHRI INFRA","EC Granted","EC",NA
"1270",4,"SIA/TG/MIN/74285/2018","","M/S. Kisan Stone Crusher","M/S. RAVI KISAN STONE CRUSHER","Delisted","EC",NA
"1271",5,"SIA/TG/MIN/91300/2019","","pradeepminerals","M/S PRADEEP MINERALS","Delisted","EC",NA
"1272",6,"SIA/TG/NCP/56648/2016","SIA/TG/NCP/56648/2016","Empire Delta Projects","EMPIRE DELTA PROJECTS","EC Granted","EC",NA
"1273",7,"SIA/TG/NCP/60705/2016","SIA/TG/NCP/60705/2016","Shubagruha Affordable Housing Project","MARUTHI CORPORATION LIMITED","EC Granted","EC",NA
"1274",8,"SIA/TG/INFRA2/428956/2023","SIA/TG/INFRA2/428956/2023","Milestone Infra","MILESTONE INFRA","EC Granted","EC",NA
"1275",9,"SIA/TG/INFRA2/432767/2023","SIA/TG/INFRA2/432767/2023","M/s. Urbansky Developers Pvt Limited   Mall and Multiplex Building","URBANSKY DEVELOPERS PRIVATE LIMITED","EC Granted","EC",NA
"1276",10,"SIA/TG/INFRA2/425160/2023","SIA/TG/INFRA2/425160/2023","Proposed Residential Building by Sri B. Praveen Reddy and Smt. B. Laxmi","LAXMI BORRA","EC Granted","EC",NA
"1277",8,"SIA/TG/MIS/95501/2019","SIA/TG/MIS/95501/2019","M/s. Signature Avenues LLP","M/S. SIGNATURE AVENUES LLP","Delisted","EC",NA
"1278",9,"SIA/TG/MIS/136435/2020","SIA/TG/MIS/136435/2020","My Space","MAKUTA DEVELOPERS","EC Granted","EC",NA
"1279",10,"SIA/TG/IND2/176506/2020","SIA/TG/IND2/176506/2020","Establishment of Active Pharma Ingredients (Bulk drug and intermediates) manufacturing unit by M/s. Syntho Chirals Life sciences Pvt. Ltd. Unit-II","SYNTHO CHIRAL LIFE SCIENCE PVT. LTD.","Rejection Letter Granted","EC",NA
