"","X","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"1605",9,"SIA/KA/NCP/10881/2016","SEIAA 57 CON 2016","2049 Residential apartment at Sy No. 3/3, 7(P), 8/1(P), 9/2A, 9/2B1 & 26/1(P) at Mallasandra Village, Uttarahalli Hobli, Bangalore South","PURAVANKARA PROJECTS LIMITED","EC Granted","EC",NA
"1606",10,"SIA/KA/IND3/246744/2021","SEIAA 63 IND 2021","Proposed to expansion of Existing products capacity of biopharmaceutical manufacturing unit by M/s Biocon campus","M/S BIOCON LIMITED","EC Granted","EC",NA
"1607",1,"SIA/KA/MIN/43769/2019","SEIAA 707 MIN 2019","“Ordinary Sand Quarry” In Patta Land of Sri. Pawadigouda Mulimani","SRI. PAWADIGOUDA MULIMANI","EC Granted - Processed offline","EC",NA
"1608",2,"SIA/KA/MIN/225152/2021","SEIAA 395 MIN 2021","“Building Stone & M-Sand Quarry” of  Sri. Jagadish","SRI. JAGADISH","EC Granted","EC",NA
"1609",3,"SIA/KA/NCP/70973/2017","SEIAA 130 CON 2017","Proposed Residential Development @ Lakshmisagar Village","SALARPURIA SATTVA GROUP","EC Granted","EC",NA
"1610",6,"SIA/KA/MIS/99794/2019","SEIAA 46 CON 2019","Proposed Construction of EWS, Residential Villas,  and Club House at Sy.No.35, Hunnigere village , Dasanapura Hobli, Bangalore North Taluk, Tumkur Road,  by Bangalore Development Authority (BDA).","BANGALORE DEVELOPMENT AUTHORITY BDA","EC Granted","EC",NA
"1611",10,"SIA/KA/IND2/21909/2017","SEIAA 34 IND 2018","Proposed Green Field POL Terminal at Nandur Kesartagi Industrial Area, 2nd Phase, Kalaburagi District, Karnataka by M/s Bharat Petroleum Corporation Limited","MS BPCL","EC Granted","EC",NA
"1612",7,"SIA/KA/MIN/208430/2021","SEIAA 257 MIN 2021","Ornamental Granite Quarry","M/S. SHIVAGANESH GRANITES PVT.LTD.","Delisted","EC",NA
"1613",8,"SIA/KA/MIN/67894/2017","SEIAA 36 MIN 2017","“Gowduru Sand Block –YDG-01 River Sand Quarry” Adjacent to Sy. No. 34, 35 & 73 in Krishna River bed at Gowduru Village,Shahapur Taluk, Yadgir District. Extent of 13-00 Acres","SRI. S. K SATHYANARAYANA","EC Granted","EC",NA
"1614",9,"SIA/KA/MIN/67896/2017","SEIAA 39 MIN 2017","“Mushtalli Sand Mining Block - YDG-04” Adjacent to Sy. No. 83/2, 87/2, 88/2, 89 & 90 in Krishna River bed at Mushtalli Village, Shorapur Taluk, Yadgir District. Extent of 26-00 Acres.","SMT SAVITHA B MELINAMANI","EC Granted","EC",NA
"1615",10,"SIA/KA/MIN/91422/2019","SEIAA 23 MIN 2019","“Building Stone Quarry” of M/s Robo Quarries Private Limited","MS ROBO QUARRIES PRIVATE LIMITED","EC Granted","EC",NA
"1616",1,"SIA/KA/MIN/271897/2022","SEIAA 249 MIN 2022","Building Stone Quarry","SRI. SHANTAGOUDA S. PATIL","Request for withdraw","EC",NA
"1617",2,"SIA/KA/MIN/30973/2015","SEIAA 1179 MIN 2015","D Hosahalli Building Stone Quarry","SMT MANJULA","EC Granted","EC",NA
"1618",3,"SIA/KA/MIN/69556/2017","SEIAA 72 MIN 2017","KALINGERI  BUILDING STONE QUARRY","BUILDING STONE QUARRY KALINGERI","EC Granted","EC",NA
"1619",4,"SIA/KA/MIN/94170/2019","SEIAA 146 MIN 2019","“Building Stone Quarry” over an extent of 2.00 Acres at Sy No: 33(3) of Kuradbore Kaval Village, Hassan Taluk, & District, Karnataka.","SMT SUNANDAMMA","EC Granted","EC",NA
"1620",6,"SIA/KA/IND2/23408/2018","SEIAA 27 IND (VIOL) 2018","Proposed Expansion of Bulk drugs and Intermediates products manufacturing","MS SRI LAKSHMI CHEMICALS","Delisted","EC",NA
"1621",7,"SIA/KA/MIN/4601/2015","SEIAA 1505 MIN 2015","GREY GRANITE QUARRYING PROJECT","SURESH YANKANAGOUDA PATIL","EC Granted","EC",NA
"1622",9,"SIA/KA/MIN/35216/2019","SEIAA 365 MIN 2019","“Building Stone Quarry” of Sri. M. V. Basavaraju","SRI. M. V. BASAVARAJU","EC Granted","EC",NA
"1623",10,"SIA/KA/MIN/92729/2019","SEIAA 147 MIN 2019","Environmental Clearance for Building Stone Quarry Cluster in 0-30 Acres & 0-20 Acres of Govt. Revenue Land bearing Sy. No. 368 of Kuthanur Village, Gundlupet Taluk & Chamarajangara District, Karnataka.(Vide QL Nos. 247 & 249)","SRI. SIDDHA SHETTY & SRI. RAMA SHETTY","EC Granted - Processed offline","EC",NA
"1624",4,"SIA/KA/MIN/155386/2020","SEIAA 156 MIN 2020","Sand Stone/ Quartzite quarry","SAND AND QUARTZITE QUARRY BY SRP STONES","EC Granted - Processed offline","EC",NA
"1625",5,"SIA/KA/MIN/261265/2022","SEIAA 111 MIN 2022","“Building Stone (M-Sand) Quarry” of Sri Dananjaya","DANANJAYA","EC Granted","EC",NA
"1626",6,"SIA/KA/MIS/196349/2021","SEIAA 10 CON 2021","Residential Apartments  project","ESTEEMALCHEMY","Delisted","EC",NA
"1627",7,"SIA/KA/MIN/228234/2021","SEIAA 312 MIN 2020","“Haranagiri Sand Mining Block - 5” of Mr. Channabasappa Basavaraj Mattihalli Authorised M/s. SPCIPL –RMN (JV) Behalf of Executive Engineer","MR. CHANNABASAPPA BASAVARAJ MATTIHALLI AUTHORISED M/S. SPCIPL – RMN (JV) BEHALF OF EXECUTIVE ENGINEER.","EC Granted","EC",NA
"1628",8,"SIA/KA/MIN/3395/2015","SEIAA 1305 MIN 2015","Sand Removal from Sand Bar (SB-KL-04) in Kali River","DISTRICT SAND MONITORING COMMITTEE","EC Granted","EC",NA
"1629",9,"SIA/KA/MIN/242836/2021","SEIAA 654 MIN 2021","“Building Stone Quarry” of  Sri. Praveen V Ballari","SRI. PRAVEEN V BALLARI","EC Granted","EC",NA
"1630",10,"SIA/KA/MIN/92766/2019","","Environmental Clearance for Building Stone (Granite) Quarry in 2-10 Acres of Patta Land bearing Sy. No. 33/2, Kuradbore Kaval Village, Hassan Taluk & District, Karnataka.","SRI .T. THIMMEGOWDA","Delisted","EC",NA
"1631",1,"SIA/KA/MIN/37741/2016","","“Black Granite Quarry” over an extent of 1-04 Acres at Sy No. 223/6, Heradappanahalli village, Kankapura Taluk, Ramanagara District, Karnataka.","H C MINCHU","Delisted","EC",NA
"1632",2,"SIA/KA/NCP/74928/2018","SEIAA 76 CON 2018","Proposed Office Building project at Part of Sy No.16/1 & 16/2 of Sonnenahalli Village, Plot No 125, 126 & 127, EPIP, Phase II, Whitefield, K R Puram Hobli, Bangalore.","QUALCOMM INDIA PVT LTD","EC Granted","EC",NA
"1633",3,"SIA/KA/MIN/239778/2021","SEIAA 636 MIN 2021","Building Stone Quarry","SRI. SHASHIDHAR S. PATIL","EC Granted","EC",NA
"1634",5,"SIA/KA/MIN/272448/2022","SEIAA 236 MIN 2022","“Building Stone Quarry” of Sri. R. Umesh","RANGEGOWDA UMESHA","EC Granted","EC",NA
"1635",6,"SIA/KA/MIN/4150/2015","SEIAA 1428 MIN 2015","Building Stone Quarry","PAUL CHIRANJEEVI","EC Granted","EC",NA
"1636",7,"SIA/KA/MIN/4007/2015","SEIAA 1402 MIN 2015","Pink Granite Quarry (QL NO.869)","SHARANAGOUDA N PATIL","EC Granted","EC",NA
"1637",8,"SIA/KA/MIN/3662/2015","SEIAA 1360 MIN 2015","Building Stone Granite Quarrying Lease Notified in S No 249/p2,Tenka Yedapadavu Village ,Mangaluru Taluk, Dakshina Kannada District,Karnataka, to Shri Krishnappa Poojary","KRISHNAPPA POOJARY","EC Granted","EC",NA
"1638",9,"SIA/KA/MIN/3441/2015","SEIAA 1298 MIN 2015","Sand Removal from Sand Bar (SB-SH-18) in Sharavathi River","DISTRICT SAND MONITORING COMMITTEE","EC Granted","EC",NA
"1639",1,"SIA/KA/MIN/237940/2021","SEIAA 796 MIN 2019","“Sand Mining Block” Block No. – Bly-Osb-14 by Sri Ashok R K","SRI ASHOK. R. K","EC Granted","EC",NA
"1640",2,"SIA/KA/MIN/196786/2021","SEIAA 102 MIN 2021","Building Stone Quarry","SRI. D.M. KANNAIAN","EC Granted - Processed offline","EC",NA
"1641",3,"SIA/KA/MIN/51558/2016","SEIAA 109 MIN 2016","“Sand Quarry” at Itagi Block 2 in Tungabhadra River bed over an extent of 16.06 Acres (6.50 Ha), in Sy. No. 319 of Itagi Village of Tungabhadra River, Hospet Taluk, Bellary District, Karnataka.","DISTRICT SAND MONITORING COMMITTEE BELLARY","EC Granted","EC",NA
"1642",4,"SIA/KA/MIS/61240/2021","SEIAA 26 CON 2021","M/s. Embassy East Business Park Pvt. Ltd.,","M/S. EMBASSY EAST BUSINESS PARK PVT. LTD.,","EC Granted","EC",NA
"1643",5,"SIA/KA/MIN/231580/2021","SEIAA 535 MIN 2021","“Ordinary Sand Quarry” of Sri. Ravi. B. Mugali","SRI. RAVI. B. MUGALI","EC Granted","EC",NA
"1644",6,"SIA/KA/MIS/285381/2022","SEIAA 109 CON 2022","Residential & Commercial Building project by M/s Kingston Ventures India Pvt. Ltd.","KINGSTON VENTURES INDIA PRIVATE LIMITED","EC Granted","EC",NA
"1645",7,"SIA/KA/MIN/263753/2022","SEIAA 144 MIN 2022","Expansion of Building Stone Quarry","SRI. H. HALESH KUMAR","EC Granted","EC",NA
"1646",8,"SIA/KA/NCP/31332/2015","","Proposed Housing Scheme at Sy No. 3 of Doddabanahalli Village, Bidarahalli Hobli, Bangalore East by Bangalore Development Authority- Phase I(Plot B)","BANGALORE DEVELOPMENT AUTHORITY","Delisted","EC",NA
"1647",3,"SIA/KA/MIS/265920/2022","SEIAA 40 CON 2022","Proposed Residential Development","SHIVAKAR DEVELOPERS PRIVATE LIMITED","EC Granted","EC",NA
"1648",4,"SIA/KA/MIS/269049/2022","","Proposed Commercial, MLCP cum Residential Development - “PRISTINE”","N. SUBBAN SHIVA RAO","Delisted","EC",NA
"1649",5,"SIA/KA/MIN/36640/2019","SEIAA 417 MIN 2019","Environmental Clearance for Ordinary River Sand Block No.04 in Varaahi River Bed, in 11.90 acres (4.8157 ha.) Adj. Sy. No. 180, 157 & 189 of Gulvadi, Kavradi & Balkuru village, Kundapura Taluk, Udupi District, Karnataka.","SRI. NARASHIMA PUJARI","EC Granted","EC",NA
"1650",6,"SIA/KA/IND2/18174/2017","SEIAA 4 IND 2017","-1","M K AGROTECH PVT LTD","EC Granted","EC",NA
"1651",4,"SIA/KA/MIN/167906/2020","SEIAA 305 MIN 2020","Fire Clay Quarry","SRI JAYANNA","Delisted","EC",NA
"1652",5,"SIA/KA/IND2/10593/2015","SEIAA 21 IND 2015","SIA/KA/IND2/433/2015","SHV ENERGY PRIVATE LIMITED","EC Granted","EC",NA
"1653",6,"SIA/KA/MIN/224495/2021","SEIAA 363 MIN 2021","Murrum, Pink Grey Granite quarry","PINK GRANITE QUARRY BY SRI.SIDDAPPA NAGAPPA AVIN","EC Granted","EC",NA
"1654",10,"SIA/KA/MIN/190587/2020","SEIAA 03 MIN 2021","“Ordinary Sand Quarry” of  Sri. Sunil F Giraddi","SRI. SUNIL F GIRADDI","EC Granted - Processed offline","EC",NA
"1655",2,"SIA/KA/NCP/36845/2015","SEIAA 214 CON 2015","Sy.No. 139,140, and 141, 
 Munnekolalu Village
Varthur Hobali,
Bangalore East Taluk
Bangalore","MS AKSHAYA BUILDERS","Rejection Letter Granted","EC",NA
"1656",3,"SIA/KA/NCP/71581/2017","SEIAA 154 CON 2017","VISTA PARK","VISTA PARK","EC Granted","EC",NA
"1657",4,"SIA/KA/MIN/71622/2017","","Building Stone & Manufacturing of M-Sand","B. RUDRAGOUDA","Delisted","EC",NA
"1658",5,"SIA/KA/NCP/71691/2017","SEIAA 148 CON 2017","Proposed Residential Apartment project by M/s. Vara Constructions, at Katha No. 2082, Sy No. 82 at Uttarahali Village, Uttarahali Hobli, Bangalore South Taluk, Bangalore Urban District","MS VARA CONSTRUCTIONS","EC Granted","EC",NA
"1659",6,"SIA/KA/MIN/1904/2015","SEIAA 1098 MIN 2015","“Building Stone Quarry” of  M/s. Ganapathi Enterprises at  Sy No: 39 (part), Kanivenarayanapura Village, Chikkaballapura Taluk, Chikkaballapura District, Karnataka","GANAPATHI ENTERPRISES","EC Granted","EC",NA
"1660",7,"SIA/KA/MIN/193683/2021","SEIAA 17 MIN 2021","“Building Stone Quarry” of M/s. Vishwas Enterprises","M/S. VISHWAS ENTERPRISES","EC Granted - Processed offline","EC",NA
"1661",9,"SIA/KA/MIN/205494/2021","SEIAA 178 MIN 2021","Building Stone Quarry","SRI. CHANDRASHEKAR B. H","EC Granted - Processed offline","EC",NA
"1662",10,"SIA/KA/MIN/204577/2021","SEIAA 159 MIN 2021","“Building Stone Quarry” of  Shri. Marella Subrahmanyam Naidu","SHRI. MARELLA SUBRAHMANYAM NAIDU","EC Granted","EC",NA
"1663",3,"SIA/KA/MIS/231433/2021","SEIAA 117 CON 2021","Residential Apartment","BREN    CORPORATION","EC Granted","EC",NA
"1664",7,"SIA/KA/MIN/208153/2021","SEIAA 190 MIN 2021","“Shahabad Stone Quarry” of   Sri. Neelakantharao","SRI. NEELAKANTHARAO","EC Granted - Processed offline","EC",NA
"1665",8,"SIA/KA/MIN/208254/2021","SEIAA 317 MIN 2021","Building Stone Quarry","SRI. MOTILAL L. CHAVAN","EC Granted","EC",NA
"1666",9,"SIA/KA/MIS/249569/2022","SEIAA 03 CON 2022","Residential Apartment  By Puravankara Limited  at Municipal no.74, PID no.32-1-74, Magadi Main road, Ward no.32 (New ward No. 122), Kempapura Agrahara","PURAVANKARA PROJECTS LIMITED","EC Granted","EC",NA
"1667",10,"SIA/KA/MIN/268051/2022","SEIAA 186 MIN 2022","Building stone quarry of Sri Shameer A M","SHAMEER AREEPPATTA MANNIL","Delisted","EC",NA
"1668",1,"SIA/KA/MIN/185762/2020","SEIAA 391 MIN 2020","Mining of River sand","MINING OF RIVER SAND","EC Granted - Processed offline","EC",NA
"1669",2,"SIA/KA/IND2/164182/2020","SEIAA 43 IND 2020","M/s. SVP Chemicals Pvt. Ltd","M/S. SVP CHEMICALS PVT. LTD","EC Granted - Processed offline","EC",NA
"1670",3,"SIA/KA/IND2/16659/2016","SEIAA 30 IND 2016","Biocon Biologics India Ltd. – Manufacturing of Biologicals, antibodies and its derivatives. Formulations of antibodies, derivatives, proteins, peptides and biologicals","BIOCON BIOLOGICS INDIA LIMITED","EC Granted","EC",NA
"1671",4,"SIA/KA/IND2/17607/2016","SEIAA 47 IND 2016","-1","SAI LIFESCIENCES LTD","EC Granted","EC",NA
"1672",9,"SIA/KA/MIS/185435/2020","SEIAA 132 CON 2020","Residential Apartment","SANTHOSH N","EC Granted - Processed offline","EC",NA
"1673",10,"SIA/KA/MIN/185466/2020","SEIAA 369 MN 2020","“Ornamental Stone (Grey Granite) and Building Stone Quarry” of  Sri B. R. Ramanjani","SRI  B. R. RAMANJANI","EC Granted - Processed offline","EC",NA
"1674",2,"SIA/KA/MIN/136002/2020","SEIAA 31 MIN 2020","“Ornamental Granite Quarry” of  M/s K.V.Enterises","MS K V ENTERPRISES","EC Granted - Processed offline","EC",NA
"1675",3,"SIA/KA/MIN/160847/2020","SEIAA 224 MIN 2020","“Shahabad Stone Quarry” of Smt. Sunitha W/o Hanumanth Rao","SMT. SUNITHA W/O HANUMANTH RAO","EC Granted - Processed offline","EC",NA
"1676",7,"SIA/KA/MIS/250470/2022","SEIAA 06 CON 2022","M/S. GREENFINCH PROJECTS PVT.LTD.","M/S. GREENFINCH PROJECTS PVT.LTD.","EC Granted","EC",NA
"1677",8,"SIA/KA/MIN/41928/2016","SEIAA 86 MIN 2016","Ordinary Sand Quarry (Sand Block No.1 of Jogammanahalli Village Hosadurga Taluk, Chitradurga Dist","DISTRICT SAND MONITORING COMMITTI","EC Granted","EC",NA
"1678",9,"SIA/KA/MIN/94896/2019","","“Building Stone (Basalt) Quarry” over an extent of 1-11 Acres situated in Sy No. 216/5, Kallur village, Humanabad Taluk, Bidar District, Karnataka.","SRI SANTHOSH PATIL","Delisted","EC",NA
"1679",10,"SIA/KA/MIN/95004/2019","SEIAA 159 MIN 2019","“Building Stone Quarry” over an extent of 1-00 Acres at Sy No: 116/3, Chikkasavanur Village, Shirahatti Taluk, Gadag","SRI SRINIVASARAO  S LINGAMANENI","EC Granted","EC",NA
"1680",1,"SIA/KA/MIS/280652/2022","SEIAA 92 CON 2022","Proposed Residential Apartment Building by M/s. Balaji Ventures","SRI BALAJI VENTURES","EC Granted","EC",NA
"1681",3,"SIA/KA/NCP/53936/2016","SEIAA 80 CON 2016","G R Excel Prime Properties","G R HOUSING AND EXCEL DWELLINGS","EC Granted","EC",NA
"1682",4,"SIA/KA/NCP/18964/2012","SEIAA 36 IND 2012","Establishment of Masthenahalli Industrial Area at Masthenahalli Village, Chintamani Taluk, Chikkabalapura District, Karnataka","KARNATAKA INDUSTRIAL AREAS DEVELOPMENT BOARD (KIADB)","Rejection Letter Granted","EC",NA
"1683",2,"SIA/KA/MIN/200367/2021","SEIAA 630 MIN 2019","“Ordinary Sand Quarry” of Sri. Jay Prakash Hittal","SRI. JAY PRAKASH HITTAL","EC Granted - Processed offline","EC",NA
"1684",3,"SIA/KA/MIN/260856/2022","SEIAA 105 MIN 2022","“Pink Granite Quarry” of Smt. Sharada","SHARADA","EC Granted","EC",NA
"1685",4,"SIA/KA/MIN/282392/2022","SEIAA 323 MIN 2022","“Shahabad Stone Quarry” of Sri. Abdul Rasheed S/o Abdul Raheman","ABDUL RASHEED","EC Granted","EC",NA
"1686",5,"SIA/KA/NCP/3512/2015","SEIAA 170 CON 2015","Brigade Residential Development","BRIGADE ENTERPRISES LIMITED","EC Granted","EC",NA
"1687",8,"SIA/KA/MIS/135494/2020","SEIAA 10 CON 2020","Commercial (Office and Retail) Building Project","M/S. BHARATHI HOUSING FACTORY","EC Granted - Processed offline","EC",NA
"1688",9,"SIA/KA/MIN/135558/2020","SEIAA 19 MIN 2020","Building Stone Quarry","SRI. P.S. SHASHIDHAR","EC Granted - Processed offline","EC",NA
"1689",10,"SIA/KA/NCP/10251/2015","SEIAA 120 CON  2015","expansion of office complex project","SALARPURIA PROPERTIES PVT LTD","EC Granted","EC",NA
"1690",1,"SIA/KA/MIN/3683/2015","SEIAA 1346 MIN 2015","“Building Stone Quarry” of  Sri.C.R.Kusugal Sy No:884/2,  Amminabavi Village, Dharwad Taluk, Dharwad District, Karnataka.","C R KUSUGAL","EC Granted","EC",NA
"1691",2,"SIA/KA/MIN/2627/2015","SEIAA 1349 MIN 2015","“Shahabad Stone Quarry” of  Sri. Nagareddy at  Sy No: 185/2,  Madakal Village, Sedam Taluk, Kalburgi District, Karnataka 1-00 Acres","NAGAREDDY","EC Granted","EC",NA
"1692",3,"SIA/KA/MIN/2818/2015","SEIAA 1338 MIN 2015","“Building Stone Quarry” of  Shri Ashok R Shivapur Sy No: 381(P),  Hirekoppa Village, Ramdurg Taluk, Belgaum District, Karnataka","ASHOK R SHIVAPUR","EC Granted","EC",NA
"1693",5,"SIA/KA/NCP/2597/2015","SEIAA 158 CON 2015","Mandavi Acropolis","MANDAVI BUILDERS AND DEVELOPERS","EC Granted","EC",NA
"1694",6,"SIA/KA/MIN/4194/2015","SEIAA 1433 MIN 2015","Building Stone Quarry (QL No.215)","CH VEER RAJU CO","EC Granted","EC",NA
"1695",10,"SIA/KA/MIN/231622/2021","SEIAA 529 MIN 2021","“Building Stone (M-Sand) Quarry” of Sri C Kushal","SRI C  KUSHAL","Delisted","EC",NA
"1696",1,"SIA/KA/NCP/57390/2016","","Development of “Providing basic facilities in Chamundi Hill”","PUBLIC WORK AND PORT INLAND","Delisted","EC",NA
"1697",2,"SIA/KA/MIN/70634/2017","SEIAA 85 MIN 2017","“Sand Quarry at Hallanduru Sand Mining Block in Tunga River Bed” over an extent of 13-20 Acres (5.46 Ha) adjacent to Sy. No. 6, 9, 10, 11, 282, 265, 283, 292, 383 & 291 Hallanduru village, Sringeri Taluk, Chikkamagaluru","SRI H A MOHAMMED RAFIQUE","EC Granted","EC",NA
"1698",3,"SIA/KA/MIN/166340/2020","SEIAA 280 MIN 2020","Building Stone Quarry","SRI. C.H. VEERRAJU & CO,","EC Granted - Processed offline","EC",NA
"1699",4,"SIA/KA/MIN/1030/2015","SEIAA 945 MIN 2015","Building Stone Quarry","L SRINIVAS","EC Granted","EC",NA
"1700",5,"SIA/KA/MIN/997/2015","seiaa 925 min 2015","Building Stone Quarry","MADHUMALATHI","EC Granted","EC",NA
"1701",2,"SIA/KA/MIN/288103/2022","SEIAA 396 MIN 2022","Building Stone Quarry","SRI. HANAMANTH","EC Granted","EC",NA
"1702",3,"SIA/KA/MIN/81963/2006","","","SRI KUMARASWAMY MINERAL EXPORTS PRIVATE LIMITED","Request for withdraw","EC",NA
"1703",4,"SIA/KA/MIS/67703/2021","SEIAA 13 CON 2021","AEQUS SEZ PRIVATE LIMITED","AEQUS SEZ PRIVATE LIMITED","EC Granted","EC",NA
"1704",5,"SIA/KA/MIN/41934/2016","SEIAA 83 MIN 2016","Ordinary Sand Quarry (Sand Block No.1 Muttagundi Village Hosadurga Taluk, Chitradurga Dist","DISTRICT SAND MONITORING COMMITTI","EC Granted","EC",NA
"1705",8,"SIA/KA/MIN/89585/2018","SEIAA 77 MIN 2018","“Natural Sand Quarry” in patta land over an extent of 27-03 Acres (10.96 Hectares) at Sy. No. 44/15, 44/16, 46/1, 46/2, 46/3, 46/4, 46/5, 47/1, 47/2, 47/3 & 47/4 of Machenahalli Village, Molakalmuru taluk, Chitradurga district, Karnataka of M/s. Amog","AMOGHA DIVYA CHAITANYA MINERALS AND TRADERS PVT LTD","EC Granted","EC",NA
"1706",9,"SIA/KA/IND2/42501/2018","SEIAA 20 IND (VIOL) 2018","M/s. Vani Organics Private Limited","MS VANI ORGANICS PRIVATE LIMITED","Delisted","EC",NA
"1707",10,"SIA/KA/MIN/92627/2019","","PROPOSED SARATHI RIVER SAND QUARRY 
BLOCK NO. 17","ASHOK M","Delisted","EC",NA
"1708",1,"SIA/KA/MIN/40103/2016","","Building Stone Quarry in 1.00 Acres of Govt. Land bearing Sy. No. 112/1P1, Thannirupanth Village, Belthangadi Taluk, Dakshina Kannada District","SUNITHA","Delisted","EC",NA
"1709",2,"SIA/KA/MIN/38888/2018","","Building Stone Quarry","MR MADHUGIRI GRANITES","WithdrawEC","EC",NA
"1710",3,"SIA/KA/MIN/32818/2015","","Sujjanahalli M-Sand Quarry"" oat Sy No 63 , Sujjanahalli Village, Chinthamani Taluk, Chikkaballapura Dist.","P M J CONSTRUCTION","Delisted","EC",NA
"1711",4,"SIA/KA/NCP/72018/2018","SEIAA 07 CON 2018","proposed Residential
Apartment Sy. No. 88I2(8A-13G) and 8912(1A-28G) total measuring (10Acres
1Guntas)2 situated at Kannamangala Village, Kasaba Hobli, Devanahalli
Taluk, Bangalore Rural District","MS VIVAAN PROPERTIES INDIA PVT LTD","EC Granted","EC",NA
"1712",7,"SIA/KA/MIN/4959/2015","SEIAA 1561 MIN 2015","Building Stone Quarry (QL No.639)","BALA VIGNESHWARA GRANITES","EC Granted","EC",NA
"1713",10,"SIA/KA/NCP/74143/2018","SEIAA 66 CON 2018","Proposed Commercial Project 
 Retail, Incubation Center, 
 ffices, Multiplex, Assisted Living, Service Apartments and Hotel) in Sy. No.115, 116
and 117 situated at Kannamangala Village Kasaba Hobli, Devanahalli Taluk, Bangalore","MS HONSOGE ENTERPRISES PVT LTD AND MIS OZONE URBANA INFRA DEVELOPERS PVT LTD","EC Granted","EC",NA
"1714",1,"SIA/KA/MIN/154580/2020","SEIAA 165 MIN 2020","Building Stone Quarry for M-Sand of M/s. Annapoorna Stone Crusher (7.90 Acres)","BUILDING STONE QUARRY FOR M-SAND OF M/S. ANNAPOORNA STONE CRUSHER 7.90 ACRES","EC Granted - Processed offline","EC",NA
"1715",2,"SIA/KA/MIN/45300/2019","SEIAA 736 MIN 2019","Building stone quarry of Smt Padmamma","BUILDING STONE QUARRY OF SMT. PADMAMMA","EC Granted - Processed offline","EC",NA
"1716",5,"SIA/KA/MIN/262971/2022","SEIAA 133 MIN 2022","“Ornamental Granite (Grey Granite) and Building Stone Quarry” of Sri S K Subbanna","SADAHALLI SUBBANNA","EC Granted","EC",NA
"1717",6,"SIA/KA/MIN/130135/2019","SEIAA 820 MIN 2019","Ornamental Stone (Pink Granite)) Quarry” of Smt. D. Suryaprabha","SMT. D. SURYAPRABHA","EC Granted - Processed offline","EC",NA
"1718",7,"SIA/KA/MIN/32957/2019","SEIAA 217 MIN 2019","Building Stone Quarry","SRI. M.M. SUNNY","EC Granted","EC",NA
"1719",8,"SIA/KA/MIN/33214/2019","SEIAA 241 MIN 2019","Black Granite QuarryEnvironmental Clearance for Black Granite Quarry in 4-07 Acres of Patta Land bearing Sy. No. 178/1, 178/2, 178/3 & 178/4 in Veeranapura Village, Chamarajanagara Taluk & District, Karnataka.","M/S. AKA MINES & MINERALS PVT. LTD.","EC Granted","EC",NA
"1720",9,"SIA/KA/NCP/55715/2016","SEIAA 90 CON 2016","M/s August Ventures Private Limited (AVPL)’s proposed residential apartment building","AUGUST PVT LIMITED","EC Granted","EC",NA
"1721",1,"SIA/KA/NCP/32901/2015","SEIAA 189 CON 2015","Skyalarka Arcadia","SKYLARK ARCADIA","EC Granted","EC",NA
"1722",2,"SIA/KA/MIN/33505/2015","","Naganapur Limestone and dolomite mine","NAGANAPUR LIMESTONE AND DOLOMITE MINE","Delisted","EC",NA
