"","X","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"621",9,"SIA/PB/MIN/35021/2015","","DASS BRICKS INDUSTRY","DASS BRICKS INDUSTRIES","WithdrawEC","EC",NA
"622",10,"SIA/PB/INFRA2/426534/2023","SEIAA/PB/MIS/2023/EC/11","Residential Plotted Project namely “Amulyam” by M/s SRV Infrastructure","SRV INFRASTRUCTURE","EC Granted","EC",NA
"623",1,"SIA/PB/NCP/35873/2015","","Balaji Green","SAINI DEVELOPERS PROMOTERS PVT LTD","Delisted","EC",NA
"624",2,"SIA/PB/MIN/48360/2016","","M/s D.D. Bricks Company","DD BRICKS COMPANY","Delisted","EC",NA
"625",3,"SIA/PB/MIN/63095/2017","","Pragpur Sand Mining Project","PRAGPUR SAND MINING PROJECT","TransferToDEIAA","EC",NA
"626",4,"SIA/PB/MIS/255430/2022","SEIAA/PB/MIS/2022/EC/07","FUTURE HEIGHTS","SANJIV KUMAR","EC Granted","EC",NA
"627",5,"SIA/PB/MIS/127251/2019","SEIAA/PB/MIS/01/2020","Exotic Magnifiq by M/s Exotic Builders and Developers","EXOTIC BUILDERS AND DEVELOPERS","EC Granted","EC",NA
"628",6,"SIA/PB/MIN/180150/2020","SEIAA/PB/MIN/EC/2020/32","Sariana -1& sariana   Gravel (Minor Mineral) Mining Project of M.L Area 1.62 ha. & 2.43ha Respectively at Near village: Sariana -1 & sariana   District: Hoshiarpur, Punjab for Production capacity of Sariana -1 22008.83MT/Year & Production capacity of","PRIME VISION INDUSTRIES PRIVATE LIMITED","EC Granted","EC",NA
"629",7,"SIA/PB/MIS/211412/2021","SEIAA/PB/MIS/EC/08","PRISM PLAZA","SRG BUILDERS AND PROMOTERS PVT LTD","EC Granted","EC",NA
"630",8,"SIA/PB/MIN/150482/2020","","KOT RAJADA-2 River Bed Sand Mining project Located at Village-Kot Rajada, Tehsil-Ajnala, District -Amritsar, Punjab","FRIENDS AND CO.","Delisted","EC",NA
"631",9,"SIA/PB/MIN/155683/2020","","Sand Mining Project","M/S MAHADEV ENCLAVE PRIVATE LIMITED","Delisted","EC",NA
"632",10,"SIA/PB/IND2/206514/2021","SEIAA/PB/IND/2021/EC/18","Proposed Expansion of API and Intermediate Bulk Drug Manufacturing Unit by M/S Nectar Lifesciences Ltd (Unit-I), at Village- Saidpura, Tehsil-Dera Bassi, Dera Bassi, District- S.A.S. Nagar, Punjab.","M/S NECTOR LIFESCIENCES LTD.","EC Granted","EC",NA
"633",4,"SIA/PB/INFRA2/422259/2023","SEIAA/PB/MIS/2023/EC/09","Group Housing project namely “Melody of Life” by M/s Manglam Infra","MANGLAM INFRA","EC Granted","EC",NA
"634",5,"SIA/PB/MIN/48869/2016","","M/s. G.M. Bricks Industries Village Peer Bakash Chouhan Tehsil Jalalabad (w) Distt.Fazilka (Punjab)","G M BRICKS INDUSTRIES","Delisted","EC",NA
"635",6,"SIA/PB/MIN/35673/2015","","MILKHI RAM BKO","PUNJAB  BRICKS","Delisted","EC",NA
"636",7,"SIA/PB/MIN/36427/2015","","DIC Sand Mining Project at Village- Chugatewala,District-Firozpur,Punjab.","DIC PUNJAB","Delisted","EC",NA
"637",8,"SIA/PB/INFRA2/432318/2023","SEIAA/PB/MIS/2023/EC/18","UMBERA ORCHARD APARTMENTS","UMBERA GROUP","EC Granted","EC",NA
"638",10,"SIA/PB/THE/30702/2019","SEIAA/PB/THE/EIA/2019/02","PROPOSED 18 MW BIOMASS BASED THERMAL POWER PLANT","SUKHBIR AGRO ENERGY LTD","EC Granted","EC",NA
"639",7,"SIA/PB/MIS/210586/2021","SEIAA/PB/MIS/EC/07","Commercial Project namely ""Mohali Citi Avenue"" at Block E, Aero City, SAS Nagar, Mohali (Punjab) by M/s STJ & Co.","STJ & CO.","EC Granted","EC",NA
"640",1,"SIA/PB/NCP/37409/2015","SEIAA/PB/NCP/EC/2017/1","Rail Vihar
Group Housing Project at VIP Road Village Zirakpur, Distt. Mohali, Punjab by Indian Railway Welfare Organization","Indian Railway Welfare Organization","Rejection Letter Granted","EC",NA
"641",2,"SIA/PB/NCP/71433/2017","SEIAA/PB/NCP/2017/EC/2017","AGI Palace","A G I INFRA LIMITED","EC Granted","EC",NA
"642",3,"SIA/PB/NCP/72694/2018","SEIAA/PB/NCP/EC/2018/06","Group Housing Project namely “Belliston Avenue” at Village Gazipur, Zirakpur, Distt. S.A.S Nagar, Punjab by M/s. GVT Infra","GVT INFRA","EC Granted","EC",NA
"643",4,"SIA/PB/MIN/49874/2016","","Gian Bricks Industries","MS GIAN BRICKS INDUSTRIES","Delisted","EC",NA
"644",1,"SIA/PB/MIS/242639/2021","SEIAA/PB/MIS/2022/EC(EXP)/11","Poposed expansion Logistic Park","ERISHAINFRATECHLLP","EC Granted","EC",NA
"645",3,"SIA/PB/MIN/178971/2020","SEIAA/PB/MIN/EC/2020/30","Chhanga Rai Uttar Sand Mining Project","PRIME VISION INDUSTRIES PVT LTD","EC Granted","EC",NA
"646",4,"SIA/PB/IND2/205298/2021","SEIAA/PB/IND2/EC/12","Manufacturing of Bulk drugs and Drug Intermediate of 420 MTPA capacity by DBN Chemicals Pvt. Ltd.","M/S D.B.N. CHEMICALS PVT. LTD.","EC Granted","EC",NA
"647",6,"SIA/PB/MIN/444860/2023","SEIAA/PB/MIN/2023/EC/54","Proposed sand mining project as per DSR NO. SEIAA/MS/2023/212 on the Sutlej River Bed (PO_SN_AR_ST_28_28A) located in village- Dhulewal, District- SBS Nagar, State Punjab through XEN/DMO District SBS Nagar, Punjab","EXECUTIVE ENGINEER-CUM- DISTRICT MINING OFFICER","Delisted","EC",NA
"648",10,"SIA/PB/MIS/175313/2020","SEIAA/PB/MIS/2021/EC(EXPANSION)/04","Expansion of Group Housing Project ""Homeland Heights"" by Homeland Buildwell Pvt. Ltd.","HOMELAND BUILDWELL P LTD.","EC Granted","EC",NA
"649",1,"SIA/PB/MIN/49268/2016","","M/s NDS BKO","MS NDS BKO","Delisted","EC",NA
"650",9,"SIA/PB/NCP/74967/2018","SEIAA/PB/NCP/EC/2018/16","CITY OF DREAMS 115","GK RESIDENCY PVT LTD","EC Granted","EC",NA
"651",10,"SIA/PB/MIN/37794/2016","","EARTH MINING FOR BRICK KILLN IN THE REVENUE ESTATE OF VILL. JAWALAPUR TEHSIL PATRAN BY MOHAN LAL GURNAM SINGH","MOHAN LAL GURNAM SINGH","Delisted","EC",NA
"652",4,"SIA/PB/INFRA1/432591/2023","","""Integrated Manufacturing Cluster"" by M/s Punjab Urban Planning & Development Authority (PUDA)","INDUSTRIAL MANUFACTURING CLUSTER (IMC), RAJPURA BY PUDA","Pending at PP due to eds","EC",NA
"653",5,"SIA/PB/MIN/42561/2016","","Mining of  Brick Earth in Village Dehar by M/s Sewa Singh & Company","SEWA SINGH AND COMPANY","Delisted","EC",NA
"654",6,"SIA/PB/MIN/37164/2015","","MUKAND LAL AGGARWAL BKO","MUKAND LAL AGGARWAL BKO","Delisted","EC",NA
"655",7,"SIA/PB/MIN/35695/2015","","Mining of Brick Earth in Village  Bassali by M/S KAUSHAL BROTHERS","KAUSHAL BROTHERS","Delisted","EC",NA
"656",8,"SIA/PB/NCP/78684/2018","","Trishla City Developed by Trishla Buidtech (P) Ltd.","TRISHLA BUILDTECH PVT LIMITED","WithdrawEC","EC",NA
"657",9,"SIA/PB/MIN/38456/2016","","BB & CO BKO MINING SITE AT WARHA DRAKA KOTKAPURA FARIDKOT","BB BKO COMPANY","Delisted","EC",NA
"658",10,"SIA/PB/INFRA2/432120/2023","","SUNVIEW RESIDENCY","HOME LIFE BUILDCON PRIVATE LIMITED","Pending at PP due to eds","EC",NA
"659",4,"SIA/PB/MIS/262424/2022","SEIAA/PB/MIS/2022/EC/13","Industrial & Warehouse Project","COLOSSAL WAREHOUSE AND LOGISTICS PRIVATE LIMITED","EC Granted","EC",NA
"660",6,"SIA/PB/IND/30310/2018","SEIAA/PB/IND/EC/2019/13","Steel Manufacturing Unit namely “Kanha Concast”","KANHA CONCAST","EC Granted","EC",NA
"661",7,"SIA/PB/IND2/206547/2021","SEIAA/PB/IND/EC/09","M/s Essix Biosciences Limited located at Plot Nos. B4 & B5, Industrial Focal Point, Derabassi, Punjab","M/S ESSIX BIOSCIENCES LIMITED","EC Granted","EC",NA
"662",8,"SIA/PB/MIS/212067/2021","SEIAA/PB/MIS/EC/09","THE ZIRK","URBAN NEST PROJECTS LLP","Delisted","EC",NA
"663",9,"SIA/PB/IND/37520/2010","SEIAA/PB/IND/EC/2019/12","Steel Manufacturing Unit M/s Madhav Alloys Pvt. Ltd. for increasing the production capacity to 5,25,000 TPA of Billets/Steel Ingots,  5,25,000 TPA of TMT bars, 1,20,000 TPA of ERW & M.S Black pipes/Ga","MADHAV ALLOYS PVT LTD","EC Granted","EC",NA
"664",3,"SIA/PB/NCP/29988/2018","SEIAA/PB/NCP/EC/EIA/2018/06","Jalandhar Heights-II","A G I INFRA LIMITED","EC Granted","EC",NA
"665",4,"SIA/PB/MIN/50320/2016","","Mining Brick Earth in Village Shamaspur by M/S THE GURU NANAK GRAM UDYOG SAMITI","GURU NANAK GRAM UDYOG SAMITI","Delisted","EC",NA
"666",5,"SIA/PB/MIN/40982/2016","","sandhroli bricks","SANDHROLI BRICK INDUSTRIES","Delisted","EC",NA
"667",6,"SIA/PB/MIN/440296/2023","SEIAA/PB/MIN/2023/EC/45","Khanwal Sand Mining Project over an extent of 1.60 hec.","Department of Irrigation","EC Granted","EC",NA
"668",7,"SIA/PB/MIN/415347/2023","SEIAA/PB/MIN/2023/EC/01","Badha Sand Mine Cluster 01 [Cluster: Badha-1 and Badha-2] Project by Executive Engineer cum District Mining Officer, drainage-cum-Mining & Geology Division, Water Resources Department, Fazilka Division","EXECUTIVE ENGINEER CUM DISTRICT MINING OFFICER DRAINAGE CONST DIV FAZILKA","EC Granted","EC",NA
"669",8,"SIA/PB/IND1/425692/2023","SEIAA/PB/IND/2023/EC/10","Steel manufacturing unit namely M/s Bassi Alloys Pvt. Ltd.","BASSI ALLOYS PRIVATE LIMITED","Pending at PP due to eds","EC",NA
"670",2,"SIA/PB/MIN/63033/2017","","Aaspur sand bajri mining project","AASPUR SAND BAJRI MINING PROJECT","TransferToDEIAA","EC",NA
"671",3,"SIA/PB/MIN/59428/2016","SEIAA/PB/MINING(NON-COAL)/EC/2017/22","Chak Bahmanian Sand mining Project","GM CUM MINING OFFICER DIC PUNJAB","EC Granted","EC",NA
"672",4,"SIA/PB/MIN/431476/2023","SEIAA/PB/MIN/2023/EC/39","Proposed sand mining project (Boulder, gravel, sand) as per DSR NO. SEIAA/MS/2022/1318 with production capacity of 16131 TPA over an area of 3.07 Ha on the Sutlej River Bed (PB_RUP_SUT_1_2_3_4) located at village- Bela Dhani ,Tehsil- Nangal, District-Rupnagar, Punjab through XEN/DMO District Rupnagar, Government of Punjab.","Department of Irrigation","WithdrawEC","EC",NA
"673",5,"SIA/PB/MIS/109848/2019","SEIAA/PB/NCP/EC/2019/20","FOOD COURT SITE NO 4","REMIGATE SOFTWARE DEVELOPERS INDIA PRIVATE LIMITED","EC Granted","EC",NA
"674",7,"SIA/PB/MIN/446711/2023","SEIAA/PB/MIN/2023/EC/62","Toor Sand Mining Project over an extent of 2.24 Ha.","Department of Irrigation","WithdrawEC","EC",NA
"675",8,"SIA/PB/MIN/48029/2016","","M/S FRIENDS BRICKS CO, VILL LAMOCHAR KALAN UTTAR, TEHSIL JALALABAD, DISTT FAZILKA","FRIENDS BRICKS CO","Delisted","EC",NA
"676",1,"SIA/PB/IND/72389/2021","SEIAA/PB/IND/2022/EC/09","Expansion in the existing Steel Manufacturing Unit M/s  K.J. International Village- Khingran Choe, Tehsil- Bhogpur, District- Jalandhar, Punjab","K. J. INTERNATIONAL","EC Granted","EC",NA
"677",3,"SIA/PB/MIS/241475/2021","","Jalandhar Heights – 3","A G I INFRA LIMITED","Delisted","EC",NA
"678",5,"SIA/PB/MIS/66039/2021","SEIAA/PB/MIS/2021/EC/(EXPANSION)/06","ROYAL RESIDENCY","ROYAL RESIDENCY BY OMAXE LIMITED","EC Granted","EC",NA
"679",8,"SIA/PB/MIS/122453/2019","SEIAA/PB/MIS/2022/EC/26","CGEWHO Residential Project","M/S. CENTRAL GOVERNMENT EMPLOYEES WELFARE HOUSING ORGANIZATION (CGEWHO)","EC Granted","EC",NA
"680",9,"SIA/PB/MIS/251736/2022","SEIAA/PB/MIS/2023/EC/03","Expansion of Group Housing project namely “Leela Orchid Greens” located at Sector-115, Village Khuni Majra, Tehsil Kharar, Distt. S.A.S Nagar, Punjab by M/s Leela Residencies Pvt. Ltd.","LEELA RESIDENCIES PRIVATE LIMITED","EC Granted","EC",NA
"681",10,"SIA/PB/MIN/143673/2020","SEIAA/PB/MIN/EC/2020/02","Awan Vsau Sand Mining Project","FRIENDS AND CO.","EC Granted","EC",NA
"682",9,"SIA/PB/MIS/228147/2021","SEIAA/PB/MIS/2021/EC/17","HORIZON BELOMOND","HORIZON INFRASTRUCTURE & DEVELOPERS LLP","EC Granted","EC",NA
"683",10,"SIA/PB/MIS/105880/2019","SEIAA/PB/NCP/EC/2019/22","Warehousing Project (Freight Complex)","MS PRAGATI WAREHOUSTER LLP","EC Granted","EC",NA
"684",1,"SIA/PB/IND/38269/2016","","M/S MAHAVIR BRICK GRAM UDYOG SAMITI, VILLAGE:JANDI, TEHSIL & DISTRICT: GURDASPUR (EXISTING BRICK KILN)",".............","Delisted","EC",NA
"685",2,"SIA/PB/NCP/51872/2016","SEIAA/PB/BC/New/EC/2016/17","Group Housing Project “Ambika City” at Village Dhodhe Majra, New Chandigarh, Distt. SAS Nagar (Mohali), Punjab By M/s. Ambika Realcon Private Limited","AMBIKA REALCON PRIVATE LIMITED","EC Granted","EC",NA
"686",3,"SIA/PB/MIN/35192/2015","","RAM SINGH","RAM","Delisted","EC",NA
"687",4,"SIA/PB/INFRA2/435266/2023","SEIAA/PB/MIS/2023/EC/22","GOD GIFT COLONY","VRC THAKUR INFRASTUCTURE'S","ADS by SEAC","EC",NA
"688",5,"SIA/PB/INFRA2/430419/2023","SEIAA/PB/MIS/2023/EC/29","Expansion of Construction of Residential Project “AGI Sky Villas”  by M/s AGI Infra Private Limited at Village- Dad, Pakhowal road, Tehsil & District- Ludhiana, Punjab","AGI INFRA LIMITED","EC Granted","EC",NA
"689",6,"SIA/PB/MIN/35770/2015","","PUNJAB BRICKS","MILHKI RAM BKO","Delisted","EC",NA
"690",7,"SIA/PB/INFRA2/427814/2023","SEIAA/PB/MIS/2023/EC/13","Expansion of Mega Housing Complex “Hyde Park Estate” located at Villages Salamatpur, Devinagar, Bharonjian, Ratwara and Mullanpur Garibdas, Tehsil Kharar, District SAS Nagar (Mohali), Punjab by M/s DLF Home Developers Ltd.","DLF HOME DEVELOPERS LTD.","WithdrawEC","EC",NA
"691",2,"SIA/PB/NCP/27851/2018","","SIA/PB/NCP/22969/2018","SHALIMAR CORP LIMITED","Pending at PP due to eds","EC",NA
"692",3,"SIA/PB/MIN/42603/2016","","Mining of Brick Earth in Village Hiyatpur by m/s K S Bricks","K S BRICKS","Delisted","EC",NA
"693",4,"SIA/PB/MIN/434507/2023","SEIAA/PB/MIN/2023/EC/36","Mehruwala Sand Mining Project, Executive Engineer/Ferozepur, Drainage-Cum-Mining & Geology Division Water Resources Department, Ferozepur, Punjab","EXECUTIVE ENGINEER CUM DISTRICT MINING OFFICER GOLEWALA DRAINGE DIVISION","EC Granted","EC",NA
"694",5,"SIA/PB/INFRA2/449581/2023","SEIAA/PB/MIS/2023/EC/69","SEBIZ TOWER","S E BIZ INFOTECH PRIVATE LIMITED","Agenda Uploaded by SEIAA","EC",NA
"695",1,"SIA/PB/MIN/49341/2016","","A.A. Bricks Industries","A A BRICKS INDUSTRIES","Delisted","EC",NA
"696",2,"SIA/PB/INFRA2/450537/2023","SEIAA/PB/MIS/2023/EC/62","ATLANTIS THREE SIXTY","KRISHNA BUILDERS AND DEVELOPERS","Agenda Uploaded by SEIAA","EC",NA
"697",3,"SIA/PB/MIN/37216/2015","","SHREE GANESH BRICK KILN VILLAGE JAITU, TEHSIL KOTKAPURA, DISTT. FARIDKOT","SHREE GANESH BRICK KILLAN","Delisted","EC",NA
"698",9,"SIA/PB/IND/38271/2016","","M/S BHARAT BRICK KILN, VILLAGE:LAHRI VEERNA, TEHSIL: DINA NAGAR, DISTRICT: GURDASPUR",".............","Delisted","EC",NA
"699",10,"SIA/PB/INFRA2/410359/2022","SEIAA/PB/MIS/2022/EC/40","Group Housing project namely “River Heights” by M/s Gulab Valley Housing Private Limited","GULAB VALLEY HOUSING PRIVATE LIMITED","EC Granted","EC",NA
"700",3,"SIA/PB/INFRA2/444993/2023","SEIAA/PB/MIS/2023/EC/54","Proposed Commercial Project namely “The Cybrum” by M/s Silver Cyber Space","SILVER CYBER SPACE","EC Granted","EC",NA
"701",4,"SIA/PB/NCP/31689/2015","","PALACE ENCLAVE","PALACE INFRATECH PVT LTD","Delisted","EC",NA
"702",5,"SIA/PB/NCP/71042/2017","","AGI Palace","A G I INFRA LIMITED","WithdrawEC","EC",NA
"703",6,"SIA/PB/NCP/42465/2016","","World Trade Centre Commercial Chunk site Block D Aerocity SAS Nagar Mohali Punjab","WTC NOIDA DEVELOPMENT COMPANY PVT LTD","WithdrawEC","EC",NA
"704",9,"SIA/PB/MIS/148864/2020","","Trishla City Developed by Trishla Buidtech (P) Ltd.","TRISHLA BUILDTECH PVT LIMITED","WithdrawEC","EC",NA
"705",1,"SIA/PB/MIS/82448/2022","SEIAA/PB/MIS/2022/EC/30","","AGI INFRA LIMITED","EC Granted","EC",NA
"706",2,"SIA/PB/MIN/36938/2015","","MODERN BKO MINING SITE AT VILL PANJGRAIN KALAN KOTKAPURA","MODERN BKO","Delisted","EC",NA
"707",3,"SIA/PB/INFRA2/453735/2023","SEIAA/PB/MIS/2023/EC/73","MARBELLA TWIN TOWER AND MARBELLA CURO ONE","CURO INDIA PVT LTD","Deferred by SEAC","EC",NA
"708",4,"SIA/PB/NCP/59802/2016","SEIAA/NCP/PB/EC/2016/37","ACME EDEN COURT","ACME BUILDERS PVT LIMITED","EC Granted","EC",NA
"709",5,"SIA/PB/MIN/59644/2016","","Basantpur Gravel mining Project","DIC HOSHIARPUR","Delisted","EC",NA
"710",6,"SIA/PB/IND1/430223/2023","SEIAA/PB/IND/2023/EC/06","Proposed 0.75 Million Tonnes Per Annum (MTPA) Crude Steel Production Through EAF at  Industrial Plot A-1, Kadiana Khurd Village (Adjacent to Hi-Tech Cycle Valley), Ludhiana East Tehsil, Ludhiana District, Punjab-Tata Steel Limited","TATA STEEL LIMITED","EC Granted","EC",NA
"711",7,"SIA/PB/MIN/42642/2016","","BRICK EARTH MINING IN THE REVENUE ESTATE OF VILL. AUJLA TEHSIL KALANAUR DISTT.GURDASPUR BY M/S KARAN RAJAN BKO,KALANAUR","KARAN RAJAN BKO","Delisted","EC",NA
"712",8,"SIA/PB/INFRA2/405718/2022","SEIAA/PB/MIS/2022/EC/38","JUBILEE WESTGROVE","JUBILEE JOY HOMES LLP","EC Granted","EC",NA
"713",9,"SIA/PB/NCP/62471/2017","SEIAA/PB/NCP/EC/2018/03","INDIA TRADE TOWER & INTERNATIONAL TRADE TOWER","BHANU INFRABUILD PVT LIMITED","EC Granted","EC",NA
"714",10,"SIA/PB/INFRA2/402459/2022","SEIAA/PB/MIS/2022/EC/33","AEROPLAZA","SHUDH GOLD","EC Granted","EC",NA
"715",9,"SIA/PB/NCP/70178/2017","","Educational Institute namely “Adesh Institute of Medical Sciences & Research, Bathinda”","ADESH FOUNDATION","Delisted","EC",NA
"716",1,"SIA/PB/MIN/442562/2023","SEIAA/PB/MIN/2023/EC/58","Proposed Sand Mining (boulder, gravel, sand) project (site no. PO_SN_BL_ST_22) as per approved DSR No. SEIAA/MS/2023/212 with production capacity of 17956 TPA over an area of 1.30 ha on the Sutlej riverbed located at Village- Auliapur, Tehsil- Balachaur, District-SBS Nagar, Punjab through Executive Engineer/SBS Nagar, Drainage cum Mines and Geology WRD Punjab Detail","EXECUTIVE ENGINEER-CUM- DISTRICT MINING OFFICER","Pending at PP due to eds","EC",NA
"717",2,"SIA/PB/MIN/419779/2023","SEIAA/PB/MIN/2023/EC/08","Proposed Sand mining project (boulder, gravel, sand), as per DSR No. SEIAA/MS/2023/87 with production capacity of 21767 TPA over an area of 3.81 ha on the agricultural bed/patta land located at village Bhukhari khurd and village-Dhananshu-2, Tehsil- Ludhiana East, District-Ludhiana, Punjab through XEN/DMO District Ludhiana Govt. of Punjab","EXECUTIVE ENGINEER CUM DISTRICT MINING OFFICER LUDHIANA","EC Granted","EC",NA
"718",3,"SIA/PB/NCP/39172/2016","SEIAA/PB/NCP/EC/2016/33","Commercial Project ""LIC Complex"" at Pocket No. 1 Old Dist. Court Complex, Ludhiana, Punjab","LIFE INSURANCE CORPORATION OF INDIA","EC Granted","EC",NA
"719",10,"SIA/PB/MIS/32120/2015","SEIAA/PB/BldgConst/1","RAKSHA BUSINESS CENTER","ABC SITES LIMITED","EC Granted","EC",NA
"720",6,"SIA/PB/MIN/83011/2018","SEIAA/PB/MIN/2022/EC/01","","PREMDEEP SINGH SHERGILL S/O AMARJIT SINGH","EC Granted","EC",NA
"721",7,"SIA/PB/IND/69779/2021","SEIAA/PB/IND/2021/EC/25","Expansion in the existing Steel Manufacturing Unit M/s Ajar Amar Steel Concast at Village- Dugri, Tehsil- Payal, District- Ludhiana, Punjab","M/S AJAR AMAR STEEL CONCAST","EC Granted","EC",NA
"722",1,"SIA/PB/NCP/63179/2017","SEIAA/PB/NCP/EC/EXPN/2017/6","JALANDHAR HEIGHTS - II","A G I INFRA LIMITED","EC Granted","EC",NA
"723",2,"SIA/PB/NCP/63938/2017","","Sunny Heights","BAJWA DEVELOPERS LIMITED","Delisted","EC",NA
"724",3,"SIA/PB/MIN/434645/2023","SEIAA/PB/MIN/2023/EC/37","Kadiana Sand Mining Project by Executive Engineer/Jalandhar, Drainage-Cum-Mining & Geology Division Water Resources Department, Jalandhar, Punjab","EXECUTIVE ENGINEER -CUM- DISTRICT MINING OFFICER JALANDHAR","EC Granted","EC",NA
"725",4,"SIA/PB/IND2/19466/2016","","Storage capacity expansion of IOCL Sangrur Terminal  plant at Jind Road, Sangrur , (Punjab)-148001","INDIAN OIL CORPORATION LTD PUNJAB","Delisted","EC",NA
"726",5,"SIA/PB/INFRA2/436881/2023","SEIAA/PB/MIS/2023/EC/32","VAMANA ARVINDAM","VAMANA DEVELOPERS","Agenda Uploaded by SEIAA","EC",NA
"727",6,"SIA/PB/MIN/60700/2016","SEIAA/PB/MINING (NON-COAL)/EC/2017/1","Bukhri khurd sand mining project","DIC LUDHIANA","EC Granted","EC",NA
"728",7,"SIA/PB/NCP/72566/2018","SEIAA/PB/NCP/EC/2018/1","Marbella Grand","SRG DEVELOPERS AND PROMOTERS","EC Granted","EC",NA
"729",1,"SIA/PB/MIN/35779/2015","","Mining Of Brick Earth in Village Manakpur sharif by m/s K.P.BRICKS  MANUFACTURER","K P BRICKS MANUFACTURER","Delisted","EC",NA
"730",2,"SIA/PB/INFRA2/409101/2022","SEIAA/PB/MIS/2022/EC/39","PROPOSED CONSTRUCTION OF MULTISTORIED OFFICE BUILDING FOR  PUNJAB STATE OFFICE, SENIOR MANAGEMENT CENTRE/ TRANSIT  CAMP BUILDING","INDIAN OIL CORPORATION LTD","EC Granted","EC",NA
"731",3,"SIA/PB/MIN/42370/2016","","national bricks vill. paroul","MATIONAL BRICKS","Delisted","EC",NA
"732",4,"SIA/PB/NCP/35782/2015","SEIAA/PB/Bldg const/2015/4","HAMILTON MAYFAIR","HAMILTON LAND DEVELOPERS PVT LTD","EC Granted","EC",NA
"733",6,"SIA/PB/MIN/434453/2023","SEIAA/PB/MIN/2023/EC/29","Mamdot Uttar Sand Mining Project, Executive Engineer/Ferozepur, Drainage-Cum-Mining & Geology Division Water Resources Department, Ferozepur, Punjab","EXECUTIVE ENGINEER CUM DISTRICT MINING OFFICER GOLEWALA DRAINGE DIVISION","EC Granted","EC",NA
"734",8,"SIA/PB/INFRA2/449792/2023","SEIAA/PB/MIS/2023/EC/58","F Towers","SBP HOUSING PRIVATE LIMITED","Agenda Uploaded by SEAC","EC",NA
"735",1,"SIA/PB/NCP/56377/2016","SIA/PB/BLDG/EC/23/2016","PALACE ENCLAVE","PALACE INFRATECH PVT LTD","Delisted","EC",NA
"736",2,"SIA/PB/MIN/445028/2023","SEIAA/PB/MIN/2023/EC/55","Proposed sand mining project as per DSR NO. SEIAA/MS/2023/212 on the Sutlej River Bed (PO_SN_NS_ST_5) located in village- ADB Bela Tajowal, District- SBS Nagar, State Punjab through XEN/DMO District SBS Nagar, Punjab","EXECUTIVE ENGINEER-CUM- DISTRICT MINING OFFICER","EC Granted","EC",NA
"737",3,"SIA/PB/MIN/37726/2016","","SAT PAL BKO","SAT PAL BKO","Delisted","EC",NA
"738",7,"SIA/PB/MIN/434650/2023","SEIAA/PB/MIN/2023/EC/35","Rampur/Thamuwal Sand Mining Project by Executive Engineer/Jalandhar, Drainage-Cum-Mining & Geology Division Water Resources Department, Jalandhar, Punjab","EXECUTIVE ENGINEER -CUM- DISTRICT MINING OFFICER JALANDHAR","EC Granted","EC",NA
"739",8,"SIA/PB/NCP/91661/2019","","Chandigarh Builders & Promoters","M/S CHANDIGARH BUILDERS AND PROMOTERS","WithdrawEC","EC",NA
"740",9,"SIA/PB/MIN/59087/2016","SEIAA/PB/MINING(NON-COAL)/EC/2017/8","Raji Beli Sand Mining Project","RAJI BELI SAND MINING PROJECT","EC Granted","EC",NA
"741",10,"SIA/PB/MIN/75585/2018","SEIAA/PB/MIN/EC/2018/03","Kot Razada Sand Mining Project at Khasra No. 40//21, 22, 23, 24, 25, 43//1, 2, 3, 4, 5/1, 5/2, 6/1, 6/2, 7, 8, 15, 44//1/1, 1/2, 10/1, 10/2, 11","PREMDEEP SINGH SHERGILL S/O AMARJIT SINGH","Delisted","EC",NA
"742",1,"SIA/PB/NCP/41839/2016","","EMERGING HEIGHTS III","EMERGING INDIA HOUSING CORPORATION PVT LTD","Delisted","EC",NA
"743",2,"SIA/PB/NCP/16820/2016","SEIAA/PB/NCP/EIA/2017/1","“Aerocity Amritsar” by Amritsar Development Authority (ADA) u/s Land Owners Become Partners in Development (80:20) Scheme.","AMRITSAR DEVELOPMENT AUTHORITY UNDER SECTION LAND OWNERS BECOME PARTNERS IN DEVELOPMENT","EC Granted","EC",NA
"744",3,"SIA/PB/NCP/56077/2016","SIA/PB/BC/EC/22/2016","Commercial  Project “Copious Mall” located at Ladowali Road, Jalandhar, Punjab by M/s. Parv Promoters Pvt. Ltd.","PARV PROMOTERS PRIVATE LIMITED","EC Granted","EC",NA
"745",5,"SIA/PB/MIN/150652/2020","","Fatehwala Sand Mining project Located at Village- Fatehwala, Tehsil-Sultanpur Lodhi, District– Kapurthala having an area of  3.29 ha","FRIENDS AND CO.","Delisted","EC",NA
"746",6,"SIA/PB/IND2/56199/1990","","Capacity expansion of sugar mill from 5000TCD along with 19.5MW Cogeneration power plant to 12000TCD along with 59.5MW cogeneration power plant” by M/s Indian Sucrose Limited.","INDIAN SUCROSE LTD","Pending at PP due to eds","EC",NA
"747",7,"SIA/PB/MIS/211389/2021","SEIAA/PB/MIS/2021/EC/14","Residential Project namely “Absolute Residency” located at Village Chappar Chiri, H.B.No. 195, Tehsil Mohali, Distt. S.A.S Nagar, Punjab by M/s Absolute Builders and Promoters","ABSOLUTE BUILDERS AND PROMOTERS","EC Granted","EC",NA
